fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SHT-31 [Grados celcius (°C)],SHT-31 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)],id_dato_concatenado
2025-12-15T13:20:16,2025-12-15 13:20:16,Sin sesión,,,,18,HIRIPRO-04,,32.5,0.0,4.0,-33.391193,-70.499992,52394.0,1.0,27.6,30.5,1.0,3.0,2.0,23.36,39.11,18.0,-33.391193,-70.499992,4.0,0.0,"32268714, 32268715, 32268716, 32268717, 32268718, 32268719, 32268720, 32268721, 32268722, 32268723, 32268724, 32268725, 32268726, 32268727, 32268728, 32268729, 32268730, 32268731, 32268732"
2025-12-15T13:20:13,2025-12-15 13:20:13,Sin sesión,,,,18,HIRIPRO-04,,32.5,0.0,4.0,-33.391193,-70.499992,52393.0,1.0,27.6,30.3,1.0,3.0,2.0,23.3,38.83,18.0,-33.391193,-70.499992,4.0,0.0,"32268695, 32268696, 32268697, 32268698, 32268699, 32268700, 32268701, 32268702, 32268703, 32268704, 32268705, 32268706, 32268707, 32268708, 32268709, 32268710, 32268711, 32268712, 32268713"
2025-12-15T13:20:10,2025-12-15 13:20:10,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52392.0,1.0,27.6,30.2,1.0,2.0,2.0,23.27,38.76,18.0,-33.391193,-70.499992,2.0,0.0,"32268676, 32268677, 32268678, 32268679, 32268680, 32268681, 32268682, 32268683, 32268684, 32268685, 32268686, 32268687, 32268688, 32268689, 32268690, 32268691, 32268692, 32268693, 32268694"
2025-12-15T13:20:07,2025-12-15 13:20:07,Sin sesión,,,,18,HIRIPRO-04,,32.5,0.0,4.0,-33.391193,-70.499992,52391.0,1.0,27.6,30.3,1.0,2.0,2.0,23.28,38.77,18.0,-33.391193,-70.499992,3.0,0.0,"32268657, 32268658, 32268659, 32268660, 32268661, 32268662, 32268663, 32268664, 32268665, 32268666, 32268667, 32268668, 32268669, 32268670, 32268671, 32268672, 32268673, 32268674, 32268675"
2025-12-15T13:20:04,2025-12-15 13:20:04,Sin sesión,,,,18,HIRIPRO-04,,32.5,0.0,4.0,-33.391193,-70.499992,52390.0,1.0,27.6,30.3,0.0,1.0,1.0,23.28,38.71,18.0,-33.391193,-70.499992,4.0,0.0,"32268638, 32268639, 32268640, 32268641, 32268642, 32268643, 32268644, 32268645, 32268646, 32268647, 32268648, 32268649, 32268650, 32268651, 32268652, 32268653, 32268654, 32268655, 32268656"
2025-12-15T13:20:01,2025-12-15 13:20:01,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52389.0,1.0,27.6,30.3,0.0,1.0,1.0,23.28,38.67,18.0,-33.391193,-70.499992,4.0,0.0,"32268587, 32268588, 32268589, 32268590, 32268591, 32268592, 32268593, 32268594, 32268595, 32268596, 32268597, 32268598, 32268599, 32268600, 32268601, 32268602, 32268603, 32268604, 32268605"
2025-12-15T13:19:58,2025-12-15 13:19:58,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52388.0,1.0,27.6,30.4,1.0,2.0,2.0,23.27,38.65,18.0,-33.391193,-70.499992,3.0,0.0,"32268568, 32268569, 32268570, 32268571, 32268572, 32268573, 32268574, 32268575, 32268576, 32268577, 32268578, 32268579, 32268580, 32268581, 32268582, 32268583, 32268584, 32268585, 32268586"
2025-12-15T13:19:55,2025-12-15 13:19:55,Sin sesión,,,,18,HIRIPRO-04,,32.5,0.0,4.0,-33.391193,-70.499992,52387.0,1.0,27.6,30.4,0.0,2.0,2.0,23.31,38.67,18.0,-33.391193,-70.499992,4.0,0.0,"32268549, 32268550, 32268551, 32268552, 32268553, 32268554, 32268555, 32268556, 32268557, 32268558, 32268559, 32268560, 32268561, 32268562, 32268563, 32268564, 32268565, 32268566, 32268567"
2025-12-15T13:19:52,2025-12-15 13:19:52,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52386.0,1.0,27.6,30.3,0.0,2.0,2.0,23.31,38.55,18.0,-33.391193,-70.499992,4.0,0.0,"32268530, 32268531, 32268532, 32268533, 32268534, 32268535, 32268536, 32268537, 32268538, 32268539, 32268540, 32268541, 32268542, 32268543, 32268544, 32268545, 32268546, 32268547, 32268548"
2025-12-15T13:19:49,2025-12-15 13:19:49,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52385.0,1.0,27.6,30.3,0.0,2.0,2.0,23.33,38.53,18.0,-33.391193,-70.499992,4.0,0.0,"32268511, 32268512, 32268513, 32268514, 32268515, 32268516, 32268517, 32268518, 32268519, 32268520, 32268521, 32268522, 32268523, 32268524, 32268525, 32268526, 32268527, 32268528, 32268529"
2025-12-15T13:19:46,2025-12-15 13:19:46,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52384.0,1.0,27.6,30.4,1.0,3.0,3.0,23.3,38.45,18.0,-33.391193,-70.499992,4.0,0.0,"32268492, 32268493, 32268494, 32268495, 32268496, 32268497, 32268498, 32268499, 32268500, 32268501, 32268502, 32268503, 32268504, 32268505, 32268506, 32268507, 32268508, 32268509, 32268510"
2025-12-15T13:19:43,2025-12-15 13:19:43,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52383.0,1.0,27.6,30.2,1.0,3.0,3.0,23.34,38.47,18.0,-33.391193,-70.499992,3.0,0.0,"32268465, 32268466, 32268467, 32268468, 32268469, 32268470, 32268471, 32268472, 32268473, 32268474, 32268475, 32268476, 32268477, 32268478, 32268479, 32268480, 32268481, 32268482, 32268483"
2025-12-15T13:19:40,2025-12-15 13:19:40,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52382.0,1.0,27.5,30.4,0.0,2.0,2.0,23.31,38.3,18.0,-33.391193,-70.499992,3.0,0.0,"32268446, 32268447, 32268448, 32268449, 32268450, 32268451, 32268452, 32268453, 32268454, 32268455, 32268456, 32268457, 32268458, 32268459, 32268460, 32268461, 32268462, 32268463, 32268464"
2025-12-15T13:19:37,2025-12-15 13:19:37,Sin sesión,,,,18,HIRIPRO-04,,32.5,0.0,4.0,-33.391193,-70.499992,52381.0,1.0,27.6,30.2,0.0,3.0,2.0,23.31,38.32,18.0,-33.391193,-70.499992,3.0,0.0,"32268427, 32268428, 32268429, 32268430, 32268431, 32268432, 32268433, 32268434, 32268435, 32268436, 32268437, 32268438, 32268439, 32268440, 32268441, 32268442, 32268443, 32268444, 32268445"
2025-12-15T13:19:34,2025-12-15 13:19:34,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52380.0,1.0,27.6,30.3,0.0,3.0,2.0,23.34,38.32,18.0,-33.391193,-70.499992,3.0,0.0,"32268408, 32268409, 32268410, 32268411, 32268412, 32268413, 32268414, 32268415, 32268416, 32268417, 32268418, 32268419, 32268420, 32268421, 32268422, 32268423, 32268424, 32268425, 32268426"
2025-12-15T13:19:31,2025-12-15 13:19:31,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52379.0,1.0,27.6,30.3,1.0,4.0,3.0,23.34,38.25,18.0,-33.391193,-70.499992,2.0,0.0,"32268389, 32268390, 32268391, 32268392, 32268393, 32268394, 32268395, 32268396, 32268397, 32268398, 32268399, 32268400, 32268401, 32268402, 32268403, 32268404, 32268405, 32268406, 32268407"
2025-12-15T13:19:28,2025-12-15 13:19:28,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52378.0,1.0,27.5,30.2,0.0,3.0,2.0,23.37,38.22,18.0,-33.391193,-70.499992,1.0,0.0,"32268370, 32268371, 32268372, 32268373, 32268374, 32268375, 32268376, 32268377, 32268378, 32268379, 32268380, 32268381, 32268382, 32268383, 32268384, 32268385, 32268386, 32268387, 32268388"
2025-12-15T13:19:25,2025-12-15 13:19:25,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52377.0,1.0,27.6,30.1,0.0,3.0,2.0,23.39,38.2,18.0,-33.391193,-70.499992,1.0,0.0,"32268351, 32268352, 32268353, 32268354, 32268355, 32268356, 32268357, 32268358, 32268359, 32268360, 32268361, 32268362, 32268363, 32268364, 32268365, 32268366, 32268367, 32268368, 32268369"
2025-12-15T13:19:22,2025-12-15 13:19:22,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52376.0,1.0,27.6,30.2,1.0,4.0,4.0,23.39,38.17,18.0,-33.391193,-70.499992,1.0,0.0,"32268332, 32268333, 32268334, 32268335, 32268336, 32268337, 32268338, 32268339, 32268340, 32268341, 32268342, 32268343, 32268344, 32268345, 32268346, 32268347, 32268348, 32268349, 32268350"
2025-12-15T13:19:19,2025-12-15 13:19:19,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52375.0,1.0,27.6,30.2,2.0,4.0,4.0,23.41,38.1,18.0,-33.391193,-70.499992,1.0,0.0,"32268313, 32268314, 32268315, 32268316, 32268317, 32268318, 32268319, 32268320, 32268321, 32268322, 32268323, 32268324, 32268325, 32268326, 32268327, 32268328, 32268329, 32268330, 32268331"
2025-12-15T13:19:15,2025-12-15 13:19:15,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52374.0,1.0,27.5,30.3,1.0,3.0,3.0,23.39,38.09,18.0,-33.391193,-70.499992,1.0,0.0,"32268294, 32268295, 32268296, 32268297, 32268298, 32268299, 32268300, 32268301, 32268302, 32268303, 32268304, 32268305, 32268306, 32268307, 32268308, 32268309, 32268310, 32268311, 32268312"
2025-12-15T13:19:13,2025-12-15 13:19:13,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52373.0,1.0,27.6,30.2,2.0,5.0,4.0,23.41,38.03,18.0,-33.391193,-70.499992,1.0,0.0,"32268275, 32268276, 32268277, 32268278, 32268279, 32268280, 32268281, 32268282, 32268283, 32268284, 32268285, 32268286, 32268287, 32268288, 32268289, 32268290, 32268291, 32268292, 32268293"
2025-12-15T13:19:09,2025-12-15 13:19:09,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52372.0,1.0,27.5,30.2,1.0,5.0,4.0,23.43,37.99,18.0,-33.391193,-70.499992,1.0,0.0,"32268256, 32268257, 32268258, 32268259, 32268260, 32268261, 32268262, 32268263, 32268264, 32268265, 32268266, 32268267, 32268268, 32268269, 32268270, 32268271, 32268272, 32268273, 32268274"
2025-12-15T13:19:06,2025-12-15 13:19:06,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52371.0,1.0,27.5,30.4,1.0,5.0,4.0,23.4,37.92,18.0,-33.391193,-70.499992,2.0,0.0,"32268237, 32268238, 32268239, 32268240, 32268241, 32268242, 32268243, 32268244, 32268245, 32268246, 32268247, 32268248, 32268249, 32268250, 32268251, 32268252, 32268253, 32268254, 32268255"
2025-12-15T13:19:03,2025-12-15 13:19:03,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52370.0,1.0,27.5,30.2,0.0,3.0,2.0,23.4,37.83,18.0,-33.391193,-70.499992,2.0,0.0,"32268218, 32268219, 32268220, 32268221, 32268222, 32268223, 32268224, 32268225, 32268226, 32268227, 32268228, 32268229, 32268230, 32268231, 32268232, 32268233, 32268234, 32268235, 32268236"
2025-12-15T13:19:01,2025-12-15 13:19:01,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52369.0,1.0,27.5,30.0,1.0,4.0,3.0,23.41,37.71,18.0,-33.391193,-70.499992,2.0,0.0,"32268199, 32268200, 32268201, 32268202, 32268203, 32268204, 32268205, 32268206, 32268207, 32268208, 32268209, 32268210, 32268211, 32268212, 32268213, 32268214, 32268215, 32268216, 32268217"
2025-12-15T13:18:58,2025-12-15 13:18:58,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52368.0,1.0,27.5,30.2,1.0,4.0,3.0,23.43,37.67,18.0,-33.391193,-70.499992,3.0,0.0,"32268180, 32268181, 32268182, 32268183, 32268184, 32268185, 32268186, 32268187, 32268188, 32268189, 32268190, 32268191, 32268192, 32268193, 32268194, 32268195, 32268196, 32268197, 32268198"
2025-12-15T13:18:54,2025-12-15 13:18:54,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52367.0,1.0,27.5,30.2,1.0,5.0,4.0,23.48,37.57,18.0,-33.391193,-70.499992,3.0,0.0,"32268161, 32268162, 32268163, 32268164, 32268165, 32268166, 32268167, 32268168, 32268169, 32268170, 32268171, 32268172, 32268173, 32268174, 32268175, 32268176, 32268177, 32268178, 32268179"
2025-12-15T13:18:51,2025-12-15 13:18:51,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52366.0,1.0,27.5,30.4,1.0,5.0,4.0,23.51,37.58,18.0,-33.391193,-70.499992,3.0,0.0,"32268142, 32268143, 32268144, 32268145, 32268146, 32268147, 32268148, 32268149, 32268150, 32268151, 32268152, 32268153, 32268154, 32268155, 32268156, 32268157, 32268158, 32268159, 32268160"
2025-12-15T13:18:48,2025-12-15 13:18:48,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52365.0,1.0,27.5,30.4,1.0,4.0,4.0,23.62,37.51,18.0,-33.391193,-70.499992,3.0,0.0,"32268123, 32268124, 32268125, 32268126, 32268127, 32268128, 32268129, 32268130, 32268131, 32268132, 32268133, 32268134, 32268135, 32268136, 32268137, 32268138, 32268139, 32268140, 32268141"
2025-12-15T13:18:46,2025-12-15 13:18:46,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52364.0,1.0,27.5,30.3,0.0,3.0,3.0,23.64,37.55,18.0,-33.391193,-70.499992,2.0,0.0,"32268104, 32268105, 32268106, 32268107, 32268108, 32268109, 32268110, 32268111, 32268112, 32268113, 32268114, 32268115, 32268116, 32268117, 32268118, 32268119, 32268120, 32268121, 32268122"
2025-12-15T13:18:42,2025-12-15 13:18:42,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52363.0,1.0,27.5,30.4,0.0,2.0,2.0,23.69,37.53,18.0,-33.391193,-70.499992,2.0,0.0,"32268085, 32268086, 32268087, 32268088, 32268089, 32268090, 32268091, 32268092, 32268093, 32268094, 32268095, 32268096, 32268097, 32268098, 32268099, 32268100, 32268101, 32268102, 32268103"
2025-12-15T13:18:39,2025-12-15 13:18:39,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.5,52362.0,1.0,27.5,30.2,1.0,3.0,3.0,23.66,37.64,18.0,-33.391193,-70.5,2.0,0.0,"32268066, 32268067, 32268068, 32268069, 32268070, 32268071, 32268072, 32268073, 32268074, 32268075, 32268076, 32268077, 32268078, 32268079, 32268080, 32268081, 32268082, 32268083, 32268084"
2025-12-15T13:18:36,2025-12-15 13:18:36,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.5,52361.0,1.0,27.5,30.4,1.0,4.0,4.0,23.62,37.7,18.0,-33.391193,-70.5,3.0,0.0,"32268047, 32268048, 32268049, 32268050, 32268051, 32268052, 32268053, 32268054, 32268055, 32268056, 32268057, 32268058, 32268059, 32268060, 32268061, 32268062, 32268063, 32268064, 32268065"
2025-12-15T13:18:33,2025-12-15 13:18:33,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.5,52360.0,1.0,27.5,30.4,1.0,4.0,4.0,23.54,37.74,18.0,-33.391193,-70.5,3.0,0.0,"32268028, 32268029, 32268030, 32268031, 32268032, 32268033, 32268034, 32268035, 32268036, 32268037, 32268038, 32268039, 32268040, 32268041, 32268042, 32268043, 32268044, 32268045, 32268046"
2025-12-15T13:18:31,2025-12-15 13:18:31,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52359.0,1.0,27.5,30.3,1.0,4.0,4.0,23.54,37.85,18.0,-33.391193,-70.499992,3.0,0.0,"32268009, 32268010, 32268011, 32268012, 32268013, 32268014, 32268015, 32268016, 32268017, 32268018, 32268019, 32268020, 32268021, 32268022, 32268023, 32268024, 32268025, 32268026, 32268027"
2025-12-15T13:18:27,2025-12-15 13:18:27,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.499992,52358.0,1.0,27.4,30.3,0.0,3.0,3.0,23.53,37.83,18.0,-33.391193,-70.499992,3.0,0.0,"32267990, 32267991, 32267992, 32267993, 32267994, 32267995, 32267996, 32267997, 32267998, 32267999, 32268000, 32268001, 32268002, 32268003, 32268004, 32268005, 32268006, 32268007, 32268008"
2025-12-15T13:18:24,2025-12-15 13:18:24,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.5,52357.0,1.0,27.4,30.4,0.0,3.0,3.0,23.54,37.89,18.0,-33.391193,-70.5,4.0,0.0,"32267971, 32267972, 32267973, 32267974, 32267975, 32267976, 32267977, 32267978, 32267979, 32267980, 32267981, 32267982, 32267983, 32267984, 32267985, 32267986, 32267987, 32267988, 32267989"
2025-12-15T13:18:22,2025-12-15 13:18:22,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391193,-70.5,52356.0,1.0,27.5,30.3,1.0,4.0,4.0,23.48,37.88,18.0,-33.391193,-70.5,4.0,0.0,"32267952, 32267953, 32267954, 32267955, 32267956, 32267957, 32267958, 32267959, 32267960, 32267961, 32267962, 32267963, 32267964, 32267965, 32267966, 32267967, 32267968, 32267969, 32267970"
2025-12-15T13:18:19,2025-12-15 13:18:19,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391197,-70.499992,52355.0,1.0,27.4,30.4,1.0,4.0,4.0,23.46,37.85,18.0,-33.391197,-70.499992,2.0,0.0,"32267933, 32267934, 32267935, 32267936, 32267937, 32267938, 32267939, 32267940, 32267941, 32267942, 32267943, 32267944, 32267945, 32267946, 32267947, 32267948, 32267949, 32267950, 32267951"
2025-12-15T13:18:15,2025-12-15 13:18:15,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391197,-70.499992,52354.0,1.0,27.4,30.4,0.0,3.0,3.0,23.44,37.92,18.0,-33.391197,-70.499992,2.0,0.0,"32267914, 32267915, 32267916, 32267917, 32267918, 32267919, 32267920, 32267921, 32267922, 32267923, 32267924, 32267925, 32267926, 32267927, 32267928, 32267929, 32267930, 32267931, 32267932"
2025-12-15T13:18:12,2025-12-15 13:18:12,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391197,-70.499992,52353.0,1.0,27.4,30.3,1.0,4.0,4.0,23.37,37.9,18.0,-33.391197,-70.499992,1.0,0.0,"32267895, 32267896, 32267897, 32267898, 32267899, 32267900, 32267901, 32267902, 32267903, 32267904, 32267905, 32267906, 32267907, 32267908, 32267909, 32267910, 32267911, 32267912, 32267913"
2025-12-15T13:18:09,2025-12-15 13:18:09,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391197,-70.499992,52352.0,1.0,27.4,30.3,1.0,4.0,4.0,23.31,37.69,18.0,-33.391197,-70.499992,1.0,0.0,"32267876, 32267877, 32267878, 32267879, 32267880, 32267881, 32267882, 32267883, 32267884, 32267885, 32267886, 32267887, 32267888, 32267889, 32267890, 32267891, 32267892, 32267893, 32267894"
2025-12-15T13:18:06,2025-12-15 13:18:06,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391197,-70.499992,52351.0,1.0,27.4,30.5,0.0,3.0,3.0,23.34,37.55,18.0,-33.391197,-70.499992,2.0,0.0,"32267857, 32267858, 32267859, 32267860, 32267861, 32267862, 32267863, 32267864, 32267865, 32267866, 32267867, 32267868, 32267869, 32267870, 32267871, 32267872, 32267873, 32267874, 32267875"
2025-12-15T13:18:03,2025-12-15 13:18:03,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391197,-70.499992,52350.0,1.0,27.4,30.5,0.0,2.0,2.0,23.4,37.4,18.0,-33.391197,-70.499992,2.0,0.0,"32267838, 32267839, 32267840, 32267841, 32267842, 32267843, 32267844, 32267845, 32267846, 32267847, 32267848, 32267849, 32267850, 32267851, 32267852, 32267853, 32267854, 32267855, 32267856"
2025-12-15T13:18:00,2025-12-15 13:18:00,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391197,-70.499992,52349.0,1.0,27.4,30.5,0.0,2.0,2.0,23.53,37.34,18.0,-33.391197,-70.499992,2.0,0.0,"32267819, 32267820, 32267821, 32267822, 32267823, 32267824, 32267825, 32267826, 32267827, 32267828, 32267829, 32267830, 32267831, 32267832, 32267833, 32267834, 32267835, 32267836, 32267837"
2025-12-15T13:17:57,2025-12-15 13:17:57,Sin sesión,,,,18,HIRIPRO-04,,32.25,0.0,4.0,-33.391197,-70.499992,52348.0,1.0,27.4,30.6,1.0,3.0,3.0,23.61,37.19,18.0,-33.391197,-70.499992,3.0,0.0,"32267800, 32267801, 32267802, 32267803, 32267804, 32267805, 32267806, 32267807, 32267808, 32267809, 32267810, 32267811, 32267812, 32267813, 32267814, 32267815, 32267816, 32267817, 32267818"
