fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)],id_dato_concatenado
2025-12-16T13:17:38,2025-12-16 13:17:38,Sin sesión,,,,18,HIRIPRO-02,,,,,,,2959.0,1.0,,,,,,,,,,,"32371295, 32371296"
2025-12-16T13:17:35,2025-12-16 13:17:35,Sin sesión,,,,18,HIRIPRO-02,,41.5,0.0,2.0,0.0,0.0,2958.0,1.0,30.9,25.9,0.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,"32371263, 32371264, 32371265, 32371266, 32371267, 32371268, 32371269, 32371270, 32371271, 32371272, 32371273, 32371274, 32371275, 32371276, 32371277, 32371278, 32371279"
2025-12-16T13:17:32,2025-12-16 13:17:32,Sin sesión,,,,18,HIRIPRO-02,,41.5,0.0,2.0,0.0,0.0,2957.0,1.0,30.9,26.0,0.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,"32371246, 32371247, 32371248, 32371249, 32371250, 32371251, 32371252, 32371253, 32371254, 32371255, 32371256, 32371257, 32371258, 32371259, 32371260, 32371261, 32371262"
2025-12-16T13:17:29,2025-12-16 13:17:29,Sin sesión,,,,18,HIRIPRO-02,,41.5,0.0,2.0,0.0,0.0,2956.0,1.0,30.9,25.9,0.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,"32371197, 32371198, 32371199, 32371200, 32371201, 32371202, 32371203, 32371204, 32371205, 32371206, 32371207, 32371208, 32371209, 32371210, 32371211, 32371212, 32371213"
2025-12-16T13:17:26,2025-12-16 13:17:26,Sin sesión,,,,18,HIRIPRO-02,,41.5,0.0,2.0,0.0,0.0,2955.0,1.0,30.9,26.0,0.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,"32371180, 32371181, 32371182, 32371183, 32371184, 32371185, 32371186, 32371187, 32371188, 32371189, 32371190, 32371191, 32371192, 32371193, 32371194, 32371195, 32371196"
2025-12-16T13:17:23,2025-12-16 13:17:23,Sin sesión,,,,18,HIRIPRO-02,,41.75,0.0,2.0,0.0,0.0,2954.0,1.0,30.9,26.0,0.0,2.0,2.0,19.0,0.0,0.0,0.0,0.0,"32371163, 32371164, 32371165, 32371166, 32371167, 32371168, 32371169, 32371170, 32371171, 32371172, 32371173, 32371174, 32371175, 32371176, 32371177, 32371178, 32371179"
2025-12-16T13:17:20,2025-12-16 13:17:20,Sin sesión,,,,18,HIRIPRO-02,,41.75,0.0,2.0,0.0,0.0,2953.0,1.0,30.9,25.9,0.0,2.0,2.0,19.0,0.0,0.0,0.0,0.0,"32371146, 32371147, 32371148, 32371149, 32371150, 32371151, 32371152, 32371153, 32371154, 32371155, 32371156, 32371157, 32371158, 32371159, 32371160, 32371161, 32371162"
2025-12-16T13:17:16,2025-12-16 13:17:16,Sin sesión,,,,18,HIRIPRO-02,,41.5,0.0,2.0,0.0,0.0,2952.0,1.0,30.9,25.8,0.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,"32371129, 32371130, 32371131, 32371132, 32371133, 32371134, 32371135, 32371136, 32371137, 32371138, 32371139, 32371140, 32371141, 32371142, 32371143, 32371144, 32371145"
2025-12-16T13:17:13,2025-12-16 13:17:13,Sin sesión,,,,18,HIRIPRO-02,,41.5,0.0,2.0,0.0,0.0,2951.0,1.0,30.9,26.0,0.0,2.0,2.0,19.0,0.0,0.0,0.0,0.0,"32371112, 32371113, 32371114, 32371115, 32371116, 32371117, 32371118, 32371119, 32371120, 32371121, 32371122, 32371123, 32371124, 32371125, 32371126, 32371127, 32371128"
2025-12-16T13:17:10,2025-12-16 13:17:10,Sin sesión,,,,18,HIRIPRO-02,,41.75,0.0,2.0,0.0,0.0,2950.0,1.0,30.8,25.8,0.0,2.0,2.0,19.0,0.0,0.0,0.0,0.0,"32371095, 32371096, 32371097, 32371098, 32371099, 32371100, 32371101, 32371102, 32371103, 32371104, 32371105, 32371106, 32371107, 32371108, 32371109, 32371110, 32371111"
2025-12-16T13:17:07,2025-12-16 13:17:07,Sin sesión,,,,18,HIRIPRO-02,,41.75,0.0,2.0,0.0,0.0,2949.0,1.0,30.9,25.8,0.0,2.0,2.0,19.0,0.0,0.0,0.0,0.0,"32371078, 32371079, 32371080, 32371081, 32371082, 32371083, 32371084, 32371085, 32371086, 32371087, 32371088, 32371089, 32371090, 32371091, 32371092, 32371093, 32371094"
2025-12-16T13:17:04,2025-12-16 13:17:04,Sin sesión,,,,18,HIRIPRO-02,,41.5,0.0,2.0,0.0,0.0,2948.0,1.0,30.9,25.8,0.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,"32371061, 32371062, 32371063, 32371064, 32371065, 32371066, 32371067, 32371068, 32371069, 32371070, 32371071, 32371072, 32371073, 32371074, 32371075, 32371076, 32371077"
