fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,A01NYUB [Distancia (m)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],LIQ-136 [Profundidad (m)],SHT40 [Grados celcius (°C)],SHT40 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-12-25T06:04:25,2025-12-25 09:06:32,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,14.0,7.92,1.07,12.55,76.37,30.0
2025-12-25T06:34:19,2025-12-25 09:06:36,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,13.5,7.92,1.07,13.69,77.95,30.0
2025-12-25T07:04:13,2025-12-25 09:06:40,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,13.25,7.89,1.07,13.41,80.14,30.0
2025-12-25T07:34:10,2025-12-25 09:06:44,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,14.0,7.9,1.07,16.41,73.07,30.0
2025-12-25T08:04:09,2025-12-25 09:06:49,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,16.0,7.92,1.07,18.18,65.12,30.0
2025-12-25T08:34:06,2025-12-25 09:06:53,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,18.0,7.92,1.07,19.88,59.59,30.0
2025-12-25T09:04:06,2025-12-25 09:06:57,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,19.75,7.89,1.07,21.39,50.06,30.0
2025-12-26T09:45:49,2025-12-26 21:15:18,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,18.75,7.91,1.09,18.31,61.82,31.0
2025-12-26T10:15:48,2025-12-26 21:15:24,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,22.0,7.88,1.09,23.94,50.19,31.0
2025-12-26T10:45:58,2025-12-26 21:15:28,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,28.25,7.94,1.08,24.7,45.56,31.0
2025-12-26T11:15:57,2025-12-26 21:15:33,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,30.75,7.94,1.09,24.89,46.91,31.0
2025-12-26T11:45:54,2025-12-26 21:15:38,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,31.25,7.92,1.09,26.11,44.52,31.0
2025-12-26T12:15:51,2025-12-26 21:15:42,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,32.75,7.95,1.1,26.51,44.91,31.0
2025-12-26T12:45:47,2025-12-26 21:15:46,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,33.25,7.95,1.09,28.09,43.4,31.0
