fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS18B20 [Grados celcius (°C)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],ENV-20-EC-K1.0 [Electroconductividad ambiental (uS/cm)],ENV-20-pH [pH ambiental (pH)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-11-06T09:39:31,2025-11-06 09:40:14,Sin sesión,,,,13,AGUA-01,,18.94,20.75,12.41,1736.0,8.35,24.0
2025-11-06T10:40:19,2025-11-06 10:41:02,Sin sesión,,,,13,AGUA-01,,18.88,21.5,12.4,1728.0,8.49,25.0
2025-11-06T11:41:09,2025-11-06 11:41:56,Sin sesión,,,,13,AGUA-01,,18.81,22.25,12.41,1726.0,8.38,25.0
2025-11-06T12:42:04,2025-11-06 12:42:46,Sin sesión,,,,13,AGUA-01,,19.44,26.5,12.44,1732.0,8.13,24.0
2025-11-06T13:43:00,2025-11-06 13:43:42,Sin sesión,,,,13,AGUA-01,,19.94,27.0,12.43,1742.0,8.42,24.0
2025-11-06T15:44:51,2025-11-06 15:45:34,Sin sesión,,,,13,AGUA-01,,20.5,29.0,12.47,1754.0,8.67,25.0
2025-11-06T16:45:34,2025-11-06 16:46:16,Sin sesión,,,,13,AGUA-01,,20.56,27.25,12.46,1759.0,9.01,26.0
2025-11-06T17:46:16,2025-11-06 17:46:58,Sin sesión,,,,13,AGUA-01,,19.94,26.0,12.46,1746.0,9.12,24.0
2025-11-06T18:46:54,2025-11-06 18:47:37,Sin sesión,,,,13,AGUA-01,,19.62,23.5,12.44,1735.0,9.23,25.0
2025-11-06T19:47:35,2025-11-06 19:48:17,Sin sesión,,,,13,AGUA-01,,19.44,21.75,12.44,1734.0,9.05,25.0
2025-11-06T20:48:16,2025-11-06 20:48:58,Sin sesión,,,,13,AGUA-01,,19.06,20.75,12.42,1726.0,8.94,24.0
2025-11-06T21:49:01,2025-11-06 21:49:43,Sin sesión,,,,13,AGUA-01,,18.88,20.0,12.41,1713.0,8.92,25.0
2025-11-06T22:49:46,2025-11-06 22:50:28,Sin sesión,,,,13,AGUA-01,,18.81,19.75,12.39,1706.0,8.9,26.0
2025-11-06T23:50:32,2025-11-06 23:51:14,Sin sesión,,,,13,AGUA-01,,18.69,18.75,12.39,1690.0,8.83,26.0
2025-11-07T00:51:16,2025-11-07 00:51:58,Sin sesión,,,,13,AGUA-01,,18.56,18.0,12.39,1688.0,8.54,26.0
2025-11-07T01:51:59,2025-11-07 01:52:41,Sin sesión,,,,13,AGUA-01,,18.44,17.5,12.37,1704.0,8.42,25.0
2025-11-07T02:52:43,2025-11-07 02:53:25,Sin sesión,,,,13,AGUA-01,,18.31,17.0,12.37,1711.0,8.4,24.0
2025-11-07T03:53:24,2025-11-07 03:54:06,Sin sesión,,,,13,AGUA-01,,18.19,15.5,12.37,1693.0,8.53,25.0
2025-11-07T04:54:06,2025-11-07 04:54:48,Sin sesión,,,,13,AGUA-01,,18.06,15.25,12.35,1682.0,8.41,27.0
