fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS18B20 [Grados celcius (°C)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],ENV-20-EC-K1.0 [Electroconductividad ambiental (uS/cm)],ENV-20-pH [pH ambiental (pH)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-11-20T02:30:15,2025-11-20 02:30:57,Sin sesión,,,,13,AGUA-01,,0.0,21.75,12.36,0.0,0.0,23.0
2025-11-20T03:32:43,2025-11-20 03:33:26,Sin sesión,,,,13,AGUA-01,,0.0,21.25,12.36,0.0,0.0,25.0
2025-11-20T04:35:18,2025-11-20 04:36:01,Sin sesión,,,,13,AGUA-01,,0.0,20.75,12.36,0.0,0.0,22.0
2025-11-20T05:37:48,2025-11-20 05:38:31,Sin sesión,,,,13,AGUA-01,,0.0,20.25,12.33,0.0,0.0,24.0
2025-11-20T07:43:12,2025-11-20 07:43:54,Sin sesión,,,,13,AGUA-01,,0.0,22.0,12.39,0.0,0.0,27.0
2025-11-20T08:45:53,2025-11-20 08:46:36,Sin sesión,,,,13,AGUA-01,,0.0,25.0,12.39,0.0,0.0,23.0
2025-11-20T09:48:41,2025-11-20 09:49:26,Sin sesión,,,,13,AGUA-01,,0.0,28.5,12.41,0.0,0.0,23.0
2025-11-20T10:51:20,2025-11-20 10:52:02,Sin sesión,,,,13,AGUA-01,,0.0,29.0,12.41,0.0,0.0,22.0
2025-11-20T11:53:56,2025-11-20 11:54:39,Sin sesión,,,,13,AGUA-01,,0.0,31.25,12.42,0.0,0.0,25.0
2025-11-20T12:56:36,2025-11-20 12:57:19,Sin sesión,,,,13,AGUA-01,,0.0,31.75,12.44,0.0,0.0,26.0
2025-11-20T13:59:09,2025-11-20 13:59:51,Sin sesión,,,,13,AGUA-01,,0.0,30.0,12.41,0.0,0.0,26.0
2025-11-20T15:01:38,2025-11-20 15:02:21,Sin sesión,,,,13,AGUA-01,,0.0,29.5,12.42,0.0,0.0,24.0
2025-11-20T16:04:08,2025-11-20 16:04:51,Sin sesión,,,,13,AGUA-01,,0.0,28.5,12.41,0.0,0.0,24.0
2025-11-20T17:06:47,2025-11-20 17:07:29,Sin sesión,,,,13,AGUA-01,,0.0,29.5,12.42,0.0,0.0,24.0
2025-11-20T18:09:18,2025-11-20 18:10:09,Sin sesión,,,,13,AGUA-01,,0.0,30.5,12.42,0.0,0.0,26.0
2025-11-20T19:12:07,2025-11-20 19:12:50,Sin sesión,,,,13,AGUA-01,,0.0,33.5,12.46,0.0,0.0,24.0
2025-11-20T20:14:53,2025-11-20 20:16:17,Sin sesión,,,,13,AGUA-01,,0.0,31.75,12.44,0.0,0.0,18.0
2025-11-20T21:17:37,2025-11-20 21:18:26,Sin sesión,,,,13,AGUA-01,,0.0,26.25,12.41,0.0,0.0,18.0
2025-11-20T22:20:08,2025-11-20 22:20:58,Sin sesión,,,,13,AGUA-01,,0.0,23.75,12.39,0.0,0.0,18.0
2025-11-20T23:22:43,2025-11-20 23:23:34,Sin sesión,,,,13,AGUA-01,,0.0,22.0,12.39,0.0,0.0,17.0
2025-11-21T00:25:19,2025-11-21 00:26:09,Sin sesión,,,,13,AGUA-01,,0.0,20.5,12.37,0.0,0.0,18.0
2025-11-21T01:27:57,2025-11-21 01:28:47,Sin sesión,,,,13,AGUA-01,,0.0,20.0,12.37,0.0,0.0,17.0
2025-11-21T02:30:34,2025-11-21 02:31:26,Sin sesión,,,,13,AGUA-01,,0.0,18.75,12.35,0.0,0.0,17.0
2025-11-21T03:33:16,2025-11-21 03:34:08,Sin sesión,,,,13,AGUA-01,,0.0,18.25,12.36,0.0,0.0,17.0
2025-11-21T04:35:59,2025-11-21 04:36:51,Sin sesión,,,,13,AGUA-01,,0.0,17.75,12.33,0.0,0.0,17.0
2025-11-21T05:38:41,2025-11-21 05:39:34,Sin sesión,,,,13,AGUA-01,,0.0,17.0,12.34,0.0,0.0,17.0
2025-11-21T06:41:23,2025-11-21 06:42:17,Sin sesión,,,,13,AGUA-01,,0.0,16.25,12.32,0.0,0.0,17.0
2025-11-21T07:44:10,2025-11-21 07:45:08,Sin sesión,,,,13,AGUA-01,,0.0,18.75,12.36,0.0,0.0,17.0
2025-11-21T08:47:23,2025-11-21 08:48:15,Sin sesión,,,,13,AGUA-01,,0.0,25.0,12.39,0.0,0.0,17.0
2025-11-21T09:50:18,2025-11-21 09:51:07,Sin sesión,,,,13,AGUA-01,,0.0,31.5,12.41,0.0,0.0,17.0
2025-11-21T10:53:21,2025-11-21 10:54:11,Sin sesión,,,,13,AGUA-01,,0.0,37.25,12.42,0.0,0.0,17.0
2025-11-21T11:56:18,2025-11-21 11:57:11,Sin sesión,,,,13,AGUA-01,,0.0,40.25,12.44,0.0,0.0,16.0
2025-11-21T12:59:08,2025-11-21 12:59:57,Sin sesión,,,,13,AGUA-01,,0.0,39.75,12.45,0.0,0.0,18.0
2025-11-21T14:01:42,2025-11-21 14:02:32,Sin sesión,,,,13,AGUA-01,,0.0,38.75,12.44,0.0,0.0,18.0
2025-11-21T15:03:52,2025-11-21 15:07:34,Sin sesión,,,,13,AGUA-01,,24.56,39.0,12.46,2086.0,8.12,17.0
2025-11-21T16:06:18,2025-11-21 16:13:15,Sin sesión,,,,13,AGUA-01,,24.56,39.5,12.46,2091.0,8.12,18.0
2025-11-21T17:09:08,2025-11-21 18:47:35,Sin sesión,,,,13,AGUA-01,,0.0,40.0,12.46,0.0,0.0,25.0
2025-11-21T18:12:51,2025-11-21 18:49:05,Sin sesión,,,,13,AGUA-01,,0.0,40.0,12.46,0.0,0.0,25.0
2025-11-21T19:15:45,2025-11-21 20:06:35,Sin sesión,,,,13,AGUA-01,,0.0,38.5,12.47,0.0,0.0,26.0
2025-11-21T20:18:19,2025-11-21 21:25:38,Sin sesión,,,,13,AGUA-01,,0.0,33.0,12.44,0.0,0.0,26.0
2025-11-21T21:20:06,2025-11-21 22:43:13,Sin sesión,,,,13,AGUA-01,,24.62,30.5,12.41,1989.0,8.53,24.0
2025-11-21T22:22:45,2025-11-22 00:01:20,Sin sesión,,,,13,AGUA-01,,22.38,28.25,12.4,1976.0,8.47,25.0
2025-11-21T23:25:15,2025-11-22 01:20:14,Sin sesión,,,,13,AGUA-01,,0.0,26.0,12.39,0.0,0.0,24.0
2025-11-22T00:27:49,2025-11-22 02:38:58,Sin sesión,,,,13,AGUA-01,,0.0,23.25,12.39,0.0,0.0,24.0
2025-11-22T01:30:26,2025-11-22 03:52:33,Sin sesión,,,,13,AGUA-01,,0.0,21.5,12.37,0.0,0.0,24.0
