fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS18B20 [Grados celcius (°C)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],ENV-20-EC-K1.0 [Electroconductividad ambiental (uS/cm)],ENV-20-pH [pH ambiental (pH)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-11-12T21:39:06,2025-11-12 21:39:48,Sin sesión,,,,13,AGUA-01,,19.81,28.25,12.44,1665.0,8.49,26.0
2025-11-12T22:39:49,2025-11-12 22:40:31,Sin sesión,,,,13,AGUA-01,,19.62,27.0,12.42,1684.0,8.41,21.0
2025-11-12T23:40:25,2025-11-12 23:41:07,Sin sesión,,,,13,AGUA-01,,19.56,24.0,12.41,1708.0,8.41,21.0
2025-11-13T00:41:07,2025-11-13 00:41:49,Sin sesión,,,,13,AGUA-01,,19.38,23.0,12.39,1708.0,8.36,23.0
2025-11-13T01:41:50,2025-11-13 01:42:32,Sin sesión,,,,13,AGUA-01,,19.31,22.25,12.4,1723.0,8.35,23.0
2025-11-13T02:42:32,2025-11-13 02:43:15,Sin sesión,,,,13,AGUA-01,,19.19,20.5,12.39,1714.0,8.35,23.0
2025-11-13T03:43:13,2025-11-13 03:43:55,Sin sesión,,,,13,AGUA-01,,19.19,19.0,12.39,1743.0,8.36,24.0
2025-11-13T04:43:54,2025-11-13 04:44:36,Sin sesión,,,,13,AGUA-01,,19.19,17.75,12.38,1718.0,8.51,24.0
2025-11-13T05:44:36,2025-11-13 05:45:18,Sin sesión,,,,13,AGUA-01,,19.06,16.75,12.36,1717.0,8.47,25.0
2025-11-13T06:45:20,2025-11-13 06:46:03,Sin sesión,,,,13,AGUA-01,,18.94,16.25,12.36,1713.0,8.5,24.0
2025-11-13T07:46:12,2025-11-13 07:46:54,Sin sesión,,,,13,AGUA-01,,18.81,20.0,12.39,1711.0,8.46,24.0
2025-11-13T08:47:28,2025-11-13 08:48:11,Sin sesión,,,,13,AGUA-01,,19.0,27.0,12.41,1730.0,8.11,23.0
2025-11-13T09:48:25,2025-11-13 09:49:07,Sin sesión,,,,13,AGUA-01,,19.38,32.0,12.45,1747.0,8.18,23.0
2025-11-13T10:49:23,2025-11-13 10:50:06,Sin sesión,,,,13,AGUA-01,,21.12,36.0,12.46,1793.0,8.01,27.0
2025-11-13T11:50:21,2025-11-13 11:51:03,Sin sesión,,,,13,AGUA-01,,22.19,38.25,12.46,1843.0,7.17,24.0
2025-11-13T12:51:09,2025-11-13 12:51:52,Sin sesión,,,,13,AGUA-01,,22.38,39.0,12.47,1851.0,7.4,26.0
2025-11-13T13:51:51,2025-11-13 13:52:33,Sin sesión,,,,13,AGUA-01,,22.19,36.75,12.47,1826.0,8.05,25.0
2025-11-13T14:52:36,2025-11-13 14:53:18,Sin sesión,,,,13,AGUA-01,,22.12,38.0,12.47,1838.0,7.26,26.0
2025-11-13T15:53:25,2025-11-13 15:54:07,Sin sesión,,,,13,AGUA-01,,22.31,38.75,12.47,1841.0,7.16,24.0
2025-11-13T16:54:13,2025-11-13 16:54:55,Sin sesión,,,,13,AGUA-01,,22.25,39.75,12.47,1795.0,7.32,24.0
2025-11-13T17:55:01,2025-11-13 17:55:44,Sin sesión,,,,13,AGUA-01,,22.12,39.75,12.47,1735.0,7.64,25.0
2025-11-13T18:55:47,2025-11-13 18:56:29,Sin sesión,,,,13,AGUA-01,,21.62,39.0,12.48,1764.0,8.02,23.0
2025-11-13T19:56:31,2025-11-13 19:57:13,Sin sesión,,,,13,AGUA-01,,21.12,35.75,12.47,1780.0,8.29,14.0
2025-11-13T20:56:58,2025-11-13 20:57:41,Sin sesión,,,,13,AGUA-01,,20.94,30.75,12.46,1726.0,8.47,21.0
2025-11-13T21:57:38,2025-11-13 21:58:21,Sin sesión,,,,13,AGUA-01,,20.25,30.0,12.45,1731.0,8.57,26.0
2025-11-13T22:58:22,2025-11-13 22:59:05,Sin sesión,,,,13,AGUA-01,,20.06,27.75,12.44,1741.0,8.5,23.0
2025-11-13T23:58:54,2025-11-13 23:59:36,Sin sesión,,,,13,AGUA-01,,19.94,25.0,12.42,1748.0,8.55,24.0
2025-11-14T00:59:32,2025-11-14 01:00:14,Sin sesión,,,,13,AGUA-01,,19.81,22.75,12.41,1744.0,8.45,24.0
2025-11-14T02:00:11,2025-11-14 02:00:53,Sin sesión,,,,13,AGUA-01,,19.75,21.0,12.39,1743.0,8.41,24.0
2025-11-14T03:00:54,2025-11-14 03:01:36,Sin sesión,,,,13,AGUA-01,,19.75,20.0,12.39,1741.0,8.41,24.0
2025-11-14T04:01:34,2025-11-14 04:02:17,Sin sesión,,,,13,AGUA-01,,19.62,18.75,12.38,1760.0,8.38,24.0
2025-11-14T05:02:19,2025-11-14 05:03:01,Sin sesión,,,,13,AGUA-01,,19.38,18.25,12.37,1729.0,8.41,24.0
2025-11-14T06:03:03,2025-11-14 06:03:46,Sin sesión,,,,13,AGUA-01,,19.25,17.5,12.37,1723.0,8.4,23.0
2025-11-14T07:03:47,2025-11-14 07:04:29,Sin sesión,,,,13,AGUA-01,,19.12,17.0,12.38,1734.0,8.37,24.0
2025-11-14T08:04:44,2025-11-14 08:05:27,Sin sesión,,,,13,AGUA-01,,19.06,23.25,12.39,1744.0,8.26,23.0
2025-11-14T09:05:59,2025-11-14 09:06:41,Sin sesión,,,,13,AGUA-01,,19.44,27.75,12.42,1785.0,8.08,22.0
2025-11-14T10:07:03,2025-11-14 10:07:46,Sin sesión,,,,13,AGUA-01,,20.62,34.75,12.45,1747.0,8.46,23.0
2025-11-14T11:08:02,2025-11-14 11:08:45,Sin sesión,,,,13,AGUA-01,,21.75,37.75,12.46,1782.0,8.0,25.0
2025-11-14T12:08:50,2025-11-14 12:09:33,Sin sesión,,,,13,AGUA-01,,21.25,36.75,12.46,1801.0,7.26,27.0
2025-11-14T13:09:28,2025-11-14 13:10:10,Sin sesión,,,,13,AGUA-01,,21.88,35.25,12.46,1884.0,7.37,24.0
2025-11-14T14:10:13,2025-11-14 14:10:55,Sin sesión,,,,13,AGUA-01,,22.12,35.25,12.47,1892.0,7.52,23.0
2025-11-14T15:10:58,2025-11-14 15:11:41,Sin sesión,,,,13,AGUA-01,,22.69,35.0,12.47,1960.0,7.59,25.0
2025-11-14T16:11:44,2025-11-14 16:12:26,Sin sesión,,,,13,AGUA-01,,22.81,35.0,12.47,1984.0,7.77,22.0
2025-11-14T17:12:30,2025-11-14 17:13:12,Sin sesión,,,,13,AGUA-01,,22.38,35.25,12.48,1910.0,7.98,23.0
2025-11-14T18:13:15,2025-11-14 18:13:57,Sin sesión,,,,13,AGUA-01,,22.19,34.25,12.47,1878.0,8.28,22.0
2025-11-14T19:13:55,2025-11-14 19:14:37,Sin sesión,,,,13,AGUA-01,,22.0,32.25,12.47,1863.0,8.5,24.0
2025-11-14T20:14:33,2025-11-14 20:15:15,Sin sesión,,,,13,AGUA-01,,21.31,28.5,12.46,1847.0,8.62,25.0
2025-11-14T21:15:09,2025-11-14 21:15:52,Sin sesión,,,,13,AGUA-01,,21.19,27.25,12.43,1838.0,8.62,24.0
2025-11-14T22:15:48,2025-11-14 22:16:31,Sin sesión,,,,13,AGUA-01,,20.94,24.75,12.43,1822.0,8.64,24.0
2025-11-14T23:16:27,2025-11-14 23:17:10,Sin sesión,,,,13,AGUA-01,,20.81,23.0,12.41,1825.0,8.62,25.0
2025-11-15T00:17:07,2025-11-15 00:17:49,Sin sesión,,,,13,AGUA-01,,20.69,21.5,12.39,1822.0,8.6,24.0
2025-11-15T01:17:48,2025-11-15 01:18:30,Sin sesión,,,,13,AGUA-01,,20.62,20.0,12.39,1812.0,8.55,26.0
2025-11-15T02:18:29,2025-11-15 02:19:11,Sin sesión,,,,13,AGUA-01,,20.44,18.75,12.39,1768.0,8.58,27.0
2025-11-15T03:19:11,2025-11-15 03:19:53,Sin sesión,,,,13,AGUA-01,,20.31,18.25,12.38,1801.0,8.56,25.0
2025-11-15T04:19:54,2025-11-15 04:20:37,Sin sesión,,,,13,AGUA-01,,20.19,17.75,12.38,1825.0,8.47,24.0
2025-11-15T05:20:39,2025-11-15 05:21:22,Sin sesión,,,,13,AGUA-01,,20.06,17.0,12.36,1815.0,8.46,25.0
2025-11-15T06:21:23,2025-11-15 06:22:05,Sin sesión,,,,13,AGUA-01,,19.94,16.5,12.36,1811.0,8.45,25.0
2025-11-15T07:22:10,2025-11-15 07:22:52,Sin sesión,,,,13,AGUA-01,,19.94,17.75,12.37,1817.0,8.43,24.0
2025-11-15T08:23:05,2025-11-15 08:23:48,Sin sesión,,,,13,AGUA-01,,19.81,19.75,12.39,1817.0,8.39,27.0
2025-11-15T09:23:57,2025-11-15 09:24:40,Sin sesión,,,,13,AGUA-01,,19.81,21.25,12.4,1816.0,8.35,25.0
2025-11-15T10:24:51,2025-11-15 10:25:34,Sin sesión,,,,13,AGUA-01,,19.88,23.25,12.41,1814.0,8.28,24.0
2025-11-15T11:25:52,2025-11-15 11:26:35,Sin sesión,,,,13,AGUA-01,,20.75,28.25,12.44,1830.0,7.86,24.0
2025-11-15T12:26:50,2025-11-15 12:27:33,Sin sesión,,,,13,AGUA-01,,21.25,30.5,12.44,1866.0,7.59,25.0
2025-11-15T13:27:40,2025-11-15 13:28:23,Sin sesión,,,,13,AGUA-01,,21.69,32.0,12.45,1901.0,7.04,25.0
2025-11-15T14:28:38,2025-11-15 14:29:21,Sin sesión,,,,13,AGUA-01,,22.56,34.5,12.46,1927.0,6.94,27.0
2025-11-15T15:29:27,2025-11-15 15:30:09,Sin sesión,,,,13,AGUA-01,,22.56,33.5,12.47,1903.0,7.98,24.0
2025-11-15T16:30:10,2025-11-15 16:30:53,Sin sesión,,,,13,AGUA-01,,22.56,33.0,12.47,1900.0,8.38,27.0
2025-11-15T17:31:00,2025-11-15 17:31:43,Sin sesión,,,,13,AGUA-01,,22.69,34.25,12.47,1929.0,8.47,28.0
