fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,A01NYUB [Distancia (m)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],LIQ-136 [Profundidad (m)],SHT40 [Grados celcius (°C)],SHT40 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-12-27T07:51:34,2025-12-27 09:23:36,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",1.28,21.5,8.17,0.0,21.69,66.01,31.0
2025-12-27T08:21:38,2025-12-27 09:23:40,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",1.29,26.25,8.18,0.0,24.49,58.41,31.0
2025-12-27T08:51:39,2025-12-27 09:23:44,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",1.29,29.25,8.2,0.0,24.69,57.34,31.0
2025-12-27T09:21:32,2025-12-27 09:23:49,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",1.28,29.0,8.17,0.0,24.76,58.44,31.0
2025-12-27T09:53:39,2025-12-27 21:22:12,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",1.28,30.75,8.19,0.0,24.87,56.58,31.0
2025-12-27T10:23:31,2025-12-27 21:22:16,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",1.28,29.0,8.19,0.0,24.0,59.3,31.0
2025-12-27T10:53:24,2025-12-27 21:22:21,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",1.28,28.25,8.16,0.0,26.56,53.79,31.0
2025-12-27T11:23:21,2025-12-27 21:22:26,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",1.28,29.0,8.19,0.0,26.98,48.23,31.0
2025-12-27T11:53:18,2025-12-27 21:22:31,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",1.27,30.0,8.19,0.0,28.85,48.49,31.0
2025-12-27T12:23:14,2025-12-27 21:22:35,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",1.27,30.75,8.2,0.0,28.93,48.49,31.0
2025-12-27T12:53:10,2025-12-27 21:22:40,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",1.27,31.5,8.21,0.0,29.69,46.77,31.0
2025-12-27T13:23:05,2025-12-27 21:22:44,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",1.27,32.0,8.17,0.0,30.93,43.06,31.0
2025-12-27T13:53:03,2025-12-27 21:22:48,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",1.27,33.0,8.2,0.0,31.46,41.55,31.0
2025-12-27T14:22:58,2025-12-27 21:22:53,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",1.27,33.5,8.2,0.0,31.83,47.8,31.0
2025-12-27T14:52:53,2025-12-27 21:22:58,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",1.27,34.0,8.19,0.0,32.78,42.78,31.0
2025-12-27T15:22:51,2025-12-27 21:23:03,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.0,35.75,8.2,0.0,34.87,32.25,31.0
2025-12-27T15:52:50,2025-12-27 21:23:08,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",1.28,37.5,8.17,0.0,35.24,35.87,31.0
2025-12-27T16:22:45,2025-12-27 21:23:12,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",1.28,37.5,8.17,0.0,33.8,33.06,31.0
2025-12-27T16:52:41,2025-12-27 21:23:16,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",1.28,37.5,8.17,0.0,33.11,33.63,31.0
