fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SHT-31 [Grados celcius (°C)],SHT-31 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)]
2025-10-21 09:34:25,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,34.0,4.271,5.0,-33.611038,-70.882874,690.0,1.0,28.3,31.1,14.0,19.0,19.0,32.34,28.19,29.0,-33.611038,-70.882874,9.0,0.0
2025-10-21 09:34:28,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,34.0,4.283,5.0,-33.611038,-70.882874,691.0,1.0,28.3,31.2,15.0,20.0,20.0,32.34,28.17,29.0,-33.611038,-70.882874,9.0,0.0
2025-10-21 09:34:31,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,34.0,4.278,5.0,-33.611038,-70.882874,692.0,1.0,28.3,31.1,15.0,20.0,20.0,32.34,28.17,29.0,-33.611038,-70.882874,9.0,0.0
2025-10-21 09:34:34,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,34.0,4.283,5.0,-33.611038,-70.882874,693.0,1.0,28.3,31.2,15.0,21.0,20.0,32.34,28.21,29.0,-33.611038,-70.882874,9.0,0.0
2025-10-21 09:34:37,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,34.0,4.289,5.0,-33.611038,-70.882874,694.0,1.0,28.3,31.2,15.0,20.0,20.0,32.33,28.22,29.0,-33.611038,-70.882874,9.0,0.0
2025-10-21 09:34:40,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,33.75,4.269,5.0,-33.611038,-70.882874,695.0,1.0,28.3,31.2,14.0,19.0,18.0,32.34,28.25,29.0,-33.611038,-70.882874,9.0,0.0
2025-10-21 09:34:43,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,33.75,4.268,5.0,-33.611038,-70.882874,696.0,1.0,28.3,31.2,14.0,18.0,18.0,32.34,28.24,29.0,-33.611038,-70.882874,9.0,0.0
2025-10-21 09:34:46,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,33.75,4.3,5.0,-33.611038,-70.882874,697.0,1.0,28.3,31.2,14.0,19.0,18.0,32.34,28.33,29.0,-33.611038,-70.882874,9.0,0.0
2025-10-21 09:34:49,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,33.75,4.304,5.0,-33.611038,-70.882874,698.0,1.0,28.3,31.3,14.0,19.0,18.0,32.36,28.32,29.0,-33.611038,-70.882874,9.0,0.0
2025-10-21 09:34:52,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,33.75,4.292,5.0,-33.611038,-70.882874,699.0,1.0,28.3,31.3,14.0,20.0,19.0,32.33,28.35,29.0,-33.611038,-70.882874,9.0,0.0
