fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SHT-31 [Grados celcius (°C)],SHT-31 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)]
2025-11-20 14:46:27,2025-11-20T14:46:27,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.456293,-68.929268,1505.0,1.0,30.6,13.2,11.0,27.0,21.0,37.39,7.4,24.0,-22.456293,-68.929268,9.0,29.5
2025-11-20 14:46:30,2025-11-20T14:46:30,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.456564,-68.929214,1506.0,1.0,30.6,13.2,11.0,23.0,20.0,37.23,7.4,24.0,-22.456564,-68.929214,9.0,39.6
2025-11-20 14:46:33,2025-11-20T14:46:33,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.45686,-68.929161,1507.0,1.0,30.6,13.2,7.0,10.0,10.0,37.06,7.51,24.0,-22.45686,-68.929161,9.0,40.3
2025-11-20 14:46:36,2025-11-20T14:46:36,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.457134,-68.929108,1508.0,1.0,30.6,13.2,5.0,8.0,8.0,37.07,7.49,24.0,-22.457134,-68.929108,9.0,34.7
2025-11-20 14:46:39,2025-11-20T14:46:39,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.457443,-68.929039,1509.0,1.0,30.6,13.2,4.0,8.0,8.0,37.03,7.39,24.0,-22.457443,-68.929039,9.0,29.3
2025-11-20 14:46:42,2025-11-20T14:46:42,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.457655,-68.928986,1510.0,1.0,30.6,13.2,4.0,7.0,7.0,36.95,7.41,24.0,-22.457655,-68.928986,9.0,29.1
2025-11-20 14:46:45,2025-11-20T14:46:45,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.45787,-68.928917,1511.0,1.0,30.6,13.2,2.0,6.0,6.0,36.85,7.42,24.0,-22.45787,-68.928917,9.0,30.3
2025-11-20 14:46:48,2025-11-20T14:46:48,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.458118,-68.928848,1512.0,1.0,30.6,13.2,3.0,6.0,6.0,36.72,7.42,24.0,-22.458118,-68.928848,9.0,35.6
2025-11-20 14:46:51,2025-11-20T14:46:51,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.458345,-68.928787,1513.0,1.0,30.6,13.2,1.0,4.0,4.0,36.75,7.43,24.0,-22.458345,-68.928787,9.0,26.9
2025-11-20 14:46:54,2025-11-20T14:46:54,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.458529,-68.928749,1514.0,1.0,30.6,13.2,2.0,4.0,4.0,36.65,7.48,24.0,-22.458529,-68.928749,8.0,23.8
2025-11-20 14:46:57,2025-11-20T14:46:57,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.458702,-68.928703,1515.0,1.0,30.6,13.2,1.0,2.0,2.0,36.58,7.41,24.0,-22.458702,-68.928703,8.0,25.1
2025-11-20 14:47:00,2025-11-20T14:47:00,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.458925,-68.928627,1516.0,1.0,30.6,13.2,2.0,3.0,3.0,36.51,7.49,24.0,-22.458925,-68.928627,9.0,35.0
2025-11-20 14:47:03,2025-11-20T14:47:03,Sin sesión,,,,18,HIRIPRO-05,,36.5,0.0,5.0,-22.459167,-68.928558,1517.0,1.0,30.6,13.2,1.0,1.0,1.0,36.49,7.58,24.0,-22.459167,-68.928558,9.0,32.1
2025-11-20 14:47:06,2025-11-20T14:47:06,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.459366,-68.928497,1518.0,1.0,30.6,13.2,1.0,1.0,1.0,36.58,7.53,24.0,-22.459366,-68.928497,8.0,23.3
2025-11-20 14:47:09,2025-11-20T14:47:09,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.459507,-68.928467,1519.0,1.0,30.6,13.2,1.0,1.0,1.0,36.57,7.57,24.0,-22.459507,-68.928467,8.0,13.0
2025-11-20 14:47:12,2025-11-20T14:47:12,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.459564,-68.928452,1520.0,1.0,30.5,13.2,1.0,1.0,1.0,36.61,7.52,24.0,-22.459564,-68.928452,8.0,3.0
2025-11-20 14:47:15,2025-11-20T14:47:15,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.459566,-68.928452,1521.0,1.0,30.5,13.2,1.0,1.0,1.0,36.65,7.57,24.0,-22.459566,-68.928452,8.0,0.0
2025-11-20 14:47:18,2025-11-20T14:47:18,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.459566,-68.928452,1522.0,1.0,30.5,13.2,1.0,1.0,1.0,36.65,7.48,24.0,-22.459566,-68.928452,7.0,0.0
2025-11-20 14:47:21,2025-11-20T14:47:21,Sin sesión,,,,18,HIRIPRO-05,,36.5,0.0,5.0,-22.459673,-68.928421,1523.0,1.0,30.5,13.1,1.0,1.0,1.0,36.52,7.61,24.0,-22.459673,-68.928421,8.0,21.1
