fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SHT-31 [Grados celcius (°C)],SHT-31 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)]
2025-11-04 13:25:42,2025-11-04T13:25:42,Sin sesión,,,,18,HIRIPRO-05,,28.5,4.255,5.0,-22.465111,-68.956047,83.0,1.0,23.5,29.3,0.0,0.0,0.0,28.56,24.52,18.0,-22.465111,-68.956047,9.0,0.0
2025-11-04 13:25:45,2025-11-04T13:25:45,Sin sesión,,,,18,HIRIPRO-05,,28.5,4.226,5.0,-22.465164,-68.956039,84.0,1.0,23.5,29.2,0.0,0.0,0.0,28.57,24.3,18.0,-22.465164,-68.956039,9.0,0.0
2025-11-04 13:25:48,2025-11-04T13:25:48,Sin sesión,,,,18,HIRIPRO-05,,28.5,4.205,5.0,-22.465166,-68.955978,85.0,1.0,23.5,29.2,0.0,0.0,0.0,28.61,24.16,18.0,-22.465166,-68.955978,9.0,0.8
2025-11-04 13:25:51,2025-11-04T13:25:51,Sin sesión,,,,18,HIRIPRO-05,,28.5,4.215,5.0,-22.465141,-68.955948,86.0,1.0,23.6,29.1,0.0,0.0,0.0,28.61,24.1,18.0,-22.465141,-68.955948,9.0,0.0
2025-11-04 13:25:54,2025-11-04T13:25:54,Sin sesión,,,,18,HIRIPRO-05,,28.75,4.211,5.0,-22.465141,-68.955948,87.0,1.0,23.6,29.1,0.0,0.0,0.0,28.67,24.2,18.0,-22.465141,-68.955948,9.0,0.0
2025-11-04 13:25:57,2025-11-04T13:25:57,Sin sesión,,,,18,HIRIPRO-05,,28.75,4.21,5.0,-22.465141,-68.955948,88.0,1.0,23.6,29.1,0.0,0.0,0.0,28.68,24.44,18.0,-22.465141,-68.955948,9.0,0.0
2025-11-04 13:26:00,2025-11-04T13:26:00,Sin sesión,,,,18,HIRIPRO-05,,28.75,4.214,5.0,-22.465141,-68.955948,89.0,1.0,23.6,29.1,0.0,0.0,0.0,28.69,24.52,18.0,-22.465141,-68.955948,9.0,0.0
2025-11-04 13:26:03,2025-11-04T13:26:03,Sin sesión,,,,18,HIRIPRO-05,,28.75,4.213,5.0,-22.465122,-68.95594,90.0,1.0,23.6,29.1,0.0,0.0,0.0,28.72,24.31,18.0,-22.465122,-68.95594,9.0,0.0
2025-11-04 13:26:06,2025-11-04T13:26:06,Sin sesión,,,,18,HIRIPRO-05,,28.75,4.217,5.0,-22.465096,-68.955902,91.0,1.0,23.6,29.2,0.0,0.0,0.0,28.75,24.13,18.0,-22.465096,-68.955902,9.0,0.0
2025-11-04 13:26:09,2025-11-04T13:26:09,Sin sesión,,,,18,HIRIPRO-05,,28.75,4.224,5.0,-22.465076,-68.955849,92.0,1.0,23.6,29.1,0.0,0.0,0.0,28.79,24.15,18.0,-22.465076,-68.955849,9.0,0.0
