fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SHT-31 [Grados celcius (°C)],SHT-31 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)]
2025-10-21 11:18:12,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.5,4.068,5.0,-33.611034,-70.882866,2259.0,1.0,32.6,27.4,3.0,4.0,4.0,39.29,21.86,19.0,-33.611034,-70.882866,9.0,0.0
2025-10-21 11:18:15,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.5,4.082,5.0,-33.611034,-70.882866,2260.0,1.0,32.6,27.5,3.0,3.0,3.0,39.29,21.97,19.0,-33.611034,-70.882866,9.0,0.0
2025-10-21 11:18:18,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.5,4.086,5.0,-33.611034,-70.882866,2261.0,1.0,32.6,27.4,3.0,4.0,4.0,39.27,21.91,19.0,-33.611034,-70.882866,9.0,0.0
2025-10-21 11:18:21,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.5,4.083,5.0,-33.611034,-70.882866,2262.0,1.0,32.6,27.4,3.0,3.0,3.0,39.3,21.83,19.0,-33.611034,-70.882866,9.0,0.0
2025-10-21 11:18:26,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.5,4.067,5.0,-33.611034,-70.882866,2263.0,1.0,32.6,27.4,3.0,3.0,3.0,39.3,21.93,19.0,-33.611034,-70.882866,9.0,0.0
2025-10-21 11:18:27,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.5,4.067,5.0,-33.611034,-70.882866,2264.0,1.0,32.6,27.4,3.0,3.0,3.0,39.3,21.91,19.0,-33.611034,-70.882866,9.0,0.0
2025-10-21 11:18:30,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.5,4.068,5.0,-33.611034,-70.882866,2265.0,1.0,32.6,27.4,3.0,3.0,3.0,39.27,21.95,19.0,-33.611034,-70.882866,9.0,0.0
2025-10-21 11:18:33,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.5,4.061,5.0,-33.611034,-70.882866,2266.0,1.0,32.6,27.4,3.0,3.0,3.0,39.32,21.97,19.0,-33.611034,-70.882866,9.0,0.0
2025-10-21 11:18:37,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.5,4.075,5.0,-33.611034,-70.882866,2267.0,1.0,32.6,27.4,3.0,3.0,3.0,39.32,21.93,19.0,-33.611034,-70.882866,9.0,0.0
2025-10-21 11:18:40,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.5,4.081,5.0,-33.611034,-70.882866,2268.0,1.0,32.6,27.4,3.0,3.0,3.0,39.3,21.9,19.0,-33.611034,-70.882866,9.0,0.0
2025-10-21 11:18:43,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.5,4.081,5.0,-33.611034,-70.882866,2269.0,1.0,32.6,27.5,3.0,3.0,3.0,39.32,21.91,19.0,-33.611034,-70.882866,9.0,0.0
2025-10-21 11:18:46,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.5,4.069,5.0,-33.611034,-70.882866,2270.0,1.0,32.6,27.4,3.0,4.0,4.0,39.32,21.92,19.0,-33.611034,-70.882866,9.0,0.0
2025-10-21 11:18:49,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.5,4.072,5.0,-33.611034,-70.882866,2271.0,1.0,32.6,27.4,3.0,4.0,4.0,39.35,21.95,19.0,-33.611034,-70.882866,10.0,0.0
2025-10-21 11:18:52,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.5,4.069,5.0,-33.611034,-70.882866,2272.0,1.0,32.6,27.4,3.0,4.0,4.0,39.35,21.95,19.0,-33.611034,-70.882866,10.0,0.0
2025-10-21 11:18:55,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.5,4.063,5.0,-33.611034,-70.882874,2273.0,1.0,32.6,27.4,3.0,3.0,3.0,39.33,21.9,19.0,-33.611034,-70.882874,10.0,0.0
2025-10-21 11:18:58,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.5,4.068,5.0,-33.611034,70.882874,2274.0,1.0,32.6,27.4,3.0,3.0,3.0,39.33,21.95,19.0,-33.611034,70.882874,0.0,0.0
2025-10-21 11:19:01,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.75,4.078,5.0,-33.611031,-70.882866,2275.0,1.0,32.7,27.4,3.0,4.0,4.0,39.38,21.92,19.0,-33.611031,-70.882866,10.0,0.0
2025-10-21 11:19:04,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.5,4.089,5.0,-33.611034,-70.882874,2276.0,1.0,32.6,27.4,3.0,3.0,3.0,39.36,21.9,19.0,-33.611034,-70.882874,10.0,0.0
2025-10-21 11:19:27,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,"38.5, 38.5","4.092, 4.092","5.0, 5.0","-33.611034, -33.611034","-70.882874, -70.882874","2277.0, 2277.0","1.0, 1.0","32.6, 32.6","27.4, 27.4","3.0, 3.0","3.0, 4.0","3.0, 4.0","39.35, 39.38","21.94, 21.89","19.0, 19.0","-33.611034, -33.611034","-70.882874, -70.882874","10.0, 10.0","0.0, 0.0"
2025-10-21 11:19:29,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.75,4.092,5.0,-33.611034,-70.882874,2278.0,1.0,32.6,27.4,3.0,4.0,4.0,39.38,21.85,19.0,-33.611034,-70.882874,9.0,0.0
2025-10-21 11:19:32,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.5,4.079,5.0,-33.611034,-70.882874,2279.0,1.0,32.6,27.4,4.0,5.0,5.0,39.39,21.87,19.0,-33.611034,-70.882874,10.0,0.0
2025-10-21 11:19:35,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.75,4.068,5.0,-33.611034,-70.882874,2280.0,1.0,32.6,27.4,4.0,6.0,5.0,39.39,21.87,19.0,-33.611034,-70.882874,10.0,0.0
2025-10-21 11:19:38,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.5,4.06,5.0,-33.611034,-70.882874,2281.0,1.0,32.7,27.4,4.0,6.0,5.0,39.39,21.82,19.0,-33.611034,-70.882874,10.0,0.0
2025-10-21 11:19:41,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.75,4.061,5.0,-33.611034,-70.882874,2282.0,1.0,32.6,27.4,4.0,6.0,5.0,39.4,21.87,19.0,-33.611034,-70.882874,10.0,0.0
2025-10-21 11:19:44,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.75,4.059,5.0,-33.611034,-70.882874,2283.0,1.0,32.6,27.4,4.0,6.0,5.0,39.42,21.91,19.0,-33.611034,-70.882874,10.0,0.0
2025-10-21 11:19:47,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.75,4.077,5.0,-33.611034,-70.882874,2284.0,1.0,32.6,27.5,3.0,6.0,5.0,39.43,21.85,19.0,-33.611034,-70.882874,10.0,0.0
2025-10-21 11:19:50,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.75,4.076,5.0,-33.611034,-70.882874,2285.0,1.0,32.7,27.4,4.0,6.0,6.0,39.45,21.85,19.0,-33.611034,-70.882874,10.0,0.0
2025-10-21 11:19:53,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.5,4.061,5.0,-33.611034,-70.882874,2286.0,1.0,32.7,27.4,4.0,6.0,5.0,39.43,21.89,19.0,-33.611034,-70.882874,10.0,0.0
2025-10-21 11:19:56,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.5,4.066,5.0,-33.611034,-70.882874,2287.0,1.0,32.7,27.4,4.0,6.0,5.0,39.43,21.89,19.0,-33.611034,-70.882874,10.0,0.0
2025-10-21 11:19:59,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.5,4.074,5.0,-33.611034,-70.882874,2288.0,1.0,32.7,27.4,3.0,5.0,5.0,39.46,21.8,19.0,-33.611034,-70.882874,10.0,0.0
2025-10-21 11:20:02,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.5,4.068,5.0,-33.611031,-70.882874,2289.0,1.0,32.7,27.4,3.0,4.0,4.0,39.45,21.84,19.0,-33.611031,-70.882874,10.0,0.0
2025-10-21 11:20:05,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.5,4.071,5.0,-33.611031,-70.882874,2290.0,1.0,32.7,27.4,3.0,4.0,4.0,39.49,21.89,19.0,-33.611031,-70.882874,10.0,0.0
2025-10-21 11:20:08,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.5,4.091,5.0,-33.611031,-70.882874,2291.0,1.0,32.7,27.4,3.0,4.0,4.0,39.47,21.86,19.0,-33.611031,-70.882874,10.0,0.0
2025-10-21 11:20:11,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.75,4.075,5.0,-33.611031,-70.882874,2292.0,1.0,32.7,27.4,3.0,4.0,4.0,39.46,21.82,19.0,-33.611031,-70.882874,8.0,0.0
2025-10-21 11:20:14,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.75,4.058,5.0,-33.611031,-70.882874,2293.0,1.0,32.7,27.4,3.0,3.0,3.0,39.49,21.84,19.0,-33.611031,-70.882874,8.0,0.0
2025-10-21 11:20:17,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.75,4.049,5.0,-33.611031,-70.882874,2294.0,1.0,32.7,27.5,3.0,4.0,4.0,39.47,21.87,19.0,-33.611031,-70.882874,8.0,0.0
2025-10-21 11:20:20,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.75,4.072,5.0,-33.611031,-70.882874,2295.0,1.0,32.7,27.4,3.0,4.0,4.0,39.5,21.84,19.0,-33.611031,-70.882874,9.0,0.0
2025-10-21 11:20:23,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.75,4.082,5.0,-33.611034,-70.882874,2296.0,1.0,32.7,27.4,3.0,4.0,4.0,39.47,21.81,19.0,-33.611034,-70.882874,9.0,0.0
2025-10-21 11:20:26,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.5,4.08,5.0,-33.611038,-70.882874,2297.0,1.0,32.7,27.4,3.0,4.0,4.0,39.5,21.79,19.0,-33.611038,-70.882874,10.0,0.0
2025-10-21 11:20:32,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.75,4.067,5.0,-33.611038,-70.882874,2298.0,1.0,32.7,27.5,3.0,4.0,4.0,39.51,21.86,19.0,-33.611038,-70.882874,11.0,0.0
2025-10-21 11:20:34,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.75,4.067,5.0,-33.611038,-70.882874,2299.0,1.0,32.7,27.4,3.0,4.0,4.0,39.5,21.86,19.0,-33.611038,-70.882874,10.0,0.0
2025-10-21 11:20:37,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.75,4.064,5.0,-33.611038,-70.882874,2300.0,1.0,32.7,27.4,3.0,4.0,4.0,39.49,21.86,19.0,-33.611038,-70.882874,10.0,0.0
2025-10-21 11:20:40,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.75,4.076,5.0,-33.611038,-70.882874,2301.0,1.0,32.7,27.4,3.0,4.0,4.0,39.5,21.77,19.0,-33.611038,-70.882874,11.0,0.0
2025-10-21 11:20:43,2025-10-22T15:10:22,Sin sesión,,,,18,HIRIPRO-05,,38.75,4.035,5.0,-33.611038,-70.882874,2302.0,1.0,32.7,27.4,2.0,3.0,3.0,39.5,21.82,19.0,-33.611038,-70.882874,11.0,0.0
