fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SHT-31 [Grados celcius (°C)],SHT-31 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)]
2025-10-24 08:10:58,2025-10-24T08:10:58,Sin sesión,,,,18,HIRIPRO-05,,24.0,4.303,5.0,-33.461578,-70.600151,362.0,1.0,20.5,47.7,9.0,12.0,11.0,23.72,46.2,17.0,-33.461578,-70.600151,6.0,0.0
2025-10-24 08:11:01,2025-10-24T08:11:01,Sin sesión,,,,18,HIRIPRO-05,,24.0,4.3,5.0,-33.461578,-70.600151,363.0,1.0,20.5,47.6,9.0,12.0,12.0,23.73,46.12,17.0,-33.461578,-70.600151,6.0,0.0
2025-10-24 08:11:04,2025-10-24T08:11:04,Sin sesión,,,,18,HIRIPRO-05,,24.0,4.293,5.0,-33.461582,-70.600151,364.0,1.0,20.5,47.6,9.0,13.0,13.0,23.75,46.02,17.0,-33.461582,-70.600151,6.0,0.0
2025-10-24 08:11:07,2025-10-24T08:11:07,Sin sesión,,,,18,HIRIPRO-05,,24.0,4.283,5.0,-33.461582,-70.600151,365.0,1.0,20.5,47.6,8.0,11.0,11.0,23.75,45.95,17.0,-33.461582,-70.600151,6.0,0.0
2025-10-24 08:11:10,2025-10-24T08:11:10,Sin sesión,,,,18,HIRIPRO-05,,24.0,4.31,5.0,-33.461582,-70.600151,366.0,1.0,20.5,47.5,9.0,12.0,12.0,23.77,45.89,17.0,-33.461582,-70.600151,6.0,0.0
2025-10-24 08:11:13,2025-10-24T08:11:13,Sin sesión,,,,18,HIRIPRO-05,,24.0,4.289,5.0,-33.461578,-70.600151,367.0,1.0,20.5,47.6,9.0,12.0,12.0,23.77,45.86,17.0,-33.461578,-70.600151,7.0,0.6
2025-10-24 08:11:16,2025-10-24T08:11:16,Sin sesión,,,,18,HIRIPRO-05,,24.0,4.288,5.0,-33.461582,-70.600159,368.0,1.0,20.5,47.5,9.0,12.0,11.0,23.77,45.82,17.0,-33.461582,-70.600159,7.0,0.0
2025-10-24 08:11:19,2025-10-24T08:11:19,Sin sesión,,,,18,HIRIPRO-05,,24.0,4.285,5.0,-33.461582,-70.600159,369.0,1.0,20.5,47.5,9.0,12.0,12.0,23.8,45.84,17.0,-33.461582,-70.600159,6.0,0.0
2025-10-24 08:11:22,2025-10-24T08:11:22,Sin sesión,,,,18,HIRIPRO-05,,24.0,4.277,5.0,-33.461601,-70.600159,370.0,1.0,20.5,47.5,9.0,13.0,12.0,23.82,45.79,17.0,-33.461601,-70.600159,6.0,12.9
2025-10-24 08:11:25,2025-10-24T08:11:25,Sin sesión,,,,18,HIRIPRO-05,,24.25,4.281,5.0,-33.461731,-70.600174,371.0,1.0,20.5,47.4,8.0,12.0,11.0,23.8,45.77,17.0,-33.461731,-70.600174,6.0,18.7
