fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SHT-31 [Grados celcius (°C)],SHT-31 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)]
2025-11-20 16:44:40,2025-11-20T16:44:40,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.448921,-68.920792,713.0,1.0,30.6,13.1,1.0,2.0,2.0,35.28,7.97,29.0,-22.448921,-68.920792,8.0,0.0
2025-11-20 16:44:42,2025-11-20T16:44:42,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.448921,-68.920792,714.0,1.0,30.6,13.1,2.0,2.0,2.0,35.29,7.93,29.0,-22.448921,-68.920792,8.0,0.0
2025-11-20 16:44:45,2025-11-20T16:44:45,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.448921,-68.920792,715.0,1.0,30.6,13.1,2.0,2.0,2.0,35.26,7.97,29.0,-22.448921,-68.920792,8.0,0.0
2025-11-20 16:44:48,2025-11-20T16:44:48,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.448921,-68.920792,716.0,1.0,30.6,13.1,2.0,2.0,2.0,35.28,8.0,29.0,-22.448921,-68.920792,8.0,0.0
2025-11-20 16:44:51,2025-11-20T16:44:51,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.448921,-68.920792,717.0,1.0,30.6,13.1,2.0,2.0,2.0,35.26,7.92,29.0,-22.448921,-68.920792,9.0,0.0
2025-11-20 16:44:54,2025-11-20T16:44:54,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.448921,-68.920792,718.0,1.0,30.6,13.1,2.0,2.0,2.0,35.28,8.0,29.0,-22.448921,-68.920792,9.0,0.0
2025-11-20 16:44:57,2025-11-20T16:44:57,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.448921,-68.920792,719.0,1.0,30.6,13.1,1.0,2.0,2.0,35.26,8.03,29.0,-22.448921,-68.920792,9.0,0.0
2025-11-20 16:45:00,2025-11-20T16:45:00,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.448921,-68.920792,720.0,1.0,30.6,13.1,1.0,2.0,2.0,35.26,8.0,29.0,-22.448921,-68.920792,9.0,0.0
2025-11-20 16:45:03,2025-11-20T16:45:03,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.448921,-68.920792,721.0,1.0,30.6,13.1,1.0,1.0,1.0,35.32,8.14,29.0,-22.448921,-68.920792,8.0,0.0
2025-11-20 16:45:07,2025-11-20T16:45:07,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.448921,-68.920792,722.0,1.0,30.6,13.1,1.0,1.0,1.0,35.29,8.0,29.0,-22.448921,-68.920792,8.0,0.0
2025-11-20 16:45:10,2025-11-20T16:45:10,Sin sesión,,,,18,HIRIPRO-05,,36.5,0.0,5.0,-22.448921,-68.920792,723.0,1.0,30.6,13.1,1.0,1.0,1.0,35.28,7.95,29.0,-22.448921,-68.920792,8.0,0.0
2025-11-20 16:45:13,2025-11-20T16:45:13,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.448921,-68.920792,724.0,1.0,30.6,13.1,2.0,2.0,2.0,35.3,7.95,29.0,-22.448921,-68.920792,8.0,0.0
2025-11-20 16:45:16,2025-11-20T16:45:16,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.448921,-68.920792,725.0,1.0,30.6,13.1,2.0,2.0,2.0,35.3,8.02,29.0,-22.448921,-68.920792,8.0,0.0
2025-11-20 16:45:19,2025-11-20T16:45:19,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.448921,-68.920792,726.0,1.0,30.6,13.1,2.0,3.0,3.0,35.3,7.97,29.0,-22.448921,-68.920792,8.0,0.0
2025-11-20 16:45:22,2025-11-20T16:45:22,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.448921,-68.920792,727.0,1.0,30.6,13.1,2.0,3.0,3.0,35.32,8.0,29.0,-22.448921,-68.920792,8.0,0.0
2025-11-20 16:45:25,2025-11-20T16:45:25,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.448921,-68.920792,728.0,1.0,30.6,13.1,2.0,3.0,3.0,35.32,7.99,29.0,-22.448921,-68.920792,8.0,0.0
2025-11-20 16:45:28,2025-11-20T16:45:28,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.448921,-68.920792,729.0,1.0,30.6,13.1,1.0,3.0,3.0,35.32,7.93,29.0,-22.448921,-68.920792,9.0,0.0
2025-11-20 16:45:31,2025-11-20T16:45:31,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.448921,-68.920792,730.0,1.0,30.6,13.1,2.0,3.0,3.0,35.3,7.92,29.0,-22.448921,-68.920792,9.0,0.0
2025-11-20 16:45:34,2025-11-20T16:45:34,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.448935,-68.920784,731.0,1.0,30.6,13.1,3.0,4.0,4.0,35.35,8.03,29.0,-22.448935,-68.920784,9.0,0.0
2025-11-20 16:45:37,2025-11-20T16:45:37,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.448935,-68.920784,732.0,1.0,30.6,13.1,2.0,3.0,3.0,35.3,8.04,29.0,-22.448935,-68.920784,9.0,0.0
2025-11-20 16:45:40,2025-11-20T16:45:40,Sin sesión,,,,18,HIRIPRO-05,,36.75,0.0,5.0,-22.448935,-68.920784,733.0,1.0,30.6,13.1,2.0,4.0,4.0,35.32,7.94,29.0,-22.448935,-68.920784,9.0,0.0
