fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SHT-31 [Grados celcius (°C)],SHT-31 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)]
2025-10-23 10:40:22,2025-10-23T10:40:22,Sin sesión,,,,18,HIRIPRO-05,,24.5,4.293,5.0,-33.391396,-70.499947,1.0,1.0,21.0,40.8,2.0,4.0,4.0,24.06,38.36,19.0,-33.391396,-70.499947,5.0,0.0
2025-10-23 10:40:23,2025-10-23T10:40:23,Sin sesión,,,,18,HIRIPRO-05,,24.75,4.293,5.0,-33.391396,-70.499947,1.0,1.0,21.0,40.7,2.0,3.0,3.0,24.14,38.21,19.0,-33.391396,-70.499947,4.0,0.0
2025-10-23 10:40:24,2025-10-23T10:40:24,Sin sesión,,,,18,HIRIPRO-05,,24.75,4.293,5.0,-33.391396,-70.499947,1.0,1.0,21.1,40.7,2.0,2.0,2.0,24.2,38.13,19.0,-33.391396,-70.499947,4.0,0.0
2025-10-23 10:40:33,2025-10-23T10:40:33,Sin sesión,,,,18,HIRIPRO-05,,24.75,4.293,5.0,-33.391396,-70.499947,1.0,1.0,21.1,40.6,1.0,2.0,1.0,24.25,38.02,19.0,-33.391396,-70.499947,5.0,0.0
2025-10-23 10:41:26,2025-10-23T10:41:26,Sin sesión,,,,18,HIRIPRO-05,,24.75,4.293,5.0,-33.391396,-70.499947,1.0,1.0,21.1,40.5,2.0,3.0,2.0,24.29,37.9,19.0,-33.391396,-70.499947,5.0,0.0
2025-10-23 10:41:27,2025-10-23T10:41:27,Sin sesión,,,,18,HIRIPRO-05,,"25.0, 25.0","4.293, 4.16","5.0, 5.0","-33.391396, -33.391396","-70.499947, -70.499947","1.0, 1.0","1.0, 1.0","21.2, 21.2","40.5, 40.4","2.0, 2.0","3.0, 3.0","2.0, 3.0","24.36, 24.45","37.79, 37.71","19.0, 19.0","-33.391396, -33.391396","-70.499947, -70.499947","5.0, 5.0","0.0, 0.0"
2025-10-23 10:41:37,2025-10-23T10:41:37,Sin sesión,,,,18,HIRIPRO-05,,25.0,4.16,5.0,-33.391396,-70.499947,1.0,1.0,21.3,40.4,1.0,2.0,2.0,24.49,37.61,19.0,-33.391396,-70.499947,5.0,0.0
2025-10-23 10:42:33,2025-10-23T10:42:33,Sin sesión,,,,18,HIRIPRO-05,,25.0,4.16,5.0,-33.391392,-70.499947,1.0,1.0,21.3,40.4,1.0,3.0,3.0,24.56,37.51,19.0,-33.391392,-70.499947,6.0,0.0
2025-10-23 10:42:35,2025-10-23T10:42:35,Sin sesión,,,,18,HIRIPRO-05,,25.0,4.16,5.0,-33.391392,-70.499947,1.0,1.0,21.4,40.3,1.0,2.0,2.0,24.6,37.45,19.0,-33.391392,-70.499947,6.0,0.0
2025-10-23 10:42:42,2025-10-23T10:42:42,Sin sesión,,,,18,HIRIPRO-05,,25.25,4.16,5.0,-33.391392,-70.499947,1.0,1.0,21.4,40.2,1.0,1.0,1.0,24.63,37.33,19.0,-33.391392,-70.499947,6.0,0.0
