fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SHT-31 [Grados celcius (°C)],SHT-31 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)]
2025-11-04 13:51:53,2025-11-04T13:51:53,Sin sesión,,,,18,HIRIPRO-05,,31.25,4.184,5.0,-22.476801,-68.951607,583.0,1.0,28.4,24.6,0.0,0.0,0.0,33.51,19.39,27.0,-22.476801,-68.951607,11.0,15.5
2025-11-04 13:51:56,2025-11-04T13:51:56,Sin sesión,,,,18,HIRIPRO-05,,31.0,4.202,5.0,-22.476856,-68.951714,584.0,1.0,28.4,24.6,0.0,0.0,0.0,33.49,19.3,27.0,-22.476856,-68.951714,11.0,1.0
2025-11-04 13:51:59,2025-11-04T13:51:59,Sin sesión,,,,18,HIRIPRO-05,,31.0,4.183,5.0,-22.476915,-68.951836,585.0,1.0,28.4,24.6,0.0,0.0,0.0,33.51,19.21,27.0,-22.476915,-68.951836,11.0,18.0
2025-11-04 13:52:02,2025-11-04T13:52:02,Sin sesión,,,,18,HIRIPRO-05,,31.0,4.184,5.0,-22.476976,-68.951965,586.0,1.0,28.4,24.6,0.0,0.0,0.0,33.49,19.18,27.0,-22.476976,-68.951965,11.0,1.0
2025-11-04 13:52:05,2025-11-04T13:52:05,Sin sesión,,,,18,HIRIPRO-05,,31.25,4.196,5.0,-22.477039,-68.952087,587.0,1.0,28.4,24.5,0.0,0.0,0.0,33.49,19.18,27.0,-22.477039,-68.952087,11.0,1.0
2025-11-04 13:52:08,2025-11-04T13:52:08,Sin sesión,,,,18,HIRIPRO-05,,31.25,4.19,5.0,-22.477102,-68.952225,588.0,1.0,28.4,24.5,0.0,0.0,0.0,33.47,19.3,27.0,-22.477102,-68.952225,11.0,18.8
2025-11-04 13:52:11,2025-11-04T13:52:11,Sin sesión,,,,18,HIRIPRO-05,,31.0,4.202,5.0,-22.477165,-68.952354,589.0,1.0,28.4,24.6,0.0,0.0,0.0,33.48,19.37,27.0,-22.477165,-68.952354,11.0,31.0
2025-11-04 13:52:14,2025-11-04T13:52:14,Sin sesión,,,,18,HIRIPRO-05,,31.0,4.178,5.0,-22.477232,-68.952484,590.0,1.0,28.4,24.6,0.0,0.0,0.0,33.48,19.41,27.0,-22.477232,-68.952484,11.0,20.0
2025-11-04 13:52:17,2025-11-04T13:52:17,Sin sesión,,,,18,HIRIPRO-05,,31.0,4.196,5.0,-22.47731,-68.952637,591.0,1.0,28.4,24.6,0.0,0.0,0.0,33.47,19.38,27.0,-22.47731,-68.952637,11.0,21.5
2025-11-04 13:52:20,2025-11-04T13:52:20,Sin sesión,,,,18,HIRIPRO-05,,31.0,4.185,5.0,-22.477388,-68.952797,592.0,1.0,28.4,24.6,0.0,0.0,0.0,33.47,19.21,27.0,-22.477388,-68.952797,11.0,31.0
