fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SHT-31 [Grados celcius (°C)],SHT-31 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)]
2025-10-23 18:33:37,2025-10-23T18:33:37,Sin sesión,,,,18,HIRIPRO-05,,34.75,4.063,5.0,-33.439514,-70.551498,1536.0,1.0,26.7,31.4,7.0,8.0,8.0,31.51,27.41,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:33:41,2025-10-23T18:33:41,Sin sesión,,,,18,HIRIPRO-05,,34.75,4.07,5.0,-33.439514,-70.551498,1537.0,1.0,26.7,31.4,7.0,9.0,9.0,31.53,27.39,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:33:43,2025-10-23T18:33:43,Sin sesión,,,,18,HIRIPRO-05,,34.75,4.07,5.0,-33.439514,-70.551498,1538.0,1.0,26.7,31.4,7.0,9.0,9.0,31.54,27.36,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:33:46,2025-10-23T18:33:46,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.086,5.0,-33.439514,-70.551498,1539.0,1.0,26.7,31.4,7.0,10.0,9.0,31.57,27.28,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:33:49,2025-10-23T18:33:49,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.079,5.0,-33.439514,-70.551498,1540.0,1.0,26.7,31.4,7.0,9.0,9.0,31.57,27.35,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:33:52,2025-10-23T18:33:52,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.077,5.0,-33.439514,-70.551498,1541.0,1.0,26.7,31.3,7.0,10.0,9.0,31.6,27.27,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:33:55,2025-10-23T18:33:55,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.106,5.0,-33.439514,-70.551498,1542.0,1.0,26.7,31.3,6.0,9.0,8.0,31.59,27.33,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:33:58,2025-10-23T18:33:58,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.073,5.0,-33.439514,-70.551498,1543.0,1.0,26.7,31.4,7.0,10.0,9.0,31.61,27.19,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:34:01,2025-10-23T18:34:01,Sin sesión,,,,18,HIRIPRO-05,,34.75,4.092,5.0,-33.439514,-70.551498,1544.0,1.0,26.7,31.4,8.0,10.0,9.0,31.6,27.27,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:34:05,2025-10-23T18:34:05,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.065,5.0,-33.439514,-70.551498,1545.0,1.0,26.7,31.3,7.0,9.0,9.0,31.63,27.22,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:34:08,2025-10-23T18:34:08,Sin sesión,,,,18,HIRIPRO-05,,34.75,4.065,5.0,-33.439514,-70.551498,1546.0,1.0,26.7,31.3,6.0,7.0,7.0,31.61,27.13,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:34:10,2025-10-23T18:34:10,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.049,5.0,-33.439514,-70.551498,1547.0,1.0,26.7,31.3,6.0,8.0,8.0,31.63,27.1,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:34:14,2025-10-23T18:34:14,Sin sesión,,,,18,HIRIPRO-05,,34.75,4.099,5.0,-33.439514,-70.551498,1548.0,1.0,26.8,31.3,5.0,6.0,6.0,31.66,27.09,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:34:16,2025-10-23T18:34:16,Sin sesión,,,,18,HIRIPRO-05,,34.75,4.067,5.0,-33.439514,-70.551498,1549.0,1.0,26.8,31.2,6.0,7.0,7.0,31.64,27.15,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:34:19,2025-10-23T18:34:19,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.055,5.0,-33.439514,-70.551498,1550.0,1.0,26.7,31.2,7.0,8.0,8.0,31.64,27.07,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:34:23,2025-10-23T18:34:23,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.071,5.0,-33.439514,-70.551498,1551.0,1.0,26.8,31.2,5.0,6.0,6.0,31.7,27.09,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:34:25,2025-10-23T18:34:25,Sin sesión,,,,18,HIRIPRO-05,,34.75,4.086,5.0,-33.439514,-70.551498,1552.0,1.0,26.8,31.2,5.0,7.0,7.0,31.68,27.13,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:34:29,2025-10-23T18:34:29,Sin sesión,,,,18,HIRIPRO-05,,34.75,4.098,5.0,-33.439514,-70.551498,1553.0,1.0,26.8,31.2,6.0,8.0,8.0,31.68,27.1,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:34:32,2025-10-23T18:34:32,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.07,5.0,-33.439514,-70.551498,1554.0,1.0,26.8,31.2,6.0,8.0,7.0,31.68,27.05,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:34:35,2025-10-23T18:34:35,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.054,5.0,-33.439514,-70.551498,1555.0,1.0,26.8,31.2,6.0,8.0,8.0,31.7,27.12,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:34:38,2025-10-23T18:34:38,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.083,5.0,-33.439514,-70.551498,1556.0,1.0,26.8,31.2,7.0,9.0,9.0,31.71,27.01,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:34:41,2025-10-23T18:34:41,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.066,5.0,-33.439514,-70.551498,1557.0,1.0,26.8,31.2,6.0,8.0,8.0,31.71,27.05,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:34:44,2025-10-23T18:34:44,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.05,5.0,-33.439514,-70.551498,1558.0,1.0,26.8,31.2,7.0,9.0,9.0,31.71,26.98,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:34:47,2025-10-23T18:34:47,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.084,5.0,-33.439514,-70.551498,1559.0,1.0,26.8,31.2,7.0,9.0,9.0,31.74,26.98,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:34:50,2025-10-23T18:34:50,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.061,5.0,-33.439514,-70.551498,1560.0,1.0,26.8,31.2,7.0,9.0,9.0,31.74,26.95,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:34:53,2025-10-23T18:34:53,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.066,5.0,-33.439514,-70.551498,1561.0,1.0,26.8,31.2,6.0,8.0,8.0,31.73,26.97,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:34:56,2025-10-23T18:34:56,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.066,5.0,-33.439514,-70.551498,1562.0,1.0,26.8,31.2,7.0,9.0,9.0,31.75,26.95,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:34:59,2025-10-23T18:34:59,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.074,5.0,-33.439514,-70.551498,1563.0,1.0,26.8,31.2,6.0,7.0,7.0,31.77,26.93,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:35:02,2025-10-23T18:35:02,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.068,5.0,-33.439514,-70.551498,1564.0,1.0,26.8,31.2,7.0,9.0,9.0,31.78,26.87,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:35:05,2025-10-23T18:35:05,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.092,5.0,-33.439514,-70.551498,1565.0,1.0,26.8,31.2,7.0,9.0,9.0,31.78,26.93,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:35:08,2025-10-23T18:35:08,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.091,5.0,-33.439514,-70.551498,1566.0,1.0,26.8,31.2,6.0,8.0,8.0,31.78,26.83,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:35:11,2025-10-23T18:35:11,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.09,5.0,-33.439514,-70.551498,1567.0,1.0,26.8,31.1,6.0,8.0,8.0,31.77,26.87,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:35:14,2025-10-23T18:35:14,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.082,5.0,-33.439514,-70.551498,1568.0,1.0,26.8,31.1,6.0,8.0,8.0,31.78,26.88,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:35:17,2025-10-23T18:35:17,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.081,5.0,-33.439514,-70.551498,1569.0,1.0,26.8,31.1,8.0,9.0,9.0,31.8,26.81,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:35:20,2025-10-23T18:35:20,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.085,5.0,-33.439514,-70.551498,1570.0,1.0,26.8,31.1,7.0,9.0,9.0,31.82,26.84,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:35:23,2025-10-23T18:35:23,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.066,5.0,-33.439514,-70.551498,1571.0,1.0,26.9,31.1,8.0,10.0,10.0,31.82,26.89,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:35:26,2025-10-23T18:35:26,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.079,5.0,-33.439514,-70.551498,1572.0,1.0,26.8,31.1,6.0,8.0,8.0,31.82,26.8,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:35:29,2025-10-23T18:35:29,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.076,5.0,-33.439514,-70.551498,1573.0,1.0,26.8,31.1,6.0,9.0,9.0,31.82,26.78,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:35:32,2025-10-23T18:35:32,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.069,5.0,-33.439514,-70.551498,1574.0,1.0,26.9,31.1,7.0,10.0,9.0,31.85,26.77,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:35:35,2025-10-23T18:35:35,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.076,5.0,-33.439514,-70.551498,1575.0,1.0,26.9,31.1,6.0,8.0,7.0,31.86,26.8,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:35:38,2025-10-23T18:35:38,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.075,5.0,-33.439514,-70.551498,1576.0,1.0,26.9,31.1,7.0,10.0,8.0,31.86,26.74,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:35:41,2025-10-23T18:35:41,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.065,5.0,-33.439514,-70.551498,1577.0,1.0,26.9,31.1,6.0,9.0,8.0,31.86,26.75,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:35:44,2025-10-23T18:35:44,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.059,5.0,-33.439514,-70.551498,1578.0,1.0,26.9,31.1,6.0,10.0,9.0,31.89,26.83,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:35:47,2025-10-23T18:35:47,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.075,5.0,-33.439514,-70.551498,1579.0,1.0,26.9,31.1,7.0,10.0,9.0,31.86,26.71,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:35:50,2025-10-23T18:35:50,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.07,5.0,-33.439514,-70.551498,1580.0,1.0,26.9,31.0,7.0,10.0,9.0,31.86,26.76,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:35:53,2025-10-23T18:35:53,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.081,5.0,-33.439514,-70.551498,1581.0,1.0,26.9,31.0,7.0,10.0,9.0,31.89,26.76,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:35:57,2025-10-23T18:35:57,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.085,5.0,-33.439514,-70.551498,1582.0,1.0,26.9,31.0,7.0,11.0,9.0,31.89,26.82,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:35:59,2025-10-23T18:35:59,Sin sesión,,,,18,HIRIPRO-05,,34.75,4.091,5.0,-33.439514,-70.551498,1583.0,1.0,26.9,31.0,7.0,10.0,9.0,31.88,26.78,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:36:02,2025-10-23T18:36:02,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.077,5.0,-33.439514,-70.551498,1584.0,1.0,26.9,31.0,7.0,10.0,9.0,31.91,26.8,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:36:05,2025-10-23T18:36:05,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.073,5.0,-33.439514,-70.551498,1585.0,1.0,27.0,31.0,7.0,10.0,9.0,31.91,26.77,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:36:08,2025-10-23T18:36:08,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.077,5.0,-33.439514,-70.551498,1586.0,1.0,27.0,31.0,6.0,9.0,8.0,31.93,26.81,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:36:11,2025-10-23T18:36:11,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.078,5.0,-33.439514,-70.551498,1587.0,1.0,26.9,31.0,6.0,9.0,8.0,31.92,26.74,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:36:14,2025-10-23T18:36:14,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.078,5.0,-33.439514,-70.551498,1588.0,1.0,27.0,31.0,6.0,8.0,7.0,31.95,26.81,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:36:18,2025-10-23T18:36:18,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.08,5.0,-33.439514,-70.551498,1589.0,1.0,27.0,31.0,6.0,9.0,7.0,31.95,26.76,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:36:20,2025-10-23T18:36:20,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.069,5.0,-33.439514,-70.551498,1590.0,1.0,27.0,31.0,6.0,7.0,7.0,31.98,26.74,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:36:23,2025-10-23T18:36:23,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.072,5.0,-33.439514,-70.551498,1591.0,1.0,27.0,31.0,6.0,7.0,7.0,31.95,26.71,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:36:26,2025-10-23T18:36:26,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.058,5.0,-33.439514,-70.551498,1592.0,1.0,27.0,31.0,6.0,7.0,7.0,31.96,26.7,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:36:29,2025-10-23T18:36:29,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.089,5.0,-33.439514,-70.551498,1593.0,1.0,27.0,31.0,6.0,7.0,7.0,31.98,26.74,21.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:36:33,2025-10-23T18:36:33,Sin sesión,,,,18,HIRIPRO-05,,34.5,4.059,5.0,-33.439514,-70.551498,1594.0,1.0,27.0,31.0,5.0,6.0,6.0,31.96,26.68,21.0,-33.439514,-70.551498,0.0,0.0
