fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SHT-31 [Grados celcius (°C)],SHT-31 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)]
2025-10-23 17:58:22,2025-10-23T17:58:22,Sin sesión,,,,18,HIRIPRO-05,,34.0,4.187,5.0,-33.439514,-70.551498,836.0,1.0,26.8,29.8,6.0,7.0,7.0,30.95,26.57,18.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 17:58:25,2025-10-23T17:58:25,Sin sesión,,,,18,HIRIPRO-05,,34.0,4.183,5.0,-33.439514,-70.551498,837.0,1.0,26.8,29.8,6.0,7.0,7.0,30.98,26.38,18.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 17:58:28,2025-10-23T17:58:28,Sin sesión,,,,18,HIRIPRO-05,,34.0,4.191,5.0,-33.439514,-70.551498,838.0,1.0,26.8,29.7,5.0,6.0,6.0,30.98,26.28,18.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 17:58:31,2025-10-23T17:58:31,Sin sesión,,,,18,HIRIPRO-05,,34.0,4.177,5.0,-33.439514,-70.551498,839.0,1.0,26.7,29.8,5.0,6.0,6.0,30.99,26.19,18.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 17:58:34,2025-10-23T17:58:34,Sin sesión,,,,18,HIRIPRO-05,,34.0,4.194,5.0,-33.439514,-70.551498,840.0,1.0,26.8,29.7,6.0,6.0,6.0,31.04,26.29,18.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 17:58:37,2025-10-23T17:58:37,Sin sesión,,,,18,HIRIPRO-05,,34.0,4.174,5.0,-33.439514,-70.551498,841.0,1.0,26.8,29.8,6.0,6.0,6.0,31.04,26.43,18.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 17:58:40,2025-10-23T17:58:40,Sin sesión,,,,18,HIRIPRO-05,,34.0,4.192,5.0,-33.439514,-70.551498,842.0,1.0,26.8,29.8,6.0,6.0,6.0,31.05,26.41,18.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 17:58:43,2025-10-23T17:58:43,Sin sesión,,,,18,HIRIPRO-05,,34.0,4.187,5.0,-33.439514,-70.551498,843.0,1.0,26.8,29.8,6.0,7.0,7.0,31.07,26.68,18.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 17:58:46,2025-10-23T17:58:46,Sin sesión,,,,18,HIRIPRO-05,,34.0,4.181,5.0,-33.439514,-70.551498,844.0,1.0,26.8,29.8,6.0,7.0,7.0,31.1,26.77,18.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 17:58:49,2025-10-23T17:58:49,Sin sesión,,,,18,HIRIPRO-05,,34.0,4.205,5.0,-33.439514,-70.551498,845.0,1.0,26.8,29.9,5.0,7.0,7.0,31.11,26.79,18.0,-33.439514,-70.551498,0.0,0.0
