fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SHT-31 [Grados celcius (°C)],SHT-31 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)]
2025-10-28 13:54:57,2025-10-28T13:54:57,Sin sesión,,,,18,HIRIPRO-05,,54.25,3.708,5.0,-33.391205,-70.500084,2606.0,1.0,50.1,33.7,1.0,1.0,1.0,61.02,26.47,15.0,-33.391205,-70.500084,3.0,0.0
2025-10-28 13:55:00,2025-10-28T13:55:00,Sin sesión,,,,18,HIRIPRO-05,,54.5,3.722,5.0,-33.391205,-70.500084,2607.0,1.0,50.1,33.7,1.0,1.0,1.0,61.01,26.4,15.0,-33.391205,-70.500084,3.0,0.0
2025-10-28 13:55:04,2025-10-28T13:55:04,Sin sesión,,,,18,HIRIPRO-05,,54.25,3.715,5.0,-33.391205,-70.500084,2608.0,1.0,50.1,33.7,1.0,1.0,1.0,61.0,26.46,15.0,-33.391205,-70.500084,3.0,0.0
2025-10-28 13:55:06,2025-10-28T13:55:06,Sin sesión,,,,18,HIRIPRO-05,,54.25,3.715,5.0,-33.391205,-70.500084,2609.0,1.0,50.1,33.7,1.0,1.0,1.0,61.01,26.47,15.0,-33.391205,-70.500084,4.0,0.0
2025-10-28 13:55:09,2025-10-28T13:55:09,Sin sesión,,,,18,HIRIPRO-05,,54.5,3.73,5.0,-33.391205,-70.500084,2610.0,1.0,50.1,33.7,1.0,1.0,1.0,61.0,26.34,15.0,-33.391205,-70.500084,4.0,0.0
2025-10-28 13:55:13,2025-10-28T13:55:13,Sin sesión,,,,18,HIRIPRO-05,,54.5,3.7,5.0,-33.391205,-70.500084,2611.0,1.0,50.1,33.7,1.0,1.0,1.0,61.02,26.46,15.0,-33.391205,-70.500084,4.0,0.0
2025-10-28 13:55:16,2025-10-28T13:55:16,Sin sesión,,,,18,HIRIPRO-05,,54.25,3.726,5.0,-33.391205,-70.500084,2612.0,1.0,50.1,33.7,1.0,1.0,1.0,61.04,26.41,15.0,-33.391205,-70.500084,4.0,0.0
2025-10-28 13:55:18,2025-10-28T13:55:18,Sin sesión,,,,18,HIRIPRO-05,,54.5,3.726,5.0,-33.391205,-70.500084,2613.0,1.0,50.1,33.7,1.0,1.0,1.0,61.02,26.42,15.0,-33.391205,-70.500084,4.0,0.0
2025-10-28 13:55:21,2025-10-28T13:55:21,Sin sesión,,,,18,HIRIPRO-05,,54.5,3.716,5.0,-33.391205,-70.500084,2614.0,1.0,50.1,33.7,1.0,1.0,1.0,61.02,26.42,15.0,-33.391205,-70.500084,4.0,0.0
2025-10-28 13:55:24,2025-10-28T13:55:24,Sin sesión,,,,18,HIRIPRO-05,,54.25,3.716,5.0,-33.391205,-70.500084,2615.0,1.0,50.1,33.7,1.0,1.0,1.0,61.01,26.41,15.0,-33.391205,-70.500084,4.0,0.0
2025-10-28 13:55:28,2025-10-28T13:55:28,Sin sesión,,,,18,HIRIPRO-05,,54.25,3.711,5.0,-33.391205,-70.500084,2616.0,1.0,50.1,33.7,1.0,1.0,1.0,61.02,26.42,15.0,-33.391205,-70.500084,4.0,0.0
2025-10-28 13:55:30,2025-10-28T13:55:30,Sin sesión,,,,18,HIRIPRO-05,,54.5,3.719,5.0,-33.391205,-70.500084,2617.0,1.0,50.1,33.7,2.0,2.0,2.0,61.04,26.39,15.0,-33.391205,-70.500084,4.0,0.0
2025-10-28 13:55:33,2025-10-28T13:55:33,Sin sesión,,,,18,HIRIPRO-05,,54.5,3.721,5.0,-33.391205,-70.500084,2618.0,1.0,50.1,33.7,2.0,2.0,2.0,61.01,26.46,15.0,-33.391205,-70.500084,4.0,0.0
2025-10-28 13:55:36,2025-10-28T13:55:36,Sin sesión,,,,18,HIRIPRO-05,,54.5,3.724,5.0,-33.391205,-70.500084,2619.0,1.0,50.1,33.7,1.0,1.0,1.0,61.04,26.36,15.0,-33.391205,-70.500084,4.0,0.0
2025-10-28 13:55:39,2025-10-28T13:55:39,Sin sesión,,,,18,HIRIPRO-05,,54.5,3.681,5.0,-33.391205,-70.500084,2620.0,1.0,50.1,33.7,1.0,1.0,1.0,61.04,26.38,15.0,-33.391205,-70.500084,4.0,0.0
2025-10-28 13:55:42,2025-10-28T13:55:42,Sin sesión,,,,18,HIRIPRO-05,,54.5,3.699,5.0,-33.391205,-70.500084,2621.0,1.0,50.1,33.7,1.0,1.0,1.0,61.02,26.41,15.0,-33.391205,-70.500084,4.0,0.0
2025-10-28 13:55:45,2025-10-28T13:55:45,Sin sesión,,,,18,HIRIPRO-05,,54.5,3.724,5.0,-33.391205,-70.500084,2622.0,1.0,50.1,33.7,0.0,0.0,0.0,61.04,26.43,15.0,-33.391205,-70.500084,4.0,0.0
2025-10-28 13:55:48,2025-10-28T13:55:48,Sin sesión,,,,18,HIRIPRO-05,,54.5,3.73,5.0,-33.391205,-70.500084,2623.0,1.0,50.1,33.7,0.0,0.0,0.0,61.05,26.41,15.0,-33.391205,-70.500084,4.0,0.0
