fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SHT-31 [Grados celcius (°C)],SHT-31 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)]
2025-10-28 13:39:49,2025-10-28T13:39:49,Sin sesión,,,,18,HIRIPRO-05,,53.5,3.773,5.0,-33.391266,-70.500023,2306.0,1.0,49.3,33.7,0.0,0.0,0.0,60.06,26.56,15.0,-33.391266,-70.500023,2.0,0.0
2025-10-28 13:39:52,2025-10-28T13:39:52,Sin sesión,,,,18,HIRIPRO-05,,53.5,3.775,5.0,-33.391266,-70.500023,2307.0,1.0,49.3,33.7,0.0,0.0,0.0,60.08,26.56,15.0,-33.391266,-70.500023,3.0,0.0
2025-10-28 13:39:55,2025-10-28T13:39:55,Sin sesión,,,,18,HIRIPRO-05,,53.5,3.778,5.0,-33.391266,-70.500023,2308.0,1.0,49.4,33.7,0.0,0.0,0.0,60.07,26.52,15.0,-33.391266,-70.500023,3.0,0.0
2025-10-28 13:39:58,2025-10-28T13:39:58,Sin sesión,,,,18,HIRIPRO-05,,53.5,3.757,5.0,-33.391266,-70.500023,2309.0,1.0,49.4,33.7,0.0,0.0,0.0,60.1,26.52,15.0,-33.391266,-70.500023,3.0,0.0
2025-10-28 13:40:01,2025-10-28T13:40:01,Sin sesión,,,,18,HIRIPRO-05,,53.5,3.713,5.0,-33.391266,-70.500023,2310.0,1.0,49.4,33.7,0.0,0.0,0.0,60.08,26.52,15.0,-33.391266,-70.500023,3.0,0.0
2025-10-28 13:40:04,2025-10-28T13:40:04,Sin sesión,,,,18,HIRIPRO-05,,53.5,3.759,5.0,-33.391266,-70.500023,2311.0,1.0,49.4,33.7,0.0,0.0,0.0,60.07,26.49,15.0,-33.391266,-70.500023,3.0,0.0
2025-10-28 13:40:07,2025-10-28T13:40:07,Sin sesión,,,,18,HIRIPRO-05,,53.5,3.773,5.0,-33.391266,-70.500023,2312.0,1.0,49.4,33.7,1.0,1.0,1.0,60.1,26.54,15.0,-33.391266,-70.500023,4.0,0.0
2025-10-28 13:40:10,2025-10-28T13:40:10,Sin sesión,,,,18,HIRIPRO-05,,53.5,3.769,5.0,-33.391266,-70.500023,2313.0,1.0,49.4,33.7,1.0,1.0,1.0,60.11,26.54,15.0,-33.391266,-70.500023,4.0,0.0
2025-10-28 13:40:13,2025-10-28T13:40:13,Sin sesión,,,,18,HIRIPRO-05,,53.5,3.77,5.0,-33.391266,-70.500023,2314.0,1.0,49.3,33.7,1.0,1.0,1.0,60.08,26.51,15.0,-33.391266,-70.500023,4.0,0.0
2025-10-28 13:40:16,2025-10-28T13:40:16,Sin sesión,,,,18,HIRIPRO-05,,53.5,3.761,5.0,-33.391266,-70.500023,2315.0,1.0,49.4,33.7,0.0,0.0,0.0,60.08,26.52,15.0,-33.391266,-70.500023,4.0,0.0
