fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SHT-31 [Grados celcius (°C)],SHT-31 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)]
2025-10-23 18:08:25,2025-10-23T18:08:25,Sin sesión,,,,18,HIRIPRO-05,,34.25,4.157,5.0,-33.439514,-70.551498,1036.0,1.0,26.6,33.1,6.0,10.0,9.0,31.05,30.14,18.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:08:29,2025-10-23T18:08:29,Sin sesión,,,,18,HIRIPRO-05,,34.25,4.169,5.0,-33.439514,-70.551498,1037.0,1.0,26.6,33.2,6.0,9.0,8.0,31.08,30.13,18.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:08:32,2025-10-23T18:08:32,Sin sesión,,,,18,HIRIPRO-05,,34.25,4.164,5.0,-33.439514,-70.551498,1038.0,1.0,26.6,33.2,6.0,10.0,8.0,31.1,30.13,18.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:08:35,2025-10-23T18:08:35,Sin sesión,,,,18,HIRIPRO-05,,34.25,4.169,5.0,-33.439514,-70.551498,1039.0,1.0,26.6,33.2,6.0,10.0,8.0,31.11,30.12,18.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:08:38,2025-10-23T18:08:38,Sin sesión,,,,18,HIRIPRO-05,,34.25,4.156,5.0,-33.439514,-70.551498,1040.0,1.0,26.6,33.2,6.0,10.0,9.0,31.12,29.99,18.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:08:41,2025-10-23T18:08:41,Sin sesión,,,,18,HIRIPRO-05,,34.25,4.156,5.0,-33.439514,-70.551498,1041.0,1.0,26.7,33.2,6.0,10.0,9.0,31.14,29.99,18.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:08:44,2025-10-23T18:08:44,Sin sesión,,,,18,HIRIPRO-05,,34.25,4.17,5.0,-33.439514,-70.551498,1042.0,1.0,26.7,33.2,6.0,10.0,9.0,31.15,29.99,18.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:08:47,2025-10-23T18:08:47,Sin sesión,,,,18,HIRIPRO-05,,34.25,4.172,5.0,-33.439514,-70.551498,1043.0,1.0,26.7,33.2,7.0,11.0,9.0,31.16,30.03,18.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:08:50,2025-10-23T18:08:50,Sin sesión,,,,18,HIRIPRO-05,,34.25,4.165,5.0,-33.439514,-70.551498,1044.0,1.0,26.6,33.2,7.0,9.0,9.0,31.16,30.03,18.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:08:53,2025-10-23T18:08:53,Sin sesión,,,,18,HIRIPRO-05,,34.25,4.171,5.0,-33.439514,-70.551498,1045.0,1.0,26.7,33.2,6.0,10.0,9.0,31.21,30.04,18.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:08:56,2025-10-23T18:08:56,Sin sesión,,,,18,HIRIPRO-05,,34.25,4.162,5.0,-33.439514,-70.551498,1046.0,1.0,26.7,33.2,6.0,8.0,8.0,31.21,30.11,18.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:08:59,2025-10-23T18:08:59,Sin sesión,,,,18,HIRIPRO-05,,34.25,4.16,5.0,-33.439514,-70.551498,1047.0,1.0,26.7,33.2,6.0,9.0,8.0,31.22,30.06,18.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:09:02,2025-10-23T18:09:02,Sin sesión,,,,18,HIRIPRO-05,,34.25,4.162,5.0,-33.439514,-70.551498,1048.0,1.0,26.7,33.2,7.0,10.0,9.0,31.25,30.02,18.0,-33.439514,-70.551498,0.0,0.0
2025-10-23 18:09:05,2025-10-23T18:09:05,Sin sesión,,,,18,HIRIPRO-05,,34.25,4.172,5.0,-33.439514,-70.551498,1049.0,1.0,26.7,33.2,7.0,10.0,9.0,31.25,30.06,18.0,-33.439514,-70.551498,0.0,0.0
