fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SHT-31 [Grados celcius (°C)],SHT-31 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)],id_dato_concatenado
2025-12-02T12:52:39,2025-12-02 12:52:39,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.29,5.0,0.0,0.0,296.0,1.0,25.3,23.3,40.0,69.0,59.0,29.41,18.61,11.0,0.0,0.0,0.0,0.0,"30668389, 30668390, 30668391, 30668392, 30668393, 30668394, 30668395, 30668396, 30668397, 30668398, 30668399, 30668400, 30668401, 30668402, 30668403, 30668404, 30668405, 30668406, 30668407"
2025-12-02T12:52:35,2025-12-02 12:52:35,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.29,5.0,0.0,0.0,295.0,1.0,25.3,23.3,39.0,68.0,57.0,29.41,18.66,11.0,0.0,0.0,0.0,0.0,"30668327, 30668328, 30668329, 30668330, 30668331, 30668332, 30668333, 30668334, 30668335, 30668336, 30668337, 30668338, 30668339, 30668340, 30668341, 30668342, 30668343, 30668344, 30668345"
2025-12-02T12:52:32,2025-12-02 12:52:32,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.301,5.0,0.0,0.0,294.0,1.0,25.3,23.3,43.0,75.0,62.0,29.4,18.6,11.0,0.0,0.0,0.0,0.0,"30668308, 30668309, 30668310, 30668311, 30668312, 30668313, 30668314, 30668315, 30668316, 30668317, 30668318, 30668319, 30668320, 30668321, 30668322, 30668323, 30668324, 30668325, 30668326"
2025-12-02T12:52:29,2025-12-02 12:52:29,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.301,5.0,0.0,0.0,293.0,1.0,25.3,23.3,45.0,80.0,66.0,29.38,18.47,11.0,0.0,0.0,0.0,0.0,"30668289, 30668290, 30668291, 30668292, 30668293, 30668294, 30668295, 30668296, 30668297, 30668298, 30668299, 30668300, 30668301, 30668302, 30668303, 30668304, 30668305, 30668306, 30668307"
2025-12-02T12:52:26,2025-12-02 12:52:26,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.301,5.0,0.0,0.0,292.0,1.0,25.3,23.3,63.0,89.0,78.0,29.38,18.39,11.0,0.0,0.0,0.0,0.0,"30668270, 30668271, 30668272, 30668273, 30668274, 30668275, 30668276, 30668277, 30668278, 30668279, 30668280, 30668281, 30668282, 30668283, 30668284, 30668285, 30668286, 30668287, 30668288"
2025-12-02T12:52:23,2025-12-02 12:52:23,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.329,5.0,0.0,0.0,291.0,1.0,25.3,23.2,65.0,88.0,77.0,29.4,18.22,11.0,0.0,0.0,0.0,0.0,"30668251, 30668252, 30668253, 30668254, 30668255, 30668256, 30668257, 30668258, 30668259, 30668260, 30668261, 30668262, 30668263, 30668264, 30668265, 30668266, 30668267, 30668268, 30668269"
2025-12-02T12:52:20,2025-12-02 12:52:20,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.329,5.0,0.0,0.0,290.0,1.0,25.3,23.2,64.0,87.0,74.0,29.35,18.2,11.0,0.0,0.0,0.0,0.0,"30668232, 30668233, 30668234, 30668235, 30668236, 30668237, 30668238, 30668239, 30668240, 30668241, 30668242, 30668243, 30668244, 30668245, 30668246, 30668247, 30668248, 30668249, 30668250"
2025-12-02T12:52:17,2025-12-02 12:52:17,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.329,5.0,0.0,0.0,289.0,1.0,25.3,23.2,58.0,85.0,71.0,29.35,18.15,11.0,0.0,0.0,0.0,0.0,"30668213, 30668214, 30668215, 30668216, 30668217, 30668218, 30668219, 30668220, 30668221, 30668222, 30668223, 30668224, 30668225, 30668226, 30668227, 30668228, 30668229, 30668230, 30668231"
2025-12-02T12:52:13,2025-12-02 12:52:13,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.342,5.0,0.0,0.0,288.0,1.0,25.3,23.2,60.0,87.0,72.0,29.35,18.3,11.0,0.0,0.0,0.0,0.0,"30668194, 30668195, 30668196, 30668197, 30668198, 30668199, 30668200, 30668201, 30668202, 30668203, 30668204, 30668205, 30668206, 30668207, 30668208, 30668209, 30668210, 30668211, 30668212"
2025-12-02T12:52:11,2025-12-02 12:52:11,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.342,5.0,0.0,0.0,287.0,1.0,25.3,23.1,60.0,87.0,72.0,29.35,18.22,11.0,0.0,0.0,0.0,0.0,"30668175, 30668176, 30668177, 30668178, 30668179, 30668180, 30668181, 30668182, 30668183, 30668184, 30668185, 30668186, 30668187, 30668188, 30668189, 30668190, 30668191, 30668192, 30668193"
2025-12-02T12:52:08,2025-12-02 12:52:08,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.342,5.0,0.0,0.0,286.0,1.0,25.3,23.0,60.0,86.0,72.0,29.34,18.39,11.0,0.0,0.0,0.0,0.0,"30668156, 30668157, 30668158, 30668159, 30668160, 30668161, 30668162, 30668163, 30668164, 30668165, 30668166, 30668167, 30668168, 30668169, 30668170, 30668171, 30668172, 30668173, 30668174"
2025-12-02T12:52:05,2025-12-02 12:52:05,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.342,5.0,0.0,0.0,285.0,1.0,25.3,23.1,60.0,85.0,70.0,29.35,18.47,11.0,0.0,0.0,0.0,0.0,"30668137, 30668138, 30668139, 30668140, 30668141, 30668142, 30668143, 30668144, 30668145, 30668146, 30668147, 30668148, 30668149, 30668150, 30668151, 30668152, 30668153, 30668154, 30668155"
2025-12-02T12:52:01,2025-12-02 12:52:01,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.337,5.0,0.0,0.0,284.0,1.0,25.3,23.0,47.0,78.0,61.0,29.34,18.37,11.0,0.0,0.0,0.0,0.0,"30668118, 30668119, 30668120, 30668121, 30668122, 30668123, 30668124, 30668125, 30668126, 30668127, 30668128, 30668129, 30668130, 30668131, 30668132, 30668133, 30668134, 30668135, 30668136"
2025-12-02T12:51:59,2025-12-02 12:51:59,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.337,5.0,0.0,0.0,283.0,1.0,25.3,23.0,41.0,145.0,140.0,29.34,18.3,11.0,0.0,0.0,0.0,0.0,"30668099, 30668100, 30668101, 30668102, 30668103, 30668104, 30668105, 30668106, 30668107, 30668108, 30668109, 30668110, 30668111, 30668112, 30668113, 30668114, 30668115, 30668116, 30668117"
2025-12-02T12:51:55,2025-12-02 12:51:55,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.342,5.0,0.0,0.0,282.0,1.0,25.3,23.0,37.0,137.0,132.0,29.37,18.2,11.0,0.0,0.0,0.0,0.0,"30668080, 30668081, 30668082, 30668083, 30668084, 30668085, 30668086, 30668087, 30668088, 30668089, 30668090, 30668091, 30668092, 30668093, 30668094, 30668095, 30668096, 30668097, 30668098"
2025-12-02T12:51:52,2025-12-02 12:51:52,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.342,5.0,0.0,0.0,281.0,1.0,25.3,23.0,39.0,139.0,139.0,29.34,18.03,11.0,0.0,0.0,0.0,0.0,"30668061, 30668062, 30668063, 30668064, 30668065, 30668066, 30668067, 30668068, 30668069, 30668070, 30668071, 30668072, 30668073, 30668074, 30668075, 30668076, 30668077, 30668078, 30668079"
2025-12-02T12:51:50,2025-12-02 12:51:50,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.342,5.0,0.0,0.0,280.0,1.0,25.3,22.9,39.0,64.0,55.0,29.35,17.8,11.0,0.0,0.0,0.0,0.0,"30668034, 30668035, 30668036, 30668037, 30668038, 30668039, 30668040, 30668041, 30668042, 30668043, 30668044, 30668045, 30668046, 30668047, 30668048, 30668049, 30668050, 30668051, 30668052"
2025-12-02T12:51:46,2025-12-02 12:51:46,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.342,5.0,0.0,0.0,279.0,1.0,25.3,23.0,39.0,66.0,56.0,29.34,17.78,11.0,0.0,0.0,0.0,0.0,"30668015, 30668016, 30668017, 30668018, 30668019, 30668020, 30668021, 30668022, 30668023, 30668024, 30668025, 30668026, 30668027, 30668028, 30668029, 30668030, 30668031, 30668032, 30668033"
2025-12-02T12:51:43,2025-12-02 12:51:43,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.342,5.0,0.0,0.0,278.0,1.0,25.3,23.0,42.0,70.0,58.0,29.34,17.85,11.0,0.0,0.0,0.0,0.0,"30667996, 30667997, 30667998, 30667999, 30668000, 30668001, 30668002, 30668003, 30668004, 30668005, 30668006, 30668007, 30668008, 30668009, 30668010, 30668011, 30668012, 30668013, 30668014"
2025-12-02T12:51:40,2025-12-02 12:51:40,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.387,5.0,0.0,0.0,277.0,1.0,25.3,22.9,43.0,72.0,60.0,29.33,17.92,11.0,0.0,0.0,0.0,0.0,"30667977, 30667978, 30667979, 30667980, 30667981, 30667982, 30667983, 30667984, 30667985, 30667986, 30667987, 30667988, 30667989, 30667990, 30667991, 30667992, 30667993, 30667994, 30667995"
2025-12-02T12:51:37,2025-12-02 12:51:37,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.387,5.0,0.0,0.0,276.0,1.0,25.3,23.0,42.0,74.0,61.0,29.34,17.9,11.0,0.0,0.0,0.0,0.0,"30667958, 30667959, 30667960, 30667961, 30667962, 30667963, 30667964, 30667965, 30667966, 30667967, 30667968, 30667969, 30667970, 30667971, 30667972, 30667973, 30667974, 30667975, 30667976"
2025-12-02T12:51:34,2025-12-02 12:51:34,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.387,5.0,0.0,0.0,275.0,1.0,25.3,23.0,40.0,70.0,58.0,29.33,17.9,11.0,0.0,0.0,0.0,0.0,"30667939, 30667940, 30667941, 30667942, 30667943, 30667944, 30667945, 30667946, 30667947, 30667948, 30667949, 30667950, 30667951, 30667952, 30667953, 30667954, 30667955, 30667956, 30667957"
2025-12-02T12:51:31,2025-12-02 12:51:31,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.387,5.0,0.0,0.0,274.0,1.0,25.2,23.0,39.0,67.0,57.0,29.33,18.01,11.0,0.0,0.0,0.0,0.0,"30667920, 30667921, 30667922, 30667923, 30667924, 30667925, 30667926, 30667927, 30667928, 30667929, 30667930, 30667931, 30667932, 30667933, 30667934, 30667935, 30667936, 30667937, 30667938"
2025-12-02T12:51:28,2025-12-02 12:51:28,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.415,5.0,0.0,0.0,273.0,1.0,25.2,22.9,31.0,59.0,52.0,29.31,18.03,11.0,0.0,0.0,0.0,0.0,"30667901, 30667902, 30667903, 30667904, 30667905, 30667906, 30667907, 30667908, 30667909, 30667910, 30667911, 30667912, 30667913, 30667914, 30667915, 30667916, 30667917, 30667918, 30667919"
2025-12-02T12:51:25,2025-12-02 12:51:25,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.415,5.0,0.0,0.0,272.0,1.0,25.3,22.9,30.0,58.0,50.0,29.31,17.98,11.0,0.0,0.0,0.0,0.0,"30667882, 30667883, 30667884, 30667885, 30667886, 30667887, 30667888, 30667889, 30667890, 30667891, 30667892, 30667893, 30667894, 30667895, 30667896, 30667897, 30667898, 30667899, 30667900"
2025-12-02T12:51:22,2025-12-02 12:51:22,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.415,5.0,0.0,0.0,271.0,1.0,25.2,22.9,31.0,58.0,49.0,29.3,17.93,11.0,0.0,0.0,0.0,0.0,"30667863, 30667864, 30667865, 30667866, 30667867, 30667868, 30667869, 30667870, 30667871, 30667872, 30667873, 30667874, 30667875, 30667876, 30667877, 30667878, 30667879, 30667880, 30667881"
2025-12-02T12:51:19,2025-12-02 12:51:19,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.415,5.0,0.0,0.0,270.0,1.0,25.2,23.0,36.0,62.0,53.0,29.29,17.86,11.0,0.0,0.0,0.0,0.0,"30667844, 30667845, 30667846, 30667847, 30667848, 30667849, 30667850, 30667851, 30667852, 30667853, 30667854, 30667855, 30667856, 30667857, 30667858, 30667859, 30667860, 30667861, 30667862"
2025-12-02T12:51:16,2025-12-02 12:51:16,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.415,5.0,0.0,0.0,269.0,1.0,25.3,23.0,35.0,61.0,52.0,29.3,17.9,11.0,0.0,0.0,0.0,0.0,"30667825, 30667826, 30667827, 30667828, 30667829, 30667830, 30667831, 30667832, 30667833, 30667834, 30667835, 30667836, 30667837, 30667838, 30667839, 30667840, 30667841, 30667842, 30667843"
2025-12-02T12:51:12,2025-12-02 12:51:12,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.433,5.0,0.0,0.0,268.0,1.0,25.2,23.0,35.0,55.0,47.0,29.29,17.95,11.0,0.0,0.0,0.0,0.0,"30667806, 30667807, 30667808, 30667809, 30667810, 30667811, 30667812, 30667813, 30667814, 30667815, 30667816, 30667817, 30667818, 30667819, 30667820, 30667821, 30667822, 30667823, 30667824"
2025-12-02T12:51:09,2025-12-02 12:51:09,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.433,5.0,0.0,0.0,267.0,1.0,25.2,23.0,30.0,46.0,42.0,29.27,17.93,11.0,0.0,0.0,0.0,0.0,"30667787, 30667788, 30667789, 30667790, 30667791, 30667792, 30667793, 30667794, 30667795, 30667796, 30667797, 30667798, 30667799, 30667800, 30667801, 30667802, 30667803, 30667804, 30667805"
2025-12-02T12:51:06,2025-12-02 12:51:06,Sin sesión,,,,18,HIRIPRO-05,,31.0,3.439,5.0,0.0,0.0,266.0,1.0,25.2,23.1,32.0,50.0,45.0,29.27,18.0,11.0,0.0,0.0,0.0,0.0,"30667768, 30667769, 30667770, 30667771, 30667772, 30667773, 30667774, 30667775, 30667776, 30667777, 30667778, 30667779, 30667780, 30667781, 30667782, 30667783, 30667784, 30667785, 30667786"
2025-12-02T12:51:03,2025-12-02 12:51:03,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.439,5.0,0.0,0.0,265.0,1.0,25.2,23.0,31.0,46.0,42.0,29.26,18.05,11.0,0.0,0.0,0.0,0.0,"30667749, 30667750, 30667751, 30667752, 30667753, 30667754, 30667755, 30667756, 30667757, 30667758, 30667759, 30667760, 30667761, 30667762, 30667763, 30667764, 30667765, 30667766, 30667767"
2025-12-02T12:51:00,2025-12-02 12:51:00,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.439,5.0,0.0,0.0,264.0,1.0,25.2,23.1,30.0,45.0,41.0,29.26,18.15,11.0,0.0,0.0,0.0,0.0,"30667730, 30667731, 30667732, 30667733, 30667734, 30667735, 30667736, 30667737, 30667738, 30667739, 30667740, 30667741, 30667742, 30667743, 30667744, 30667745, 30667746, 30667747, 30667748"
2025-12-02T12:50:57,2025-12-02 12:50:57,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.446,5.0,0.0,0.0,263.0,1.0,25.2,23.1,32.0,50.0,45.0,29.23,18.08,11.0,0.0,0.0,0.0,0.0,"30667711, 30667712, 30667713, 30667714, 30667715, 30667716, 30667717, 30667718, 30667719, 30667720, 30667721, 30667722, 30667723, 30667724, 30667725, 30667726, 30667727, 30667728, 30667729"
2025-12-02T12:50:54,2025-12-02 12:50:54,Sin sesión,,,,18,HIRIPRO-05,,31.0,3.446,5.0,0.0,0.0,262.0,1.0,25.2,23.1,33.0,57.0,50.0,29.23,18.21,11.0,0.0,0.0,0.0,0.0,"30667692, 30667693, 30667694, 30667695, 30667696, 30667697, 30667698, 30667699, 30667700, 30667701, 30667702, 30667703, 30667704, 30667705, 30667706, 30667707, 30667708, 30667709, 30667710"
2025-12-02T12:50:51,2025-12-02 12:50:51,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.446,5.0,0.0,0.0,261.0,1.0,25.2,23.1,37.0,66.0,56.0,29.22,18.11,11.0,0.0,0.0,0.0,0.0,"30667673, 30667674, 30667675, 30667676, 30667677, 30667678, 30667679, 30667680, 30667681, 30667682, 30667683, 30667684, 30667685, 30667686, 30667687, 30667688, 30667689, 30667690, 30667691"
2025-12-02T12:50:48,2025-12-02 12:50:48,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.46,5.0,0.0,0.0,260.0,1.0,25.2,23.1,44.0,79.0,64.0,29.22,18.18,11.0,0.0,0.0,0.0,0.0,"30667654, 30667655, 30667656, 30667657, 30667658, 30667659, 30667660, 30667661, 30667662, 30667663, 30667664, 30667665, 30667666, 30667667, 30667668, 30667669, 30667670, 30667671, 30667672"
2025-12-02T12:50:45,2025-12-02 12:50:45,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.46,5.0,0.0,0.0,259.0,1.0,25.2,23.1,53.0,86.0,73.0,29.2,18.35,11.0,0.0,0.0,0.0,0.0,"30667635, 30667636, 30667637, 30667638, 30667639, 30667640, 30667641, 30667642, 30667643, 30667644, 30667645, 30667646, 30667647, 30667648, 30667649, 30667650, 30667651, 30667652, 30667653"
2025-12-02T12:50:42,2025-12-02 12:50:42,Sin sesión,,,,18,HIRIPRO-05,,31.0,3.46,5.0,0.0,0.0,258.0,1.0,25.2,23.1,56.0,87.0,76.0,29.2,18.26,11.0,0.0,0.0,0.0,0.0,"30667616, 30667617, 30667618, 30667619, 30667620, 30667621, 30667622, 30667623, 30667624, 30667625, 30667626, 30667627, 30667628, 30667629, 30667630, 30667631, 30667632, 30667633, 30667634"
2025-12-02T12:50:39,2025-12-02 12:50:39,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.451,5.0,0.0,0.0,257.0,1.0,25.2,23.0,55.0,86.0,75.0,29.2,18.28,11.0,0.0,0.0,0.0,0.0,"30667597, 30667598, 30667599, 30667600, 30667601, 30667602, 30667603, 30667604, 30667605, 30667606, 30667607, 30667608, 30667609, 30667610, 30667611, 30667612, 30667613, 30667614, 30667615"
2025-12-02T12:50:36,2025-12-02 12:50:36,Sin sesión,,,,18,HIRIPRO-05,,31.0,3.451,5.0,0.0,0.0,256.0,1.0,25.2,23.0,55.0,83.0,70.0,29.2,18.25,11.0,0.0,0.0,0.0,0.0,"30667578, 30667579, 30667580, 30667581, 30667582, 30667583, 30667584, 30667585, 30667586, 30667587, 30667588, 30667589, 30667590, 30667591, 30667592, 30667593, 30667594, 30667595, 30667596"
2025-12-02T12:50:33,2025-12-02 12:50:33,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.451,5.0,0.0,0.0,255.0,1.0,25.2,23.0,51.0,79.0,66.0,29.17,18.28,11.0,0.0,0.0,0.0,0.0,"30667559, 30667560, 30667561, 30667562, 30667563, 30667564, 30667565, 30667566, 30667567, 30667568, 30667569, 30667570, 30667571, 30667572, 30667573, 30667574, 30667575, 30667576, 30667577"
2025-12-02T12:50:30,2025-12-02 12:50:30,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.451,5.0,0.0,0.0,254.0,1.0,25.2,23.1,52.0,78.0,64.0,29.17,18.16,11.0,0.0,0.0,0.0,0.0,"30667540, 30667541, 30667542, 30667543, 30667544, 30667545, 30667546, 30667547, 30667548, 30667549, 30667550, 30667551, 30667552, 30667553, 30667554, 30667555, 30667556, 30667557, 30667558"
2025-12-02T12:50:27,2025-12-02 12:50:27,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.464,5.0,0.0,0.0,253.0,1.0,25.2,23.0,48.0,77.0,63.0,29.15,18.17,11.0,0.0,0.0,0.0,0.0,"30667521, 30667522, 30667523, 30667524, 30667525, 30667526, 30667527, 30667528, 30667529, 30667530, 30667531, 30667532, 30667533, 30667534, 30667535, 30667536, 30667537, 30667538, 30667539"
2025-12-02T12:50:24,2025-12-02 12:50:24,Sin sesión,,,,18,HIRIPRO-05,,31.0,3.464,5.0,0.0,0.0,252.0,1.0,25.2,23.0,47.0,74.0,62.0,29.16,18.21,11.0,0.0,0.0,0.0,0.0,"30667502, 30667503, 30667504, 30667505, 30667506, 30667507, 30667508, 30667509, 30667510, 30667511, 30667512, 30667513, 30667514, 30667515, 30667516, 30667517, 30667518, 30667519, 30667520"
2025-12-02T12:50:21,2025-12-02 12:50:21,Sin sesión,,,,18,HIRIPRO-05,,31.0,3.466,5.0,0.0,0.0,251.0,1.0,25.2,23.0,34.0,54.0,47.0,29.15,18.19,11.0,0.0,0.0,0.0,0.0,"30667483, 30667484, 30667485, 30667486, 30667487, 30667488, 30667489, 30667490, 30667491, 30667492, 30667493, 30667494, 30667495, 30667496, 30667497, 30667498, 30667499, 30667500, 30667501"
2025-12-02T12:50:18,2025-12-02 12:50:18,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.466,5.0,0.0,0.0,250.0,1.0,25.1,23.0,33.0,47.0,43.0,29.13,18.17,11.0,0.0,0.0,0.0,0.0,"30667464, 30667465, 30667466, 30667467, 30667468, 30667469, 30667470, 30667471, 30667472, 30667473, 30667474, 30667475, 30667476, 30667477, 30667478, 30667479, 30667480, 30667481, 30667482"
2025-12-02T12:50:15,2025-12-02 12:50:15,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.466,5.0,0.0,0.0,249.0,1.0,25.2,23.0,33.0,47.0,43.0,29.16,18.17,11.0,0.0,0.0,0.0,0.0,"30667445, 30667446, 30667447, 30667448, 30667449, 30667450, 30667451, 30667452, 30667453, 30667454, 30667455, 30667456, 30667457, 30667458, 30667459, 30667460, 30667461, 30667462, 30667463"
2025-12-02T12:50:12,2025-12-02 12:50:12,Sin sesión,,,,18,HIRIPRO-05,,31.25,3.483,5.0,0.0,0.0,248.0,1.0,25.2,23.0,36.0,56.0,48.0,29.13,18.14,11.0,0.0,0.0,0.0,0.0,"30667426, 30667427, 30667428, 30667429, 30667430, 30667431, 30667432, 30667433, 30667434, 30667435, 30667436, 30667437, 30667438, 30667439, 30667440, 30667441, 30667442, 30667443, 30667444"
2025-12-02T12:50:09,2025-12-02 12:50:09,Sin sesión,,,,18,HIRIPRO-05,,31.0,3.483,5.0,0.0,0.0,247.0,1.0,25.1,23.0,37.0,58.0,51.0,29.15,18.12,11.0,0.0,0.0,0.0,0.0,"30667407, 30667408, 30667409, 30667410, 30667411, 30667412, 30667413, 30667414, 30667415, 30667416, 30667417, 30667418, 30667419, 30667420, 30667421, 30667422, 30667423, 30667424, 30667425"
2025-12-02T12:50:06,2025-12-02 12:50:06,Sin sesión,,,,18,HIRIPRO-05,,31.0,3.483,,0.0,0.0,,,25.1,23.0,38.0,60.0,51.0,,,11.0,0.0,0.0,0.0,0.0,"30667388, 30667389, 30667390, 30667391, 30667392, 30667393, 30667394, 30667395, 30667396, 30667397, 30667398, 30667399, 30667400, 30667401"
