fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SHT-31 [Grados celcius (°C)],SHT-31 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)]
2025-11-19 10:26:22,2025-11-19T10:26:22,Sin sesión,,,,18,HIRIPRO-05,,25.25,3.999,5.0,-22.444918,-68.903778,255.0,1.0,23.5,16.4,3.0,3.0,3.0,25.95,9.48,15.0,-22.444918,-68.903778,10.0,29.0
2025-11-19 10:26:25,2025-11-19T10:26:25,Sin sesión,,,,18,HIRIPRO-05,,25.5,4.007,5.0,-22.444845,-68.90403,256.0,1.0,23.5,16.4,2.0,2.0,2.0,25.96,9.41,15.0,-22.444845,-68.90403,10.0,29.0
2025-11-19 10:26:28,2025-11-19T10:26:28,Sin sesión,,,,18,HIRIPRO-05,,25.5,4.003,5.0,-22.444775,-68.904274,257.0,1.0,23.5,16.4,2.0,2.0,2.0,26.02,9.48,15.0,-22.444775,-68.904274,10.0,28.5
2025-11-19 10:26:31,2025-11-19T10:26:31,Sin sesión,,,,18,HIRIPRO-05,,25.5,4.004,5.0,-22.444729,-68.904427,258.0,1.0,23.4,16.3,2.0,2.0,2.0,26.12,9.47,15.0,-22.444729,-68.904427,10.0,31.0
2025-11-19 10:26:34,2025-11-19T10:26:34,Sin sesión,,,,18,HIRIPRO-05,,25.5,4.02,5.0,-22.444679,-68.904602,259.0,1.0,23.4,16.3,1.0,2.0,2.0,26.1,9.38,15.0,-22.444679,-68.904602,10.0,25.0
2025-11-19 10:26:37,2025-11-19T10:26:37,Sin sesión,,,,18,HIRIPRO-05,,25.5,4.004,5.0,-22.444635,-68.904747,260.0,1.0,23.4,16.3,1.0,1.0,1.0,26.16,9.4,15.0,-22.444635,-68.904747,10.0,0.0
2025-11-19 10:26:40,2025-11-19T10:26:40,Sin sesión,,,,18,HIRIPRO-05,,25.75,4.001,5.0,-22.444563,-68.9048,261.0,1.0,23.4,16.3,1.0,1.0,1.0,26.23,9.35,15.0,-22.444563,-68.9048,10.0,0.0
2025-11-19 10:26:43,2025-11-19T10:26:43,Sin sesión,,,,18,HIRIPRO-05,,25.75,4.001,5.0,-22.444418,-68.904724,262.0,1.0,23.4,16.2,1.0,1.0,1.0,26.2,9.37,15.0,-22.444418,-68.904724,10.0,23.6
2025-11-19 10:26:46,2025-11-19T10:26:46,Sin sesión,,,,18,HIRIPRO-05,,25.75,4.011,5.0,-22.444265,-68.904633,263.0,1.0,23.4,16.3,1.0,1.0,1.0,26.17,9.37,15.0,-22.444265,-68.904633,10.0,0.0
2025-11-19 10:26:50,2025-11-19T10:26:50,Sin sesión,,,,18,HIRIPRO-05,,25.75,4.027,5.0,-22.44413,-68.904556,264.0,1.0,23.4,16.2,1.0,1.0,1.0,26.26,9.3,15.0,-22.44413,-68.904556,10.0,19.4
2025-11-19 10:26:53,2025-11-19T10:26:53,Sin sesión,,,,18,HIRIPRO-05,,25.75,4.026,5.0,-22.444027,-68.90448,265.0,1.0,23.4,16.2,1.0,1.0,1.0,26.3,9.27,15.0,-22.444027,-68.90448,10.0,0.0
2025-11-19 10:26:56,2025-11-19T10:26:56,Sin sesión,,,,18,HIRIPRO-05,,25.75,4.009,5.0,-22.44397,-68.904442,266.0,1.0,23.4,16.2,2.0,2.0,2.0,26.37,9.29,15.0,-22.44397,-68.904442,10.0,0.0
2025-11-19 10:26:59,2025-11-19T10:26:59,Sin sesión,,,,18,HIRIPRO-05,,25.75,3.94,5.0,-22.443916,-68.904396,267.0,1.0,23.4,16.2,3.0,3.0,3.0,26.38,9.36,15.0,-22.443916,-68.904396,10.0,0.0
2025-11-19 10:27:02,2025-11-19T10:27:02,Sin sesión,,,,18,HIRIPRO-05,,25.75,3.951,5.0,-22.443874,-68.904327,268.0,1.0,23.4,16.2,3.0,4.0,4.0,26.41,9.17,15.0,-22.443874,-68.904327,10.0,0.0
2025-11-19 10:27:05,2025-11-19T10:27:05,Sin sesión,,,,18,HIRIPRO-05,,25.75,3.96,5.0,-22.44383,-68.904152,269.0,1.0,23.3,16.2,3.0,3.0,3.0,26.4,9.15,15.0,-22.44383,-68.904152,10.0,31.0
2025-11-19 10:27:08,2025-11-19T10:27:08,Sin sesión,,,,18,HIRIPRO-05,,25.75,3.963,5.0,-22.443781,-68.903893,270.0,1.0,23.3,16.2,3.0,3.0,3.0,26.36,9.12,15.0,-22.443781,-68.903893,10.0,31.0
2025-11-19 10:27:11,2025-11-19T10:27:11,Sin sesión,,,,18,HIRIPRO-05,,25.75,3.976,5.0,-22.443733,-68.903603,271.0,1.0,23.3,16.2,3.0,4.0,4.0,26.33,9.17,15.0,-22.443733,-68.903603,10.0,33.0
2025-11-19 10:27:14,2025-11-19T10:27:14,Sin sesión,,,,18,HIRIPRO-05,,25.75,3.969,5.0,-22.443703,-68.903366,272.0,1.0,23.3,16.2,2.0,3.0,3.0,26.33,9.17,15.0,-22.443703,-68.903366,10.0,27.0
2025-11-19 10:27:17,2025-11-19T10:27:17,Sin sesión,,,,18,HIRIPRO-05,,25.75,3.967,5.0,-22.443708,-68.903076,273.0,1.0,23.4,16.2,2.0,3.0,3.0,26.26,9.1,15.0,-22.443708,-68.903076,10.0,45.0
2025-11-19 10:27:20,2025-11-19T10:27:20,Sin sesión,,,,18,HIRIPRO-05,,25.75,3.968,5.0,-22.443796,-68.902718,274.0,1.0,23.3,16.2,3.0,4.0,4.0,26.17,9.11,15.0,-22.443796,-68.902718,10.0,29.0
2025-11-19 10:27:23,2025-11-19T10:27:23,Sin sesión,,,,18,HIRIPRO-05,,25.75,3.967,5.0,-22.443905,-68.902397,275.0,1.0,23.3,16.1,2.0,3.0,3.0,26.07,9.18,15.0,-22.443905,-68.902397,10.0,38.9
2025-11-19 10:27:26,2025-11-19T10:27:26,Sin sesión,,,,18,HIRIPRO-05,,25.75,3.969,5.0,-22.443991,-68.9021,276.0,1.0,23.3,16.1,2.0,2.0,2.0,26.02,9.13,15.0,-22.443991,-68.9021,10.0,29.0
2025-11-19 10:27:29,2025-11-19T10:27:29,Sin sesión,,,,18,HIRIPRO-05,,25.75,3.965,5.0,-22.444036,-68.901802,277.0,1.0,23.3,16.2,1.0,2.0,2.0,26.0,9.12,15.0,-22.444036,-68.901802,10.0,41.4
2025-11-19 10:27:32,2025-11-19T10:27:32,Sin sesión,,,,18,HIRIPRO-05,,25.75,3.975,5.0,-22.444025,-68.901474,278.0,1.0,23.3,16.2,1.0,1.0,1.0,25.96,9.26,15.0,-22.444025,-68.901474,10.0,0.0
