fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SHT-31 [Grados celcius (°C)],SHT-31 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)]
2025-10-29 19:25:23,2025-10-29T19:25:23,Sin sesión,,,,18,HIRIPRO-05,,40.0,4.195,5.0,-33.448776,-70.635117,618.0,1.0,34.1,31.7,0.0,0.0,0.0,39.79,25.39,29.0,-33.448776,-70.635117,0.0,0.0
2025-10-29 19:25:27,2025-10-29T19:25:27,Sin sesión,,,,18,HIRIPRO-05,,40.0,4.202,5.0,-33.448776,-70.635117,619.0,1.0,34.1,31.5,0.0,0.0,0.0,39.78,24.92,29.0,-33.448776,-70.635117,0.0,0.0
2025-10-29 19:25:30,2025-10-29T19:25:30,Sin sesión,,,,18,HIRIPRO-05,,40.0,4.202,5.0,-33.448776,-70.635117,620.0,1.0,34.1,31.3,0.0,1.0,1.0,39.78,24.57,29.0,-33.448776,-70.635117,0.0,0.0
2025-10-29 19:25:33,2025-10-29T19:25:33,Sin sesión,,,,18,HIRIPRO-05,,40.0,4.189,5.0,-33.448776,-70.635117,621.0,1.0,34.1,31.1,1.0,1.0,1.0,39.74,23.82,29.0,-33.448776,-70.635117,0.0,0.0
2025-10-29 19:25:36,2025-10-29T19:25:36,Sin sesión,,,,18,HIRIPRO-05,,40.0,4.213,5.0,-33.448776,-70.635117,622.0,1.0,34.1,30.9,2.0,2.0,2.0,39.74,23.32,29.0,-33.448776,-70.635117,0.0,0.0
2025-10-30 17:24:15,2025-10-30T17:24:15,Sin sesión,,,,18,HIRIPRO-05,,25.5,0.0,5.0,0.0,0.0,1.0,1.0,20.0,42.1,6.0,7.0,7.0,24.77,37.23,11.0,0.0,0.0,0.0,0.0
2025-10-30 17:24:22,2025-10-30T17:24:22,Sin sesión,,,,18,HIRIPRO-05,,25.5,0.0,5.0,0.0,0.0,2.0,1.0,20.6,40.6,9.0,12.0,11.0,24.83,34.68,11.0,0.0,0.0,0.0,0.0
2025-10-30 17:24:24,2025-10-30T17:24:24,Sin sesión,,,,18,HIRIPRO-05,,25.5,0.0,5.0,0.0,0.0,3.0,1.0,20.6,40.7,9.0,11.0,11.0,24.9,32.72,11.0,0.0,0.0,0.0,0.0
2025-10-30 17:24:27,2025-10-30T17:24:27,Sin sesión,,,,18,HIRIPRO-05,,25.5,0.0,5.0,0.0,0.0,4.0,1.0,20.7,40.0,9.0,11.0,10.0,24.97,32.3,11.0,0.0,0.0,0.0,0.0
2025-10-30 17:25:37,2025-10-30T17:25:37,Sin sesión,,,,18,HIRIPRO-05,,26.25,4.415,5.0,-33.391426,-70.500458,1.0,1.0,21.2,38.0,8.0,12.0,11.0,26.54,29.17,11.0,-33.391426,-70.500458,8.0,4.1
2025-10-30 17:25:40,2025-10-30T17:25:40,Sin sesión,,,,18,HIRIPRO-05,,26.5,4.415,5.0,-33.391487,-70.500595,2.0,1.0,21.4,37.7,9.0,11.0,11.0,27.06,29.3,11.0,-33.391487,-70.500595,8.0,2.9
2025-10-30 17:25:42,2025-10-30T17:25:42,Sin sesión,,,,18,HIRIPRO-05,,26.5,4.415,5.0,-33.391499,-70.50061,3.0,1.0,21.6,37.1,7.0,10.0,9.0,27.15,30.51,11.0,-33.391499,-70.50061,8.0,1.3
2025-10-30 17:25:46,2025-10-30T17:25:46,Sin sesión,,,,18,HIRIPRO-05,,26.5,4.307,5.0,-33.39151,-70.500633,4.0,1.0,21.7,37.4,7.0,10.0,9.0,27.24,30.37,11.0,-33.39151,-70.500633,8.0,2.0
2025-10-30 17:25:49,2025-10-30T17:25:49,Sin sesión,,,,18,HIRIPRO-05,,26.75,4.227,5.0,-33.391518,-70.500664,5.0,1.0,21.7,37.5,7.0,9.0,9.0,27.32,29.43,11.0,-33.391518,-70.500664,9.0,3.9
2025-10-30 17:25:53,2025-10-30T17:25:53,Sin sesión,,,,18,HIRIPRO-05,,26.5,4.227,5.0,-33.39151,-70.500679,6.0,1.0,21.8,37.5,7.0,9.0,8.0,27.38,28.69,11.0,-33.39151,-70.500679,9.0,4.0
2025-10-30 17:25:56,2025-10-30T17:25:56,Sin sesión,,,,18,HIRIPRO-05,,26.75,4.227,5.0,-33.391506,-70.500687,7.0,1.0,21.8,37.5,7.0,9.0,8.0,27.45,28.16,11.0,-33.391506,-70.500687,9.0,0.6
2025-10-30 17:26:01,2025-10-30T17:26:01,Sin sesión,,,,18,HIRIPRO-05,,26.5,4.227,5.0,-33.391514,-70.500687,8.0,1.0,21.8,37.3,8.0,9.0,9.0,27.52,27.42,11.0,-33.391514,-70.500687,9.0,2.3
2025-10-30 17:26:03,2025-10-30T17:26:03,Sin sesión,,,,18,HIRIPRO-05,,26.75,4.227,5.0,-33.391533,-70.500671,9.0,1.0,21.9,37.1,8.0,10.0,10.0,27.59,27.33,11.0,-33.391533,-70.500671,8.0,0.7
