fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SHT-31 [Grados celcius (°C)],SHT-31 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)]
2025-11-04 14:07:01,2025-11-04T14:07:01,Sin sesión,,,,18,HIRIPRO-05,,30.5,4.124,5.0,-22.476238,-68.954666,883.0,1.0,27.8,24.9,0.0,1.0,1.0,32.22,20.59,21.0,-22.476238,-68.954666,9.0,0.0
2025-11-04 14:07:04,2025-11-04T14:07:04,Sin sesión,,,,18,HIRIPRO-05,,30.5,4.121,5.0,-22.476238,-68.954666,884.0,1.0,27.8,24.9,0.0,1.0,1.0,32.19,20.4,21.0,-22.476238,-68.954666,9.0,0.0
2025-11-04 14:07:07,2025-11-04T14:07:07,Sin sesión,,,,18,HIRIPRO-05,,30.5,4.149,5.0,-22.47624,-68.954666,885.0,1.0,27.8,24.9,0.0,1.0,0.0,32.2,20.47,21.0,-22.47624,-68.954666,9.0,0.0
2025-11-04 14:07:10,2025-11-04T14:07:10,Sin sesión,,,,18,HIRIPRO-05,,30.5,4.173,5.0,-22.476236,-68.954666,886.0,1.0,27.8,24.8,0.0,2.0,1.0,32.2,20.52,21.0,-22.476236,-68.954666,9.0,0.0
2025-11-04 14:07:13,2025-11-04T14:07:13,Sin sesión,,,,18,HIRIPRO-05,,30.5,4.173,5.0,-22.476236,-68.954666,887.0,1.0,27.8,24.8,0.0,2.0,1.0,32.22,20.44,21.0,-22.476236,-68.954666,9.0,0.0
2025-11-04 14:07:16,2025-11-04T14:07:16,Sin sesión,,,,18,HIRIPRO-05,,30.5,4.146,5.0,-22.476236,-68.954666,888.0,1.0,27.8,24.8,1.0,3.0,2.0,32.23,20.0,21.0,-22.476236,-68.954666,9.0,0.0
2025-11-04 14:07:19,2025-11-04T14:07:19,Sin sesión,,,,18,HIRIPRO-05,,30.5,4.133,5.0,-22.476236,-68.954666,889.0,1.0,27.8,24.7,1.0,7.0,3.0,32.23,19.73,21.0,-22.476236,-68.954666,9.0,0.0
2025-11-04 14:07:22,2025-11-04T14:07:22,Sin sesión,,,,18,HIRIPRO-05,,30.5,4.132,5.0,-22.476236,-68.954666,890.0,1.0,27.8,24.6,1.0,8.0,4.0,32.2,19.44,21.0,-22.476236,-68.954666,9.0,0.0
2025-11-04 14:07:25,2025-11-04T14:07:25,Sin sesión,,,,18,HIRIPRO-05,,30.5,4.144,5.0,-22.476236,-68.954666,891.0,1.0,27.8,24.4,1.0,8.0,4.0,32.23,19.39,21.0,-22.476236,-68.954666,9.0,0.0
2025-11-04 14:07:28,2025-11-04T14:07:28,Sin sesión,,,,18,HIRIPRO-05,,30.5,4.166,5.0,-22.476236,-68.954666,892.0,1.0,27.8,24.3,1.0,8.0,4.0,32.22,19.25,21.0,-22.476236,-68.954666,9.0,0.0
