fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SHT-31 [Grados celcius (°C)],SHT-31 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)]
2025-11-20 16:28:03,2025-11-20T16:28:03,Sin sesión,,,,18,HIRIPRO-05,,34.0,0.0,5.0,-22.448069,-68.920761,413.0,1.0,30.6,13.5,1.0,2.0,2.0,34.66,8.14,23.0,-22.448069,-68.920761,9.0,8.5
2025-11-20 16:28:06,2025-11-20T16:28:06,Sin sesión,,,,18,HIRIPRO-05,,34.0,0.0,5.0,-22.448124,-68.920784,414.0,1.0,30.6,13.5,1.0,1.0,1.0,34.64,8.02,23.0,-22.448124,-68.920784,9.0,7.4
2025-11-20 16:28:09,2025-11-20T16:28:09,Sin sesión,,,,18,HIRIPRO-05,,34.25,0.0,5.0,-22.448187,-68.920784,415.0,1.0,30.6,13.4,1.0,2.0,2.0,34.6,8.07,23.0,-22.448187,-68.920784,9.0,8.6
2025-11-20 16:28:12,2025-11-20T16:28:12,Sin sesión,,,,18,HIRIPRO-05,,34.0,0.0,5.0,-22.448221,-68.920784,416.0,1.0,30.6,13.4,1.0,2.0,2.0,34.55,8.05,23.0,-22.448221,-68.920784,9.0,2.5
2025-11-20 16:28:15,2025-11-20T16:28:15,Sin sesión,,,,18,HIRIPRO-05,,34.0,0.0,5.0,-22.448227,-68.920784,417.0,1.0,30.6,13.5,1.0,2.0,2.0,34.55,8.13,23.0,-22.448227,-68.920784,9.0,0.0
2025-11-20 16:28:18,2025-11-20T16:28:18,Sin sesión,,,,18,HIRIPRO-05,,34.25,0.0,5.0,-22.448227,-68.920784,418.0,1.0,30.6,13.4,1.0,2.0,2.0,34.45,8.09,23.0,-22.448227,-68.920784,9.0,0.0
2025-11-20 16:28:21,2025-11-20T16:28:21,Sin sesión,,,,18,HIRIPRO-05,,34.25,0.0,5.0,-22.448269,-68.920784,419.0,1.0,30.7,13.4,1.0,2.0,1.0,34.43,8.03,23.0,-22.448269,-68.920784,9.0,8.9
2025-11-20 16:28:24,2025-11-20T16:28:24,Sin sesión,,,,18,HIRIPRO-05,,34.0,0.0,5.0,-22.448362,-68.920807,420.0,1.0,30.6,13.4,0.0,1.0,1.0,34.41,8.16,23.0,-22.448362,-68.920807,9.0,17.3
2025-11-20 16:28:27,2025-11-20T16:28:27,Sin sesión,,,,18,HIRIPRO-05,,34.25,0.0,5.0,-22.448486,-68.920837,421.0,1.0,30.6,13.3,0.0,2.0,1.0,34.39,8.31,23.0,-22.448486,-68.920837,8.0,16.5
2025-11-20 16:28:30,2025-11-20T16:28:30,Sin sesión,,,,18,HIRIPRO-05,,34.25,0.0,5.0,-22.448597,-68.920853,422.0,1.0,30.7,13.4,0.0,1.0,1.0,34.35,8.28,23.0,-22.448597,-68.920853,8.0,15.0
2025-11-20 16:28:33,2025-11-20T16:28:33,Sin sesión,,,,18,HIRIPRO-05,,34.25,0.0,5.0,-22.448687,-68.92086,423.0,1.0,30.6,13.4,0.0,1.0,1.0,34.34,8.36,23.0,-22.448687,-68.92086,7.0,10.5
