fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)],id_dato_concatenado
2025-11-28T17:04:25,2025-11-28 17:04:25,Sin sesión,,,,18,HIRIPRO-07,,41.0,3.678,7.0,-33.462173,-70.600227,947.0,1.0,29.4,29.1,0.0,2.0,2.0,22.0,-33.462173,-70.600227,9.0,0.0,"30504262, 30504263, 30504264, 30504265, 30504266, 30504267, 30504268, 30504269, 30504270, 30504271, 30504272, 30504273, 30504274, 30504275, 30504276, 30504277, 30504278"
2025-11-28T17:04:22,2025-11-28 17:04:22,Sin sesión,,,,18,HIRIPRO-07,,41.25,3.685,7.0,-33.46217,-70.600227,946.0,1.0,29.4,29.2,0.0,0.0,0.0,22.0,-33.46217,-70.600227,9.0,1.8,"30504245, 30504246, 30504247, 30504248, 30504249, 30504250, 30504251, 30504252, 30504253, 30504254, 30504255, 30504256, 30504257, 30504258, 30504259, 30504260, 30504261"
2025-11-28T17:04:19,2025-11-28 17:04:19,Sin sesión,,,,18,HIRIPRO-07,,41.5,3.681,7.0,-33.462162,-70.600243,945.0,1.0,29.4,29.3,0.0,1.0,1.0,22.0,-33.462162,-70.600243,8.0,0.0,"30504228, 30504229, 30504230, 30504231, 30504232, 30504233, 30504234, 30504235, 30504236, 30504237, 30504238, 30504239, 30504240, 30504241, 30504242, 30504243, 30504244"
2025-11-28T17:04:16,2025-11-28 17:04:16,Sin sesión,,,,18,HIRIPRO-07,,41.5,3.674,7.0,-33.462158,-70.60025,944.0,1.0,29.4,29.6,0.0,1.0,1.0,22.0,-33.462158,-70.60025,7.0,0.0,"30504211, 30504212, 30504213, 30504214, 30504215, 30504216, 30504217, 30504218, 30504219, 30504220, 30504221, 30504222, 30504223, 30504224, 30504225, 30504226, 30504227"
2025-11-28T17:04:13,2025-11-28 17:04:13,Sin sesión,,,,18,HIRIPRO-07,,41.75,3.68,7.0,-33.462158,-70.60025,943.0,1.0,29.4,29.8,0.0,1.0,1.0,22.0,-33.462158,-70.60025,8.0,0.0,"30504194, 30504195, 30504196, 30504197, 30504198, 30504199, 30504200, 30504201, 30504202, 30504203, 30504204, 30504205, 30504206, 30504207, 30504208, 30504209, 30504210"
2025-11-28T17:04:10,2025-11-28 17:04:10,Sin sesión,,,,18,HIRIPRO-07,,42.0,3.686,7.0,-33.462154,-70.600258,942.0,1.0,29.4,30.0,0.0,1.0,1.0,22.0,-33.462154,-70.600258,8.0,4.8,"30504177, 30504178, 30504179, 30504180, 30504181, 30504182, 30504183, 30504184, 30504185, 30504186, 30504187, 30504188, 30504189, 30504190, 30504191, 30504192, 30504193"
2025-11-28T17:04:07,2025-11-28 17:04:07,Sin sesión,,,,18,HIRIPRO-07,,42.25,3.688,7.0,-33.462135,-70.600266,941.0,1.0,29.4,30.2,0.0,1.0,1.0,22.0,-33.462135,-70.600266,8.0,1.4,"30504128, 30504129, 30504130, 30504131, 30504132, 30504133, 30504134, 30504135, 30504136, 30504137, 30504138, 30504139, 30504140, 30504141, 30504142, 30504143, 30504144"
2025-11-28T17:04:04,2025-11-28 17:04:04,Sin sesión,,,,18,HIRIPRO-07,,42.5,3.687,7.0,-33.462128,-70.600266,940.0,1.0,29.4,30.5,0.0,1.0,1.0,22.0,-33.462128,-70.600266,9.0,1.3,"30504111, 30504112, 30504113, 30504114, 30504115, 30504116, 30504117, 30504118, 30504119, 30504120, 30504121, 30504122, 30504123, 30504124, 30504125, 30504126, 30504127"
2025-11-28T17:04:01,2025-11-28 17:04:01,Sin sesión,,,,18,HIRIPRO-07,,42.75,3.692,7.0,-33.46212,-70.60025,939.0,1.0,29.4,30.6,0.0,0.0,0.0,22.0,-33.46212,-70.60025,9.0,0.0,"30504094, 30504095, 30504096, 30504097, 30504098, 30504099, 30504100, 30504101, 30504102, 30504103, 30504104, 30504105, 30504106, 30504107, 30504108, 30504109, 30504110"
2025-11-28T17:03:58,2025-11-28 17:03:58,Sin sesión,,,,18,HIRIPRO-07,,42.75,3.686,7.0,-33.462116,-70.60025,938.0,1.0,29.4,30.6,0.0,0.0,0.0,22.0,-33.462116,-70.60025,8.0,0.0,"30504077, 30504078, 30504079, 30504080, 30504081, 30504082, 30504083, 30504084, 30504085, 30504086, 30504087, 30504088, 30504089, 30504090, 30504091, 30504092, 30504093"
2025-11-28T17:03:55,2025-11-28 17:03:55,Sin sesión,,,,18,HIRIPRO-07,,42.75,3.687,7.0,-33.462116,-70.60025,937.0,1.0,29.4,30.9,0.0,2.0,2.0,22.0,-33.462116,-70.60025,8.0,0.0,"30504060, 30504061, 30504062, 30504063, 30504064, 30504065, 30504066, 30504067, 30504068, 30504069, 30504070, 30504071, 30504072, 30504073, 30504074, 30504075, 30504076"
2025-11-28T17:03:52,2025-11-28 17:03:52,Sin sesión,,,,18,HIRIPRO-07,,42.75,3.68,7.0,-33.462116,-70.60025,936.0,1.0,29.4,31.1,0.0,1.0,1.0,22.0,-33.462116,-70.60025,9.0,0.0,"30504043, 30504044, 30504045, 30504046, 30504047, 30504048, 30504049, 30504050, 30504051, 30504052, 30504053, 30504054, 30504055, 30504056, 30504057, 30504058, 30504059"
2025-11-28T17:03:49,2025-11-28 17:03:49,Sin sesión,,,,18,HIRIPRO-07,,42.75,3.688,7.0,-33.462116,-70.60025,935.0,1.0,29.4,31.4,0.0,2.0,2.0,22.0,-33.462116,-70.60025,9.0,0.0,"30504026, 30504027, 30504028, 30504029, 30504030, 30504031, 30504032, 30504033, 30504034, 30504035, 30504036, 30504037, 30504038, 30504039, 30504040, 30504041, 30504042"
2025-11-28T17:03:46,2025-11-28 17:03:46,Sin sesión,,,,18,HIRIPRO-07,,42.75,3.687,7.0,-33.462116,-70.60025,934.0,1.0,29.4,31.7,0.0,2.0,2.0,22.0,-33.462116,-70.60025,9.0,0.0,"30504009, 30504010, 30504011, 30504012, 30504013, 30504014, 30504015, 30504016, 30504017, 30504018, 30504019, 30504020, 30504021, 30504022, 30504023, 30504024, 30504025"
2025-11-28T17:03:43,2025-11-28 17:03:43,Sin sesión,,,,18,HIRIPRO-07,,42.75,3.686,7.0,-33.462116,-70.60025,933.0,1.0,29.4,31.9,0.0,1.0,1.0,22.0,-33.462116,-70.60025,8.0,0.0,"30503992, 30503993, 30503994, 30503995, 30503996, 30503997, 30503998, 30503999, 30504000, 30504001, 30504002, 30504003, 30504004, 30504005, 30504006, 30504007, 30504008"
2025-11-28T17:03:40,2025-11-28 17:03:40,Sin sesión,,,,18,HIRIPRO-07,,42.75,3.694,7.0,-33.462112,-70.600243,932.0,1.0,29.4,32.1,0.0,1.0,1.0,22.0,-33.462112,-70.600243,8.0,0.9,"30503975, 30503976, 30503977, 30503978, 30503979, 30503980, 30503981, 30503982, 30503983, 30503984, 30503985, 30503986, 30503987, 30503988, 30503989, 30503990, 30503991"
2025-11-28T17:03:37,2025-11-28 17:03:37,Sin sesión,,,,18,HIRIPRO-07,,43.0,3.699,7.0,-33.462112,-70.600243,931.0,1.0,29.4,32.2,0.0,1.0,1.0,22.0,-33.462112,-70.600243,8.0,0.0,"30503958, 30503959, 30503960, 30503961, 30503962, 30503963, 30503964, 30503965, 30503966, 30503967, 30503968, 30503969, 30503970, 30503971, 30503972, 30503973, 30503974"
2025-11-28T17:03:33,2025-11-28 17:03:33,Sin sesión,,,,18,HIRIPRO-07,,43.0,3.698,7.0,-33.462112,-70.600243,930.0,1.0,29.4,32.2,0.0,2.0,2.0,22.0,-33.462112,-70.600243,8.0,0.0,"30503941, 30503942, 30503943, 30503944, 30503945, 30503946, 30503947, 30503948, 30503949, 30503950, 30503951, 30503952, 30503953, 30503954, 30503955, 30503956, 30503957"
