fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)],id_dato_concatenado
2025-11-28T12:47:07,2025-11-28 12:47:07,Sin sesión,,,,18,HIRIPRO-07,,27.25,3.717,7.0,-33.392094,-70.50135,272.0,1.0,22.5,43.7,27.0,50.0,41.0,17.0,-33.392094,-70.50135,9.0,0.0,"30466890, 30466891, 30466892, 30466893, 30466894, 30466895, 30466896, 30466897, 30466898, 30466899, 30466900, 30466901, 30466902, 30466903, 30466904, 30466905, 30466906"
2025-11-28T12:47:04,2025-11-28 12:47:04,Sin sesión,,,,18,HIRIPRO-07,,27.25,3.727,7.0,-33.392082,-70.50135,271.0,1.0,22.5,43.7,26.0,49.0,41.0,17.0,-33.392082,-70.50135,9.0,0.9,"30466873, 30466874, 30466875, 30466876, 30466877, 30466878, 30466879, 30466880, 30466881, 30466882, 30466883, 30466884, 30466885, 30466886, 30466887, 30466888, 30466889"
2025-11-28T12:47:01,2025-11-28 12:47:01,Sin sesión,,,,18,HIRIPRO-07,,27.25,3.727,7.0,-33.392075,-70.50135,270.0,1.0,22.5,43.7,27.0,49.0,41.0,17.0,-33.392075,-70.50135,9.0,0.0,"30466856, 30466857, 30466858, 30466859, 30466860, 30466861, 30466862, 30466863, 30466864, 30466865, 30466866, 30466867, 30466868, 30466869, 30466870, 30466871, 30466872"
2025-11-28T12:46:58,2025-11-28 12:46:58,Sin sesión,,,,18,HIRIPRO-07,,27.25,3.729,7.0,-33.392075,-70.50135,269.0,1.0,22.5,43.8,28.0,50.0,42.0,17.0,-33.392075,-70.50135,7.0,0.0,"30466839, 30466840, 30466841, 30466842, 30466843, 30466844, 30466845, 30466846, 30466847, 30466848, 30466849, 30466850, 30466851, 30466852, 30466853, 30466854, 30466855"
2025-11-28T12:46:55,2025-11-28 12:46:55,Sin sesión,,,,18,HIRIPRO-07,,27.25,3.719,7.0,-33.392075,-70.50135,268.0,1.0,22.5,43.8,28.0,50.0,42.0,17.0,-33.392075,-70.50135,7.0,0.0,"30466822, 30466823, 30466824, 30466825, 30466826, 30466827, 30466828, 30466829, 30466830, 30466831, 30466832, 30466833, 30466834, 30466835, 30466836, 30466837, 30466838"
2025-11-28T12:46:52,2025-11-28 12:46:52,Sin sesión,,,,18,HIRIPRO-07,,27.25,3.717,7.0,-33.392075,-70.501343,267.0,1.0,22.5,44.0,27.0,50.0,41.0,17.0,-33.392075,-70.501343,8.0,0.0,"30466805, 30466806, 30466807, 30466808, 30466809, 30466810, 30466811, 30466812, 30466813, 30466814, 30466815, 30466816, 30466817, 30466818, 30466819, 30466820, 30466821"
2025-11-28T12:46:49,2025-11-28 12:46:49,Sin sesión,,,,18,HIRIPRO-07,,27.25,3.711,7.0,-33.392075,-70.501343,266.0,1.0,22.5,44.1,27.0,51.0,42.0,17.0,-33.392075,-70.501343,8.0,0.0,"30466788, 30466789, 30466790, 30466791, 30466792, 30466793, 30466794, 30466795, 30466796, 30466797, 30466798, 30466799, 30466800, 30466801, 30466802, 30466803, 30466804"
2025-11-28T12:46:46,2025-11-28 12:46:46,Sin sesión,,,,18,HIRIPRO-07,,27.25,3.72,7.0,-33.392075,-70.501343,265.0,1.0,22.5,44.3,27.0,51.0,42.0,17.0,-33.392075,-70.501343,8.0,0.0,"30466771, 30466772, 30466773, 30466774, 30466775, 30466776, 30466777, 30466778, 30466779, 30466780, 30466781, 30466782, 30466783, 30466784, 30466785, 30466786, 30466787"
2025-11-28T12:46:43,2025-11-28 12:46:43,Sin sesión,,,,18,HIRIPRO-07,,27.25,3.726,7.0,-33.392075,-70.501343,264.0,1.0,22.5,44.2,28.0,53.0,43.0,17.0,-33.392075,-70.501343,8.0,0.0,"30466754, 30466755, 30466756, 30466757, 30466758, 30466759, 30466760, 30466761, 30466762, 30466763, 30466764, 30466765, 30466766, 30466767, 30466768, 30466769, 30466770"
2025-11-28T12:46:40,2025-11-28 12:46:40,Sin sesión,,,,18,HIRIPRO-07,,27.25,3.712,7.0,-33.392075,-70.501343,263.0,1.0,22.5,44.3,27.0,52.0,42.0,17.0,-33.392075,-70.501343,7.0,0.0,"30466737, 30466738, 30466739, 30466740, 30466741, 30466742, 30466743, 30466744, 30466745, 30466746, 30466747, 30466748, 30466749, 30466750, 30466751, 30466752, 30466753"
