fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)],id_dato_concatenado
2025-11-28T12:25:32,2025-11-28 12:25:32,Sin sesión,,,,18,HIRIPRO-07,,25.0,3.678,7.0,-33.392151,-70.500854,161.0,1.0,,,,,,,,,6.0,,"30459161, 30459162, 30459163, 30459164, 30459165, 30459166, 30459167, 30459168"
2025-11-28T12:25:29,2025-11-28 12:25:29,Sin sesión,,,,18,HIRIPRO-07,,25.0,3.68,7.0,-33.392151,-70.500854,160.0,1.0,22.3,42.4,4.0,14.0,12.0,24.0,-33.392151,-70.500854,6.0,0.0,"30459135, 30459136, 30459137, 30459138, 30459139, 30459140, 30459141, 30459142, 30459143, 30459144, 30459145, 30459146, 30459147, 30459148, 30459149, 30459150, 30459151"
2025-11-28T12:25:26,2025-11-28 12:25:26,Sin sesión,,,,18,HIRIPRO-07,,25.0,3.689,7.0,-33.392151,-70.500854,159.0,1.0,22.3,42.8,4.0,14.0,12.0,24.0,-33.392151,-70.500854,6.0,0.0,"30459118, 30459119, 30459120, 30459121, 30459122, 30459123, 30459124, 30459125, 30459126, 30459127, 30459128, 30459129, 30459130, 30459131, 30459132, 30459133, 30459134"
2025-11-28T12:25:22,2025-11-28 12:25:22,Sin sesión,,,,18,HIRIPRO-07,,25.0,3.689,7.0,-33.392151,-70.500847,158.0,1.0,22.3,42.8,5.0,15.0,13.0,24.0,-33.392151,-70.500847,6.0,0.0,"30459101, 30459102, 30459103, 30459104, 30459105, 30459106, 30459107, 30459108, 30459109, 30459110, 30459111, 30459112, 30459113, 30459114, 30459115, 30459116, 30459117"
2025-11-28T12:25:20,2025-11-28 12:25:20,Sin sesión,,,,18,HIRIPRO-07,,24.75,3.691,7.0,-33.392151,-70.500847,157.0,1.0,22.3,42.7,3.0,14.0,12.0,24.0,-33.392151,-70.500847,6.0,0.0,"30459084, 30459085, 30459086, 30459087, 30459088, 30459089, 30459090, 30459091, 30459092, 30459093, 30459094, 30459095, 30459096, 30459097, 30459098, 30459099, 30459100"
2025-11-28T12:25:17,2025-11-28 12:25:17,Sin sesión,,,,18,HIRIPRO-07,,24.75,3.702,7.0,-33.392151,-70.500847,156.0,1.0,22.2,43.0,4.0,15.0,13.0,24.0,-33.392151,-70.500847,6.0,0.0,"30459067, 30459068, 30459069, 30459070, 30459071, 30459072, 30459073, 30459074, 30459075, 30459076, 30459077, 30459078, 30459079, 30459080, 30459081, 30459082, 30459083"
2025-11-28T12:25:14,2025-11-28 12:25:14,Sin sesión,,,,18,HIRIPRO-07,,25.0,3.702,7.0,-33.392151,-70.500847,155.0,1.0,22.2,43.2,4.0,15.0,14.0,24.0,-33.392151,-70.500847,6.0,0.0,"30459050, 30459051, 30459052, 30459053, 30459054, 30459055, 30459056, 30459057, 30459058, 30459059, 30459060, 30459061, 30459062, 30459063, 30459064, 30459065, 30459066"
2025-11-28T12:25:11,2025-11-28 12:25:11,Sin sesión,,,,18,HIRIPRO-07,,25.0,3.696,7.0,-33.392151,-70.500847,154.0,1.0,22.2,43.4,3.0,14.0,13.0,24.0,-33.392151,-70.500847,6.0,0.0,"30459033, 30459034, 30459035, 30459036, 30459037, 30459038, 30459039, 30459040, 30459041, 30459042, 30459043, 30459044, 30459045, 30459046, 30459047, 30459048, 30459049"
2025-11-28T12:25:08,2025-11-28 12:25:08,Sin sesión,,,,18,HIRIPRO-07,,24.75,3.683,7.0,-33.392151,-70.500847,153.0,1.0,22.2,43.5,3.0,15.0,14.0,24.0,-33.392151,-70.500847,7.0,0.0,"30459016, 30459017, 30459018, 30459019, 30459020, 30459021, 30459022, 30459023, 30459024, 30459025, 30459026, 30459027, 30459028, 30459029, 30459030, 30459031, 30459032"
2025-11-28T12:25:04,2025-11-28 12:25:04,Sin sesión,,,,18,HIRIPRO-07,,25.0,3.702,7.0,-33.392151,-70.500847,152.0,1.0,22.1,43.4,3.0,15.0,14.0,24.0,-33.392151,-70.500847,7.0,0.0,"30458999, 30459000, 30459001, 30459002, 30459003, 30459004, 30459005, 30459006, 30459007, 30459008, 30459009, 30459010, 30459011, 30459012, 30459013, 30459014, 30459015"
