fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)],id_dato_concatenado
2025-11-28T16:48:24,2025-11-28 16:48:24,Sin sesión,,,,18,HIRIPRO-07,,,3.732,7.0,-33.452877,-70.595932,630.0,1.0,,,,,,,,,,,"30498447, 30498448, 30498449, 30498450, 30498451, 30498452"
2025-11-28T16:48:21,2025-11-28 16:48:21,Sin sesión,,,,18,HIRIPRO-07,,35.75,3.744,7.0,-33.452885,-70.595795,629.0,1.0,29.7,23.5,0.0,0.0,0.0,30.0,-33.452885,-70.595795,7.0,20.2,"30498419, 30498420, 30498421, 30498422, 30498423, 30498424, 30498425, 30498426, 30498427, 30498428, 30498429, 30498430, 30498431, 30498432, 30498433, 30498434, 30498435"
2025-11-28T16:48:18,2025-11-28 16:48:18,Sin sesión,,,,18,HIRIPRO-07,,36.0,3.745,7.0,-33.452892,-70.595604,628.0,1.0,29.7,23.3,0.0,0.0,0.0,30.0,-33.452892,-70.595604,7.0,20.3,"30498394, 30498395, 30498396, 30498397, 30498398, 30498399, 30498400, 30498401, 30498402, 30498403, 30498404, 30498405, 30498406, 30498407, 30498408, 30498409, 30498410"
2025-11-28T16:48:15,2025-11-28 16:48:15,Sin sesión,,,,18,HIRIPRO-07,,36.0,3.744,7.0,-33.452892,-70.595436,627.0,1.0,29.7,23.2,0.0,0.0,0.0,30.0,-33.452892,-70.595436,7.0,21.7,"30498377, 30498378, 30498379, 30498380, 30498381, 30498382, 30498383, 30498384, 30498385, 30498386, 30498387, 30498388, 30498389, 30498390, 30498391, 30498392, 30498393"
2025-11-28T16:48:12,2025-11-28 16:48:12,Sin sesión,,,,18,HIRIPRO-07,,36.0,3.729,7.0,-33.4529,-70.595299,626.0,1.0,29.7,23.3,0.0,0.0,0.0,30.0,-33.4529,-70.595299,6.0,9.4,"30498360, 30498361, 30498362, 30498363, 30498364, 30498365, 30498366, 30498367, 30498368, 30498369, 30498370, 30498371, 30498372, 30498373, 30498374, 30498375, 30498376"
2025-11-28T16:48:09,2025-11-28 16:48:09,Sin sesión,,,,18,HIRIPRO-07,,36.0,3.718,7.0,-33.452888,-70.595238,625.0,1.0,29.7,23.1,0.0,0.0,0.0,30.0,-33.452888,-70.595238,6.0,4.2,"30498343, 30498344, 30498345, 30498346, 30498347, 30498348, 30498349, 30498350, 30498351, 30498352, 30498353, 30498354, 30498355, 30498356, 30498357, 30498358, 30498359"
2025-11-28T16:48:06,2025-11-28 16:48:06,Sin sesión,,,,18,HIRIPRO-07,,36.0,3.704,7.0,-33.452888,-70.5952,624.0,1.0,29.7,23.1,0.0,0.0,0.0,30.0,-33.452888,-70.5952,8.0,4.6,"30498326, 30498327, 30498328, 30498329, 30498330, 30498331, 30498332, 30498333, 30498334, 30498335, 30498336, 30498337, 30498338, 30498339, 30498340, 30498341, 30498342"
2025-11-28T16:48:03,2025-11-28 16:48:03,Sin sesión,,,,18,HIRIPRO-07,,36.0,3.641,7.0,-33.452892,-70.595131,623.0,1.0,29.8,23.1,0.0,0.0,0.0,30.0,-33.452892,-70.595131,8.0,13.4,"30498309, 30498310, 30498311, 30498312, 30498313, 30498314, 30498315, 30498316, 30498317, 30498318, 30498319, 30498320, 30498321, 30498322, 30498323, 30498324, 30498325"
2025-11-28T16:48:00,2025-11-28 16:48:00,Sin sesión,,,,18,HIRIPRO-07,,36.25,3.648,7.0,-33.452896,-70.594971,622.0,1.0,29.8,23.3,0.0,0.0,0.0,30.0,-33.452896,-70.594971,8.0,24.7,"30498292, 30498293, 30498294, 30498295, 30498296, 30498297, 30498298, 30498299, 30498300, 30498301, 30498302, 30498303, 30498304, 30498305, 30498306, 30498307, 30498308"
2025-11-28T16:47:57,2025-11-28 16:47:57,Sin sesión,,,,18,HIRIPRO-07,,36.25,3.68,7.0,-33.452919,-70.59478,621.0,1.0,29.8,23.3,0.0,0.0,0.0,30.0,-33.452919,-70.59478,8.0,16.7,"30498275, 30498276, 30498277, 30498278, 30498279, 30498280, 30498281, 30498282, 30498283, 30498284, 30498285, 30498286, 30498287, 30498288, 30498289, 30498290, 30498291"
