fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,A01NYUB [Distancia (m)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],LIQ-136 [Profundidad (m)],SHT40 [Grados celcius (°C)],SHT40 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-12-18T23:45:13,2025-12-19 09:15:48,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,17.5,7.99,0.54,16.64,69.54,19.0
2025-12-19T00:15:07,2025-12-19 09:15:54,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,16.5,7.98,0.54,15.76,75.61,19.0
2025-12-19T00:45:01,2025-12-19 09:15:58,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,15.75,7.99,0.54,15.24,77.41,19.0
2025-12-19T01:14:55,2025-12-19 09:16:03,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,15.0,7.97,0.55,14.61,87.46,19.0
2025-12-19T01:44:50,2025-12-19 09:16:08,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,14.5,8.0,0.55,14.28,86.3,19.0
2025-12-19T02:14:45,2025-12-19 09:16:13,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,14.0,8.0,0.55,13.81,84.19,19.0
2025-12-19T02:44:39,2025-12-19 09:16:17,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,13.5,8.0,0.55,13.44,84.55,19.0
2025-12-19T03:14:34,2025-12-19 09:16:22,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,13.25,8.0,0.55,13.31,92.8,19.0
2025-12-19T03:44:30,2025-12-19 09:16:27,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,13.0,8.0,0.55,12.9,89.82,19.0
2025-12-19T04:14:24,2025-12-19 09:16:31,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,12.75,8.0,0.55,12.71,93.69,19.0
2025-12-19T04:44:19,2025-12-19 09:16:36,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,12.25,7.99,0.55,12.39,92.51,19.0
2025-12-19T05:14:14,2025-12-19 09:16:41,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,12.0,8.0,0.55,12.37,95.32,19.0
2025-12-19T05:44:11,2025-12-19 09:16:46,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,12.25,8.0,0.55,12.35,96.35,19.0
