fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS18B20 [Grados celcius (°C)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],ENV-20-EC-K1.0 [Electroconductividad ambiental (µS/cm)],ENV-20-pH [pH ambiental (pH)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-10-21 08:42:16,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,20.0,12.22,0.0,0.0,9.0
2025-10-21 08:53:29,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,20.5,12.33,0.0,0.0,8.0
2025-10-21 09:04:46,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,21.0,12.22,0.0,0.0,9.0
2025-10-21 09:15:51,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,21.5,12.22,0.0,0.0,9.0
2025-10-21 09:26:58,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,21.75,12.19,0.0,0.0,9.0
2025-10-21 09:38:12,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,22.25,12.24,0.0,0.0,9.0
2025-10-21 09:49:19,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,22.5,12.37,0.0,0.0,9.0
2025-10-21 10:00:34,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,23.0,12.38,0.0,0.0,10.0
2025-10-21 10:11:42,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,23.25,12.36,0.0,0.0,9.0
2025-10-21 10:22:55,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,23.75,12.35,0.0,0.0,8.0
2025-10-21 10:34:03,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,24.5,12.31,0.0,0.0,7.0
2025-10-21 10:57:30,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,25.75,12.34,0.0,0.0,8.0
2025-10-21 11:08:39,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,26.0,12.51,0.0,0.0,8.0
2025-10-21 11:19:46,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,26.5,12.35,0.0,0.0,8.0
2025-10-21 11:30:55,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,26.75,12.26,0.0,0.0,7.0
2025-10-21 11:42:08,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,27.0,12.25,0.0,0.0,9.0
2025-10-21 11:53:23,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,27.5,12.34,0.0,0.0,8.0
2025-10-21 12:04:33,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,27.75,12.3,0.0,0.0,8.0
2025-10-21 12:15:50,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,28.0,12.43,0.0,0.0,7.0
2025-10-21 12:26:59,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,28.5,12.39,0.0,0.0,8.0
2025-10-21 12:39:01,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,29.0,12.32,0.0,0.0,8.0
2025-10-21 12:50:13,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,29.5,12.26,0.0,0.0,7.0
2025-10-21 13:01:28,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,30.0,12.4,0.0,0.0,7.0
2025-10-21 13:12:36,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,30.25,12.39,0.0,0.0,7.0
2025-10-21 13:23:51,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,30.75,12.28,0.0,0.0,7.0
2025-10-21 13:35:06,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,31.5,12.51,0.0,0.0,8.0
2025-10-21 13:46:13,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,32.0,12.35,0.0,0.0,7.0
2025-10-21 13:57:28,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,32.0,12.31,0.0,0.0,7.0
2025-10-21 14:08:42,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,32.0,12.47,0.0,0.0,5.0
2025-10-21 14:19:49,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,32.0,12.33,0.0,0.0,8.0
2025-10-21 14:31:51,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,31.75,11.85,0.0,0.0,8.0
2025-10-21 14:43:06,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,32.0,12.36,0.0,0.0,7.0
2025-10-21 14:54:17,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,32.5,12.34,0.0,0.0,7.0
2025-10-21 15:05:24,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,33.0,12.39,0.0,0.0,8.0
2025-10-21 15:16:39,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,33.0,12.38,0.0,0.0,7.0
2025-10-21 15:27:51,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,33.0,12.67,0.0,0.0,8.0
2025-10-21 15:38:58,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,33.0,12.37,0.0,0.0,9.0
2025-10-21 15:50:06,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,33.25,12.51,0.0,0.0,8.0
2025-10-21 16:01:17,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,33.5,12.4,0.0,0.0,8.0
2025-10-21 16:12:25,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,33.75,12.27,0.0,0.0,8.0
2025-10-21 16:23:33,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,34.25,12.35,0.0,0.0,8.0
