fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS18B20 [Grados celcius (°C)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],ENV-20-EC-K1.0 [Electroconductividad ambiental (µS/cm)],ENV-20-pH [pH ambiental (pH)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-08-15 07:01:20,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.56,17.5,11.95,0.0,11.27,17.0
2025-08-15 07:16:17,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.62,17.5,11.95,0.0,11.28,17.0
2025-08-15 07:31:13,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.56,17.25,11.94,0.0,11.28,17.0
2025-08-15 07:46:10,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.5,17.25,11.95,0.0,11.27,17.0
2025-08-15 08:01:51,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.56,18.5,11.95,0.0,11.27,14.0
2025-08-15 08:16:47,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.56,18.5,11.95,0.0,11.28,14.0
2025-08-15 08:31:44,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.56,18.5,11.95,0.0,11.28,14.0
2025-08-15 08:46:41,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.56,18.5,11.95,0.0,11.29,14.0
2025-08-15 09:02:26,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.56,19.25,11.94,0.0,11.3,16.0
2025-08-15 09:17:23,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.62,19.25,11.94,0.0,11.3,16.0
2025-08-15 09:32:20,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.69,19.25,11.95,0.0,11.32,16.0
2025-08-15 09:47:17,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.81,19.25,11.95,0.0,11.33,16.0
2025-08-15 10:03:00,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.88,20.0,11.95,0.0,11.34,17.0
2025-08-15 10:17:57,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.94,20.0,11.94,0.0,11.34,17.0
2025-08-15 10:32:54,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.0,20.0,11.95,0.0,11.35,17.0
2025-08-15 10:47:50,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.06,20.25,11.95,0.0,11.34,17.0
2025-08-15 11:03:33,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.19,17.75,11.94,0.0,11.35,19.0
2025-08-15 11:18:29,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.12,17.75,11.94,0.0,11.34,19.0
2025-08-15 11:33:26,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.0,17.5,11.95,0.0,11.31,19.0
2025-08-15 11:48:22,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.0,17.5,11.94,0.0,11.27,19.0
2025-08-15 12:04:07,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.94,18.5,11.95,0.0,11.24,18.0
2025-08-15 12:19:04,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.88,18.25,11.94,0.0,11.21,18.0
2025-08-15 12:34:00,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.94,18.25,11.95,0.0,11.21,18.0
2025-08-15 12:48:57,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.12,18.5,11.95,0.0,11.27,18.0
2025-08-15 13:04:41,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.19,19.5,11.95,0.0,11.29,19.0
2025-08-15 13:19:37,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.12,19.5,11.95,0.0,11.25,19.0
2025-08-15 13:34:33,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.06,19.25,11.95,0.0,11.21,19.0
2025-08-15 13:49:30,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.0,19.25,11.95,0.0,11.19,19.0
2025-08-15 14:05:12,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.06,20.25,11.94,0.0,11.19,18.0
2025-08-15 14:20:08,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.19,20.25,11.94,0.0,11.24,18.0
2025-08-15 14:35:05,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.31,20.25,11.95,0.0,11.25,18.0
2025-08-15 14:50:01,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.44,20.5,11.95,0.0,11.26,18.0
2025-08-15 15:06:09,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.5,20.5,11.95,0.0,11.27,18.0
2025-08-15 15:21:05,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.62,20.25,11.95,0.0,11.28,18.0
2025-08-15 15:36:03,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.62,20.25,11.95,0.0,11.28,18.0
2025-08-15 15:51:00,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.56,20.0,11.95,0.0,11.24,18.0
2025-08-15 16:07:06,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.44,19.75,11.95,0.0,11.2,18.0
