fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS18B20 [Grados celcius (°C)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],ENV-20-EC-K1.0 [Electroconductividad ambiental (µS/cm)],ENV-20-pH [pH ambiental (pH)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-08-16 08:17:14,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.81,16.25,11.94,0.0,10.74,18.0
2025-08-16 08:32:10,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.81,16.25,11.94,0.0,10.77,18.0
2025-08-16 08:47:06,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.88,16.25,11.94,0.0,10.8,18.0
2025-08-16 09:02:03,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.88,16.25,11.94,0.0,10.82,18.0
2025-08-16 09:17:50,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.88,17.0,11.95,0.0,10.85,17.0
2025-08-16 09:32:46,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.94,17.0,11.94,0.0,10.82,17.0
2025-08-16 09:47:43,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.0,17.0,11.94,0.0,10.84,17.0
2025-08-16 10:02:40,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.12,17.0,11.94,0.0,10.87,17.0
2025-08-16 10:18:26,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.19,18.25,11.93,0.0,10.93,15.0
2025-08-16 10:33:23,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.25,18.0,11.93,0.0,10.93,15.0
2025-08-16 10:48:20,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.31,18.0,11.94,0.0,10.93,15.0
2025-08-16 11:03:16,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.44,18.25,11.92,0.0,10.96,15.0
2025-08-16 11:19:06,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.5,19.0,11.95,0.0,10.95,18.0
2025-08-16 11:34:03,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.56,18.75,11.95,0.0,10.94,18.0
2025-08-16 11:48:59,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.62,18.75,11.94,0.0,10.96,18.0
2025-08-16 12:03:56,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.62,19.0,11.94,0.0,10.98,18.0
2025-08-16 12:19:44,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.81,19.75,11.94,0.0,10.99,19.0
2025-08-16 12:34:40,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.88,19.75,11.94,0.0,10.99,19.0
