fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS18B20 [Grados celcius (°C)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],ENV-20-EC-K1.0 [Electroconductividad ambiental (µS/cm)],ENV-20-pH [pH ambiental (pH)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-08-13 04:33:12,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.44,16.0,11.95,0.0,8.04,16.0
2025-08-13 04:48:09,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.38,15.75,11.93,0.0,8.1,16.0
2025-08-13 05:03:05,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.31,15.75,11.93,0.0,8.15,16.0
2025-08-13 05:18:02,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.25,15.5,11.95,0.0,8.24,16.0
2025-08-13 05:33:45,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.25,16.75,11.94,0.0,8.33,17.0
2025-08-13 05:48:41,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.12,16.5,11.95,0.0,8.39,17.0
2025-08-13 06:03:38,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.12,16.5,11.93,0.0,8.46,17.0
2025-08-13 06:18:34,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.12,16.25,11.91,0.0,8.55,17.0
2025-08-13 06:34:15,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.0,17.5,11.94,0.0,8.63,17.0
2025-08-13 06:49:12,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.0,17.25,11.93,0.0,8.72,17.0
2025-08-13 07:04:08,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,14.94,17.25,11.93,0.0,8.8,17.0
2025-08-13 07:19:05,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,14.88,17.25,11.93,0.0,8.85,17.0
2025-08-13 07:34:53,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,14.88,17.75,11.93,0.0,8.85,18.0
2025-08-13 07:49:49,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,14.81,17.5,11.93,0.0,8.9,18.0
2025-08-13 08:04:45,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,14.81,17.5,11.93,0.0,8.97,18.0
2025-08-13 08:19:41,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,14.81,17.5,11.93,0.0,9.1,18.0
2025-08-13 08:35:27,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,14.88,15.25,11.94,0.0,9.21,18.0
2025-08-13 08:50:23,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,14.94,15.25,11.93,0.0,9.3,18.0
2025-08-13 09:05:20,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.12,18.25,11.94,0.0,9.95,18.0
2025-08-13 09:20:17,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.25,18.5,11.94,0.0,10.37,18.0
2025-08-13 09:35:59,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.38,16.5,11.94,0.0,10.56,18.0
2025-08-13 09:50:56,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.44,16.5,11.94,0.0,10.74,18.0
2025-08-13 10:05:53,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.5,16.25,11.94,0.0,10.8,18.0
2025-08-13 10:20:50,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.56,16.25,11.94,0.0,10.83,18.0
2025-08-13 10:36:36,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.69,17.5,11.94,0.0,10.89,19.0
2025-08-13 10:51:33,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.81,17.5,11.94,0.0,10.92,19.0
2025-08-13 11:06:29,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.06,17.75,11.94,0.0,10.88,19.0
2025-08-13 11:21:26,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.19,17.75,11.9,0.0,10.92,19.0
2025-08-13 11:37:09,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.38,18.75,11.93,0.0,10.98,18.0
2025-08-13 11:52:06,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.5,18.75,11.94,0.0,11.0,18.0
2025-08-13 12:07:03,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.62,19.0,11.94,0.0,11.02,18.0
2025-08-13 12:22:00,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.75,19.0,11.94,0.0,11.02,18.0
2025-08-13 12:37:42,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.75,19.75,11.94,0.0,11.28,18.0
2025-08-13 12:52:38,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.81,19.75,11.94,0.0,11.35,18.0
2025-08-13 13:07:34,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.81,19.75,11.94,0.0,11.39,18.0
2025-08-13 13:22:31,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.94,19.75,11.95,0.0,11.38,18.0
2025-08-13 13:38:11,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.12,17.75,11.94,0.0,11.37,18.0
2025-08-13 13:53:08,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.38,17.75,11.95,0.0,11.34,18.0
2025-08-13 14:08:04,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.56,18.0,11.95,0.0,11.36,18.0
2025-08-13 14:23:00,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.75,18.0,11.94,0.0,11.38,18.0
2025-08-13 14:38:43,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.88,19.5,11.94,0.0,11.38,18.0
2025-08-13 14:53:40,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,18.0,19.5,11.94,0.0,11.39,18.0
2025-08-13 15:08:36,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,18.19,19.75,11.95,0.0,11.35,18.0
2025-08-13 15:23:33,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,18.38,19.75,11.94,0.0,11.32,18.0
2025-08-13 15:39:15,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,18.62,21.0,11.95,0.0,11.29,17.0
2025-08-13 15:54:12,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,18.81,21.25,11.94,0.0,11.28,17.0
2025-08-13 16:09:09,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,19.06,21.5,11.94,0.0,11.22,17.0
2025-08-13 16:24:06,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,19.19,21.75,11.95,0.0,11.21,17.0
2025-08-13 16:39:47,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,19.25,22.5,11.94,0.0,11.3,17.0
2025-08-13 16:54:43,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,19.31,22.25,11.94,0.0,11.35,17.0
2025-08-13 17:09:39,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,19.31,22.25,11.94,0.0,11.38,17.0
2025-08-13 17:24:35,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,19.38,22.25,11.94,0.0,11.41,17.0
2025-08-13 17:40:18,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,19.25,20.0,11.94,0.0,11.43,17.0
2025-08-13 17:55:14,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,19.19,19.75,11.94,0.0,11.44,17.0
2025-08-13 18:10:10,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,19.06,19.5,11.94,0.0,11.45,17.0
2025-08-13 18:25:06,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,18.94,19.25,11.94,0.0,11.46,17.0
2025-08-13 18:40:49,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,18.81,20.5,11.94,0.0,11.44,19.0
2025-08-13 18:55:46,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,18.69,20.25,11.94,0.0,11.43,19.0
2025-08-13 19:10:42,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,18.56,20.0,11.95,0.0,11.45,19.0
2025-08-13 19:25:39,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,18.5,20.0,11.92,0.0,11.47,19.0
2025-08-13 19:41:22,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,18.38,20.75,11.94,0.0,11.46,19.0
2025-08-13 19:56:18,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,18.38,20.75,11.94,0.0,11.45,19.0
2025-08-13 20:11:14,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,18.25,20.5,11.94,0.0,11.47,19.0
2025-08-13 20:26:11,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,18.06,20.25,11.94,0.0,11.52,19.0
2025-08-13 20:41:54,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.69,20.5,11.95,0.0,11.54,18.0
2025-08-13 20:56:50,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.56,20.25,11.92,0.0,11.54,18.0
2025-08-13 21:11:47,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.38,20.25,11.94,0.0,11.53,18.0
2025-08-13 21:26:44,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.19,20.0,11.93,0.0,11.45,18.0
2025-08-13 21:42:27,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,17.12,17.75,11.94,0.0,11.46,18.0
