fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS18B20 [Grados celcius (°C)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],ENV-20-EC-K1.0 [Electroconductividad ambiental (µS/cm)],ENV-20-pH [pH ambiental (pH)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-10-23 10:39:52,2025-10-23T10:45:47,Sin sesión,,,,13,AGUA-02,,0.0,20.5,12.23,0.0,0.0,8.0
2025-10-23 11:41:03,2025-10-23T11:41:59,Sin sesión,,,,13,AGUA-02,,0.0,22.25,12.56,0.0,0.0,7.0
2025-10-23 12:42:11,2025-10-23T12:43:08,Sin sesión,,,,13,AGUA-02,,0.0,24.0,12.23,0.0,0.0,7.0
2025-10-23 13:43:19,2025-10-23T13:44:15,Sin sesión,,,,13,AGUA-02,,0.0,26.25,12.41,0.0,0.0,7.0
2025-10-23 14:44:24,2025-10-23T14:45:16,Sin sesión,,,,13,AGUA-02,,0.0,27.5,12.46,0.0,0.0,8.0
2025-10-23 15:45:22,2025-10-23T15:46:18,Sin sesión,,,,13,AGUA-02,,0.0,28.25,12.31,0.0,0.0,8.0
2025-10-23 16:46:19,2025-10-23T16:47:12,Sin sesión,,,,13,AGUA-02,,0.0,26.75,12.42,0.0,0.0,8.0
2025-10-23 17:47:09,2025-10-23T17:48:02,Sin sesión,,,,13,AGUA-02,,0.0,25.75,12.38,0.0,0.0,7.0
2025-10-23 18:48:02,2025-10-23T18:48:53,Sin sesión,,,,13,AGUA-02,,0.0,24.5,12.32,0.0,0.0,10.0
2025-10-23 19:48:51,2025-10-23T19:49:47,Sin sesión,,,,13,AGUA-02,,0.0,23.0,12.49,0.0,0.0,7.0
2025-10-23 20:49:43,2025-10-23T20:50:36,Sin sesión,,,,13,AGUA-02,,0.0,21.5,12.49,0.0,0.0,8.0
2025-10-23 21:50:33,2025-10-23T21:51:27,Sin sesión,,,,13,AGUA-02,,0.0,20.5,12.26,0.0,0.0,8.0
2025-10-23 22:51:24,2025-10-23T22:52:18,Sin sesión,,,,13,AGUA-02,,0.0,19.5,12.3,0.0,0.0,7.0
2025-10-23 23:52:17,2025-10-23T23:53:10,Sin sesión,,,,13,AGUA-02,,0.0,19.0,12.34,0.0,0.0,7.0
2025-10-24 00:53:12,2025-10-24T00:54:05,Sin sesión,,,,13,AGUA-02,,0.0,18.75,12.31,0.0,0.0,7.0
2025-10-24 01:54:04,2025-10-24T01:54:57,Sin sesión,,,,13,AGUA-02,,0.0,18.25,12.38,0.0,0.0,7.0
2025-10-24 02:55:01,2025-10-24T02:55:53,Sin sesión,,,,13,AGUA-02,,0.0,18.0,12.24,0.0,0.0,7.0
2025-10-24 03:55:54,2025-10-24T03:56:51,Sin sesión,,,,13,AGUA-02,,0.0,17.5,12.41,0.0,0.0,7.0
2025-10-24 04:56:53,2025-10-24T04:57:49,Sin sesión,,,,13,AGUA-02,,0.0,17.5,12.28,0.0,0.0,7.0
2025-10-24 05:57:52,2025-10-24T05:58:45,Sin sesión,,,,13,AGUA-02,,0.0,17.25,12.26,0.0,0.0,8.0
2025-10-24 06:58:47,2025-10-24T06:59:40,Sin sesión,,,,13,AGUA-02,,0.0,17.25,12.44,0.0,0.0,7.0
2025-10-24 07:59:46,2025-10-24T08:00:39,Sin sesión,,,,13,AGUA-02,,0.0,18.0,12.38,0.0,0.0,7.0
2025-10-24 09:00:45,2025-10-24T09:01:38,Sin sesión,,,,13,AGUA-02,,0.0,19.0,12.34,0.0,0.0,7.0
2025-10-24 10:01:47,2025-10-24T10:02:43,Sin sesión,,,,13,AGUA-02,,0.0,20.25,12.34,0.0,0.0,7.0
