fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS18B20 [Grados celcius (°C)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],ENV-20-EC-K1.0 [Electroconductividad ambiental (µS/cm)],ENV-20-pH [pH ambiental (pH)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-08-09 20:46:13,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.12,18.25,11.94,0.0,10.96,17.0
2025-08-09 21:01:09,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.06,18.25,11.94,0.0,10.96,17.0
2025-08-09 21:16:06,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.06,18.25,11.94,0.0,10.95,17.0
2025-08-09 21:31:01,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.06,18.25,11.93,0.0,10.94,17.0
2025-08-09 21:46:46,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.0,15.75,11.92,0.0,10.93,16.0
2025-08-09 22:01:43,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,14.94,15.5,11.94,0.0,10.92,16.0
2025-08-09 22:16:39,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,14.94,15.5,11.93,0.0,10.91,16.0
2025-08-09 22:31:36,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,14.94,15.5,11.94,0.0,10.9,16.0
2025-08-09 22:47:20,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,14.88,16.5,11.94,0.0,10.89,16.0
2025-08-09 23:02:15,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,14.88,16.5,11.95,0.0,10.88,16.0
2025-08-09 23:17:12,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,14.88,16.5,11.94,0.0,10.88,16.0
2025-08-09 23:32:08,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,14.81,16.25,11.94,0.0,10.87,16.0
2025-08-09 23:47:52,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,14.81,17.25,11.93,0.0,10.87,18.0
2025-08-10 00:02:49,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,14.75,17.25,11.93,0.0,10.85,18.0
2025-08-10 00:17:46,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,14.75,17.0,11.95,0.0,10.84,18.0
