fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS18B20 [Grados celcius (°C)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],ENV-20-EC-K1.0 [Electroconductividad ambiental (µS/cm)],ENV-20-pH [pH ambiental (pH)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-08-12 03:18:40,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.88,16.25,11.95,0.0,6.43,13.0
2025-08-12 03:33:37,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.94,19.25,11.94,0.0,6.44,13.0
2025-08-12 03:48:33,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.88,19.25,11.95,0.0,6.44,13.0
2025-08-12 04:03:29,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.88,19.0,11.95,0.0,6.43,13.0
2025-08-12 04:19:09,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.88,17.0,11.95,0.0,6.44,17.0
2025-08-12 04:34:05,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.88,17.0,11.95,0.0,6.43,17.0
2025-08-12 04:49:02,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.81,16.75,11.95,0.0,6.43,17.0
2025-08-12 05:03:58,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.81,16.75,11.95,0.0,6.43,17.0
2025-08-12 05:19:39,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.81,18.0,11.95,0.0,6.43,17.0
2025-08-12 05:34:35,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.81,18.0,11.94,0.0,6.43,17.0
2025-08-12 05:49:31,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.81,18.0,11.95,0.0,6.44,17.0
2025-08-12 06:04:28,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.81,18.0,11.94,0.0,6.43,17.0
2025-08-12 06:20:12,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.81,18.75,11.95,0.0,6.43,15.0
2025-08-12 06:35:09,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.81,18.75,11.94,0.0,6.44,15.0
2025-08-12 06:50:05,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.81,18.75,11.94,0.0,6.43,15.0
2025-08-12 07:05:01,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.81,18.5,11.95,0.0,6.43,15.0
2025-08-12 07:20:44,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.81,16.25,11.95,0.0,6.44,19.0
2025-08-12 07:35:40,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.81,16.0,11.94,0.0,6.43,19.0
2025-08-12 07:50:36,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.81,16.0,11.94,0.0,6.43,19.0
2025-08-12 08:05:32,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.81,16.0,11.95,0.0,6.43,19.0
2025-08-12 08:21:17,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.88,17.0,11.95,0.0,6.43,17.0
2025-08-12 08:36:14,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,15.94,17.0,11.95,0.0,6.43,17.0
2025-08-12 08:51:10,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.0,17.0,11.95,0.0,6.44,17.0
2025-08-12 09:06:06,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.06,17.0,11.95,0.0,6.43,17.0
2025-08-12 09:21:53,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.19,18.25,11.94,0.0,6.43,19.0
2025-08-12 09:36:49,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.31,18.25,11.95,0.0,6.44,19.0
2025-08-12 09:51:46,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.44,18.25,11.94,0.0,6.44,19.0
2025-08-12 10:06:42,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.56,18.25,11.94,0.0,6.44,19.0
2025-08-12 10:22:31,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.69,19.25,11.93,0.0,6.43,16.0
2025-08-12 10:37:27,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-00,Estación de prueba para calidad de Agua,16.88,19.25,11.94,0.0,6.44,16.0
