fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS18B20 [Grados celcius (°C)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],ENV-20-EC-K1.0 [Electroconductividad ambiental (µS/cm)],ENV-20-pH [pH ambiental (pH)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-09-04 18:41:09,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,17.56,27.75,11.85,1453.0,7.03,18.0
2025-09-04 18:42:27,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,17.56,28.25,11.88,1453.0,7.02,19.0
2025-09-04 18:51:41,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,17.56,28.25,11.66,1453.0,7.1,19.0
2025-10-20 13:58:17,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,21.88,33.5,12.28,1595.0,0.0,6.0
2025-10-20 14:36:11,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,22.56,35.75,12.44,2732.0,7.78,7.0
2025-10-20 14:47:22,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,36.75,12.36,0.0,0.0,7.0
2025-10-20 14:58:27,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,37.25,12.43,0.0,0.0,18.0
2025-10-20 15:10:04,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,37.75,12.47,0.0,0.0,17.0
2025-10-20 15:21:44,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,38.75,12.47,0.0,0.0,16.0
2025-10-20 15:33:07,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,39.0,12.29,0.0,0.0,8.0
2025-10-20 15:44:57,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,39.5,12.42,0.0,0.0,10.0
2025-10-20 15:56:03,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,39.5,12.49,0.0,0.0,6.0
2025-10-20 16:07:15,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,39.75,12.63,0.0,0.0,10.0
2025-10-20 16:18:20,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,40.5,12.42,0.0,0.0,10.0
2025-10-20 16:29:30,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,40.5,12.49,0.0,0.0,11.0
2025-10-20 16:40:42,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,40.5,12.47,0.0,0.0,8.0
2025-10-20 16:51:50,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,40.25,12.26,0.0,0.0,8.0
2025-10-20 17:02:55,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,40.0,12.31,0.0,0.0,9.0
2025-10-20 17:14:34,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,39.5,12.39,0.0,0.0,9.0
2025-10-20 17:37:31,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,39.25,12.48,0.0,0.0,9.0
2025-10-20 17:48:41,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,39.5,12.27,0.0,0.0,9.0
2025-10-20 18:00:26,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,40.0,12.41,0.0,0.0,8.0
2025-10-20 18:11:34,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,40.0,12.41,0.0,0.0,8.0
2025-10-20 18:22:44,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,40.0,12.31,0.0,0.0,9.0
2025-10-20 18:33:53,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,39.5,12.48,0.0,0.0,8.0
2025-10-20 18:44:58,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,39.0,12.36,0.0,0.0,8.0
2025-10-20 18:56:04,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,38.75,12.32,0.0,0.0,9.0
2025-10-20 19:07:11,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,37.75,12.25,0.0,0.0,8.0
2025-10-20 19:18:19,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,36.75,12.35,0.0,0.0,7.0
2025-10-20 19:29:38,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,35.5,12.44,0.0,0.0,8.0
2025-10-20 19:40:46,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,33.75,12.48,0.0,0.0,8.0
2025-10-20 19:51:56,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,32.5,12.29,0.0,0.0,8.0
2025-10-20 20:03:03,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,31.25,12.31,0.0,0.0,8.0
2025-10-20 20:14:12,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,30.0,12.36,0.0,0.0,8.0
2025-10-20 20:25:22,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,29.0,12.64,0.0,0.0,8.0
2025-10-20 20:36:29,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,28.25,12.39,0.0,0.0,7.0
2025-10-20 20:47:37,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,27.5,12.39,0.0,0.0,8.0
2025-10-20 20:58:44,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,27.0,12.24,0.0,0.0,9.0
2025-10-20 21:09:49,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,26.5,12.39,0.0,0.0,9.0
2025-10-20 21:21:01,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,26.0,12.34,0.0,0.0,9.0
2025-10-20 21:32:08,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,25.5,12.35,0.0,0.0,9.0
2025-10-20 21:43:16,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,25.25,12.36,0.0,0.0,8.0
2025-10-20 21:54:28,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,25.0,12.41,0.0,0.0,8.0
2025-10-20 22:05:33,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,24.75,12.24,0.0,0.0,8.0
2025-10-20 22:16:41,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,24.5,12.44,0.0,0.0,8.0
2025-10-20 22:27:48,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,24.25,12.21,0.0,0.0,8.0
2025-10-20 22:38:56,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,23.75,12.35,0.0,0.0,8.0
2025-10-20 22:50:05,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,23.5,12.27,0.0,0.0,6.0
2025-10-20 23:01:18,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,23.25,12.24,0.0,0.0,7.0
2025-10-20 23:12:25,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,23.25,12.24,0.0,0.0,7.0
2025-10-20 23:23:34,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,23.0,12.31,0.0,0.0,8.0
2025-10-20 23:35:17,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,22.75,12.33,0.0,0.0,8.0
2025-10-20 23:46:22,2025-10-22T15:10:22,Sin sesión,,,,13,AGUA-02,,0.0,22.75,12.42,0.0,0.0,8.0
