fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)],id_dato_concatenado
2025-12-16T12:56:15,2025-12-16 12:56:15,Sin sesión,,,,18,HIRIPRO-02,,41.5,0.0,2.0,0.0,0.0,2535.0,1.0,,,,,,17.0,,,0.0,0.0,"32363105, 32363106, 32363107, 32363108, 32363109, 32363110, 32363111, 32363112, 32363113, 32363114"
2025-12-16T12:56:12,2025-12-16 12:56:12,Sin sesión,,,,18,HIRIPRO-02,,41.5,0.0,2.0,0.0,0.0,2534.0,1.0,30.6,25.8,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,"32363081, 32363082, 32363083, 32363084, 32363085, 32363086, 32363087, 32363088, 32363089, 32363090, 32363091, 32363092, 32363093, 32363094, 32363095, 32363096, 32363097"
2025-12-16T12:56:09,2025-12-16 12:56:09,Sin sesión,,,,18,HIRIPRO-02,,41.5,0.0,2.0,0.0,0.0,2533.0,1.0,30.7,26.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,"32363064, 32363065, 32363066, 32363067, 32363068, 32363069, 32363070, 32363071, 32363072, 32363073, 32363074, 32363075, 32363076, 32363077, 32363078, 32363079, 32363080"
2025-12-16T12:56:06,2025-12-16 12:56:06,Sin sesión,,,,18,HIRIPRO-02,,41.25,0.0,2.0,0.0,0.0,2532.0,1.0,30.7,26.3,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,"32363047, 32363048, 32363049, 32363050, 32363051, 32363052, 32363053, 32363054, 32363055, 32363056, 32363057, 32363058, 32363059, 32363060, 32363061, 32363062, 32363063"
2025-12-16T12:56:03,2025-12-16 12:56:03,Sin sesión,,,,18,HIRIPRO-02,,41.5,0.0,2.0,0.0,0.0,2531.0,1.0,30.7,26.2,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,"32363030, 32363031, 32363032, 32363033, 32363034, 32363035, 32363036, 32363037, 32363038, 32363039, 32363040, 32363041, 32363042, 32363043, 32363044, 32363045, 32363046"
2025-12-16T12:56:00,2025-12-16 12:56:00,Sin sesión,,,,18,HIRIPRO-02,,41.5,0.0,2.0,0.0,0.0,2530.0,1.0,30.7,25.8,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,"32363013, 32363014, 32363015, 32363016, 32363017, 32363018, 32363019, 32363020, 32363021, 32363022, 32363023, 32363024, 32363025, 32363026, 32363027, 32363028, 32363029"
2025-12-16T12:55:57,2025-12-16 12:55:57,Sin sesión,,,,18,HIRIPRO-02,,41.5,0.0,2.0,0.0,0.0,2529.0,1.0,30.7,25.8,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,"32362996, 32362997, 32362998, 32362999, 32363000, 32363001, 32363002, 32363003, 32363004, 32363005, 32363006, 32363007, 32363008, 32363009, 32363010, 32363011, 32363012"
2025-12-16T12:55:54,2025-12-16 12:55:54,Sin sesión,,,,18,HIRIPRO-02,,41.5,0.0,2.0,0.0,0.0,2528.0,1.0,30.6,26.1,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,"32362979, 32362980, 32362981, 32362982, 32362983, 32362984, 32362985, 32362986, 32362987, 32362988, 32362989, 32362990, 32362991, 32362992, 32362993, 32362994, 32362995"
2025-12-16T12:55:51,2025-12-16 12:55:51,Sin sesión,,,,18,HIRIPRO-02,,41.5,0.0,2.0,0.0,0.0,2527.0,1.0,30.7,26.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,"32362962, 32362963, 32362964, 32362965, 32362966, 32362967, 32362968, 32362969, 32362970, 32362971, 32362972, 32362973, 32362974, 32362975, 32362976, 32362977, 32362978"
2025-12-16T12:55:48,2025-12-16 12:55:48,Sin sesión,,,,18,HIRIPRO-02,,41.5,0.0,2.0,0.0,0.0,2526.0,1.0,30.7,26.3,0.0,2.0,1.0,17.0,0.0,0.0,0.0,0.0,"32362934, 32362935, 32362936, 32362937, 32362938, 32362939, 32362940, 32362941, 32362942, 32362943, 32362944, 32362945, 32362946, 32362947, 32362948, 32362949, 32362950"
