fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)],id_dato_concatenado
2025-11-07T14:19:55,2025-11-07 14:19:55,Sin sesión,,,,18,HIRIPRO-02,,36.75,0.0,2.0,-23.560461,-70.399895,6070.0,1.0,,,,0.0,0.0,30.0,-23.560461,-70.399895,0.0,0.0,"18596962, 18596963, 18596964, 18596965, 18596966, 18596967, 18596968, 18596969, 18596970, 18596971, 18596972, 18596973, 18596974, 18596975"
2025-11-07T14:19:51,2025-11-07 14:19:51,Sin sesión,,,,18,HIRIPRO-02,,37.0,0.0,2.0,-23.560461,-70.399895,6069.0,1.0,29.4,33.6,0.0,0.0,0.0,30.0,-23.560461,-70.399895,0.0,0.0,"18596942, 18596943, 18596944, 18596945, 18596946, 18596947, 18596948, 18596949, 18596950, 18596951, 18596952, 18596953, 18596954, 18596955, 18596956, 18596957, 18596958"
2025-11-07T14:19:48,2025-11-07 14:19:48,Sin sesión,,,,18,HIRIPRO-02,,37.0,0.0,2.0,-23.560461,-70.399895,6068.0,1.0,29.4,33.5,0.0,0.0,0.0,30.0,-23.560461,-70.399895,0.0,0.0,"18596897, 18596898, 18596899, 18596900, 18596901, 18596902, 18596903, 18596904, 18596905, 18596906, 18596907, 18596908, 18596909, 18596910, 18596911, 18596912, 18596913"
2025-11-07T14:19:45,2025-11-07 14:19:45,Sin sesión,,,,18,HIRIPRO-02,,36.75,0.0,2.0,-23.560461,-70.399895,6067.0,1.0,29.4,33.8,0.0,0.0,0.0,30.0,-23.560461,-70.399895,0.0,0.0,"18596863, 18596864, 18596865, 18596866, 18596867, 18596868, 18596869, 18596870, 18596871, 18596872, 18596873, 18596874, 18596875, 18596876, 18596877, 18596878, 18596879"
2025-11-07T14:19:43,2025-11-07 14:19:43,Sin sesión,,,,18,HIRIPRO-02,,37.0,0.0,2.0,-23.560461,-70.399895,6066.0,1.0,29.4,33.6,0.0,0.0,0.0,30.0,-23.560461,-70.399895,0.0,0.0,"18596829, 18596830, 18596831, 18596832, 18596833, 18596834, 18596835, 18596836, 18596837, 18596838, 18596839, 18596840, 18596841, 18596842, 18596843, 18596844, 18596845"
2025-11-07T14:19:39,2025-11-07 14:19:39,Sin sesión,,,,18,HIRIPRO-02,,36.75,0.0,2.0,-23.560461,-70.399895,6065.0,1.0,29.3,33.4,0.0,0.0,0.0,30.0,-23.560461,-70.399895,0.0,0.0,"18596795, 18596796, 18596797, 18596798, 18596799, 18596800, 18596801, 18596802, 18596803, 18596804, 18596805, 18596806, 18596807, 18596808, 18596809, 18596810, 18596811"
2025-11-07T14:19:36,2025-11-07 14:19:36,Sin sesión,,,,18,HIRIPRO-02,,36.75,0.0,2.0,-23.560461,-70.399895,6064.0,1.0,29.4,33.7,0.0,0.0,0.0,30.0,-23.560461,-70.399895,0.0,0.0,"18596761, 18596762, 18596763, 18596764, 18596765, 18596766, 18596767, 18596768, 18596769, 18596770, 18596771, 18596772, 18596773, 18596774, 18596775, 18596776, 18596777"
2025-11-07T14:19:33,2025-11-07 14:19:33,Sin sesión,,,,18,HIRIPRO-02,,36.75,0.0,2.0,-23.560461,-70.399895,6063.0,1.0,29.4,33.5,0.0,0.0,0.0,30.0,-23.560461,-70.399895,0.0,0.0,"18596727, 18596728, 18596729, 18596730, 18596731, 18596732, 18596733, 18596734, 18596735, 18596736, 18596737, 18596738, 18596739, 18596740, 18596741, 18596742, 18596743"
2025-11-07T14:19:30,2025-11-07 14:19:30,Sin sesión,,,,18,HIRIPRO-02,,36.75,0.0,2.0,-23.560461,-70.399895,6062.0,1.0,29.4,33.6,0.0,0.0,0.0,30.0,-23.560461,-70.399895,0.0,0.0,"18596693, 18596694, 18596695, 18596696, 18596697, 18596698, 18596699, 18596700, 18596701, 18596702, 18596703, 18596704, 18596705, 18596706, 18596707, 18596708, 18596709"
2025-11-07T14:19:27,2025-11-07 14:19:27,Sin sesión,,,,18,HIRIPRO-02,,36.75,0.0,2.0,-23.560461,-70.399895,6061.0,1.0,29.4,33.7,0.0,0.0,0.0,30.0,-23.560461,-70.399895,0.0,0.0,"18596659, 18596660, 18596661, 18596662, 18596663, 18596664, 18596665, 18596666, 18596667, 18596668, 18596669, 18596670, 18596671, 18596672, 18596673, 18596674, 18596675"
2025-11-07T14:19:24,2025-11-07 14:19:24,Sin sesión,,,,18,HIRIPRO-02,,37.0,0.0,2.0,-23.560461,-70.399895,6060.0,1.0,29.3,33.7,0.0,0.0,0.0,30.0,-23.560461,-70.399895,0.0,0.0,"18596625, 18596626, 18596627, 18596628, 18596629, 18596630, 18596631, 18596632, 18596633, 18596634, 18596635, 18596636, 18596637, 18596638, 18596639, 18596640, 18596641"
2025-11-07T14:19:21,2025-11-07 14:19:21,Sin sesión,,,,18,HIRIPRO-02,,36.75,0.0,2.0,-23.560461,-70.399895,6059.0,1.0,29.4,33.5,0.0,0.0,0.0,30.0,-23.560461,-70.399895,0.0,0.0,"18596591, 18596592, 18596593, 18596594, 18596595, 18596596, 18596597, 18596598, 18596599, 18596600, 18596601, 18596602, 18596603, 18596604, 18596605, 18596606, 18596607"
2025-11-07T14:19:19,2025-11-07 14:19:19,Sin sesión,,,,18,HIRIPRO-02,,36.75,0.0,2.0,-23.560461,-70.399895,6058.0,1.0,29.4,33.7,0.0,0.0,0.0,31.0,-23.560461,-70.399895,0.0,0.0,"18596557, 18596558, 18596559, 18596560, 18596561, 18596562, 18596563, 18596564, 18596565, 18596566, 18596567, 18596568, 18596569, 18596570, 18596571, 18596572, 18596573"
2025-11-07T14:19:15,2025-11-07 14:19:15,Sin sesión,,,,18,HIRIPRO-02,,36.75,0.0,2.0,-23.560461,-70.399895,6057.0,1.0,29.4,33.6,0.0,0.0,0.0,31.0,-23.560461,-70.399895,0.0,0.0,"18596523, 18596524, 18596525, 18596526, 18596527, 18596528, 18596529, 18596530, 18596531, 18596532, 18596533, 18596534, 18596535, 18596536, 18596537, 18596538, 18596539"
