fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)],id_dato_concatenado
2025-11-07T15:23:50,2025-11-07 15:23:50,Sin sesión,,,,18,HIRIPRO-02,,38.0,0.0,2.0,-23.560453,-70.400513,7341.0,1.0,,,,,,,,,,,"18623538, 18623539, 18623540, 18623541, 18623542, 18623543, 18623544"
2025-11-07T15:23:47,2025-11-07 15:23:47,Sin sesión,,,,18,HIRIPRO-02,,38.0,0.0,2.0,-23.560453,-70.400513,7340.0,1.0,30.6,33.0,0.0,0.0,0.0,31.0,-23.560453,-70.400513,2.0,0.0,"18623511, 18623512, 18623513, 18623514, 18623515, 18623516, 18623517, 18623518, 18623519, 18623520, 18623521, 18623522, 18623523, 18623524, 18623525, 18623526, 18623527"
2025-11-07T15:23:44,2025-11-07 15:23:44,Sin sesión,,,,18,HIRIPRO-02,,37.75,0.0,2.0,-23.560453,-70.400513,7339.0,1.0,30.5,32.6,0.0,0.0,0.0,31.0,-23.560453,-70.400513,2.0,0.0,"18623475, 18623476, 18623477, 18623478, 18623479, 18623480, 18623481, 18623482, 18623483, 18623484, 18623485, 18623486, 18623487, 18623488, 18623489, 18623490, 18623491"
2025-11-07T15:23:41,2025-11-07 15:23:41,Sin sesión,,,,18,HIRIPRO-02,,38.0,0.0,2.0,-23.560453,-70.400513,7338.0,1.0,30.6,32.8,0.0,0.0,0.0,31.0,-23.560453,-70.400513,2.0,0.0,"18623439, 18623440, 18623441, 18623442, 18623443, 18623444, 18623445, 18623446, 18623447, 18623448, 18623449, 18623450, 18623451, 18623452, 18623453, 18623454, 18623455"
2025-11-07T15:23:38,2025-11-07 15:23:38,Sin sesión,,,,18,HIRIPRO-02,,38.0,0.0,2.0,-23.560452,-70.400513,7337.0,1.0,30.6,32.7,0.0,0.0,0.0,31.0,-23.560452,-70.400513,2.0,0.0,"18623403, 18623404, 18623405, 18623406, 18623407, 18623408, 18623409, 18623410, 18623411, 18623412, 18623413, 18623414, 18623415, 18623416, 18623417, 18623418, 18623419"
2025-11-07T15:23:35,2025-11-07 15:23:35,Sin sesión,,,,18,HIRIPRO-02,,38.0,0.0,2.0,-23.560452,-70.400513,7336.0,1.0,30.6,32.8,0.0,0.0,0.0,31.0,-23.560452,-70.400513,2.0,0.0,"18623386, 18623387, 18623388, 18623389, 18623390, 18623391, 18623392, 18623393, 18623394, 18623395, 18623396, 18623397, 18623398, 18623399, 18623400, 18623401, 18623402"
2025-11-07T15:23:32,2025-11-07 15:23:32,Sin sesión,,,,18,HIRIPRO-02,,38.0,0.0,2.0,-23.560452,-70.400513,7335.0,1.0,30.5,32.7,0.0,0.0,0.0,31.0,-23.560452,-70.400513,2.0,0.0,"18623369, 18623370, 18623371, 18623372, 18623373, 18623374, 18623375, 18623376, 18623377, 18623378, 18623379, 18623380, 18623381, 18623382, 18623383, 18623384, 18623385"
2025-11-07T15:23:29,2025-11-07 15:23:29,Sin sesión,,,,18,HIRIPRO-02,,38.0,0.0,2.0,-23.560452,-70.400513,7334.0,1.0,30.6,33.0,0.0,0.0,0.0,31.0,-23.560452,-70.400513,2.0,0.0,"18623352, 18623353, 18623354, 18623355, 18623356, 18623357, 18623358, 18623359, 18623360, 18623361, 18623362, 18623363, 18623364, 18623365, 18623366, 18623367, 18623368"
2025-11-07T15:23:26,2025-11-07 15:23:26,Sin sesión,,,,18,HIRIPRO-02,,38.0,0.0,2.0,-23.560452,-70.400513,7333.0,1.0,30.6,32.9,0.0,0.0,0.0,31.0,-23.560452,-70.400513,2.0,0.0,"18623335, 18623336, 18623337, 18623338, 18623339, 18623340, 18623341, 18623342, 18623343, 18623344, 18623345, 18623346, 18623347, 18623348, 18623349, 18623350, 18623351"
2025-11-07T15:23:23,2025-11-07 15:23:23,Sin sesión,,,,18,HIRIPRO-02,,38.0,0.0,2.0,-23.560452,-70.400513,7332.0,1.0,30.6,33.0,0.0,0.0,0.0,31.0,-23.560452,-70.400513,2.0,0.0,"18623318, 18623319, 18623320, 18623321, 18623322, 18623323, 18623324, 18623325, 18623326, 18623327, 18623328, 18623329, 18623330, 18623331, 18623332, 18623333, 18623334"
