fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS18B20 [Grados celcius (°C)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],ENV-20-EC-K1.0 [Electroconductividad ambiental (uS/cm)],ENV-20-pH [pH ambiental (pH)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-12-21T23:54:15,2025-12-21 23:55:32,Sin sesión,,,,13,AGUA-02,,0.0,23.5,12.22,0.0,0.0,9.0
2025-12-22T02:00:21,2025-12-22 02:01:02,Sin sesión,,,,13,AGUA-02,,0.0,21.5,12.19,0.0,0.0,22.0
2025-12-22T03:02:57,2025-12-22 03:03:38,Sin sesión,,,,13,AGUA-02,,0.0,21.25,12.19,0.0,0.0,19.0
2025-12-22T04:05:32,2025-12-22 04:06:13,Sin sesión,,,,13,AGUA-02,,0.0,20.75,12.19,0.0,0.0,18.0
2025-12-22T05:08:09,2025-12-22 05:08:53,Sin sesión,,,,13,AGUA-02,,0.0,20.25,12.18,0.0,0.0,22.0
2025-12-22T06:10:46,2025-12-22 06:11:37,Sin sesión,,,,13,AGUA-02,,0.0,19.75,12.18,0.0,0.0,21.0
2025-12-22T07:13:30,2025-12-22 07:14:12,Sin sesión,,,,13,AGUA-02,,0.0,19.5,12.16,0.0,0.0,21.0
2025-12-22T08:16:08,2025-12-22 08:16:50,Sin sesión,,,,13,AGUA-02,,0.0,20.75,12.18,0.0,0.0,19.0
2025-12-22T09:18:54,2025-12-22 09:19:36,Sin sesión,,,,13,AGUA-02,,0.0,23.25,12.18,0.0,0.0,19.0
2025-12-22T10:21:43,2025-12-22 10:22:33,Sin sesión,,,,13,AGUA-02,,0.0,25.5,12.2,0.0,0.0,19.0
2025-12-22T11:24:37,2025-12-22 11:25:54,Sin sesión,,,,13,AGUA-02,,0.0,27.5,12.23,0.0,0.0,9.0
2025-12-22T13:31:13,2025-12-22 13:31:54,Sin sesión,,,,13,AGUA-02,,0.0,32.75,12.24,0.0,0.0,21.0
2025-12-22T14:34:02,2025-12-22 14:34:43,Sin sesión,,,,13,AGUA-02,,0.0,36.0,12.26,0.0,0.0,21.0
2025-12-22T15:36:54,2025-12-22 15:37:45,Sin sesión,,,,13,AGUA-02,,0.0,40.75,12.27,0.0,0.0,20.0
2025-12-22T16:39:43,2025-12-22 16:40:24,Sin sesión,,,,13,AGUA-02,,0.0,40.0,12.27,0.0,0.0,22.0
2025-12-22T17:42:17,2025-12-22 17:42:58,Sin sesión,,,,13,AGUA-02,,0.0,40.0,12.29,0.0,0.0,21.0
2025-12-22T18:44:47,2025-12-22 18:45:29,Sin sesión,,,,13,AGUA-02,,0.0,34.5,12.29,0.0,0.0,23.0
2025-12-22T19:47:07,2025-12-22 19:47:48,Sin sesión,,,,13,AGUA-02,,0.0,31.5,12.27,0.0,0.0,21.0
2025-12-22T20:49:34,2025-12-22 20:50:24,Sin sesión,,,,13,AGUA-02,,0.0,29.25,12.26,0.0,0.0,17.0
2025-12-22T21:52:12,2025-12-22 21:53:29,Sin sesión,,,,13,AGUA-02,,0.0,27.25,12.23,0.0,0.0,8.0
2025-12-22T23:58:05,2025-12-22 23:58:49,Sin sesión,,,,13,AGUA-02,,0.0,23.5,12.22,0.0,0.0,20.0
2025-12-23T01:00:40,2025-12-23 01:01:21,Sin sesión,,,,13,AGUA-02,,0.0,22.25,12.2,0.0,0.0,20.0
2025-12-23T02:03:10,2025-12-23 02:04:00,Sin sesión,,,,13,AGUA-02,,0.0,21.5,12.18,0.0,0.0,15.0
2025-12-23T03:05:52,2025-12-23 03:06:53,Sin sesión,,,,13,AGUA-02,,0.0,20.25,12.2,0.0,0.0,18.0
2025-12-23T04:08:45,2025-12-23 04:09:26,Sin sesión,,,,13,AGUA-02,,0.0,19.25,12.18,0.0,0.0,19.0
2025-12-23T05:11:20,2025-12-23 05:12:10,Sin sesión,,,,13,AGUA-02,,0.0,18.25,12.17,0.0,0.0,19.0
2025-12-23T06:14:01,2025-12-23 06:14:51,Sin sesión,,,,13,AGUA-02,,0.0,17.5,12.17,0.0,0.0,17.0
2025-12-23T07:16:45,2025-12-23 07:17:29,Sin sesión,,,,13,AGUA-02,,0.0,17.5,12.17,0.0,0.0,19.0
2025-12-23T08:19:30,2025-12-23 08:20:19,Sin sesión,,,,13,AGUA-02,,0.0,19.75,12.18,0.0,0.0,15.0
2025-12-23T09:22:29,2025-12-23 09:23:10,Sin sesión,,,,13,AGUA-02,,0.0,23.0,12.18,0.0,0.0,20.0
2025-12-23T10:25:20,2025-12-23 10:26:01,Sin sesión,,,,13,AGUA-02,,0.0,26.0,12.18,0.0,0.0,20.0
2025-12-23T11:28:05,2025-12-23 11:28:46,Sin sesión,,,,13,AGUA-02,,0.0,28.5,12.2,0.0,0.0,20.0
2025-12-23T12:30:51,2025-12-23 12:31:33,Sin sesión,,,,13,AGUA-02,,0.0,31.0,12.24,0.0,0.0,21.0
2025-12-23T13:33:41,2025-12-23 13:34:56,Sin sesión,,,,13,AGUA-02,,0.0,34.5,12.24,0.0,0.0,7.0
2025-12-23T14:37:06,2025-12-23 14:38:03,Sin sesión,,,,13,AGUA-02,,0.0,38.25,12.25,0.0,0.0,6.0
2025-12-23T15:40:18,2025-12-23 15:41:00,Sin sesión,,,,13,AGUA-02,,0.0,43.0,12.28,0.0,0.0,20.0
2025-12-23T16:43:03,2025-12-23 16:44:08,Sin sesión,,,,13,AGUA-02,,0.0,44.25,12.28,0.0,0.0,20.0
2025-12-23T17:46:03,2025-12-23 17:46:53,Sin sesión,,,,13,AGUA-02,,0.0,43.25,12.28,0.0,0.0,20.0
2025-12-23T18:48:35,2025-12-23 18:49:25,Sin sesión,,,,13,AGUA-02,,0.0,37.5,12.29,0.0,0.0,16.0
2025-12-23T19:51:04,2025-12-23 19:51:56,Sin sesión,,,,13,AGUA-02,,0.0,34.25,12.27,0.0,0.0,22.0
2025-12-23T20:53:41,2025-12-23 20:54:31,Sin sesión,,,,13,AGUA-02,,0.0,32.25,12.25,0.0,0.0,19.0
2025-12-23T21:56:22,2025-12-23 21:57:12,Sin sesión,,,,13,AGUA-02,,0.0,30.5,12.24,0.0,0.0,18.0
2025-12-23T22:58:53,2025-12-23 22:59:43,Sin sesión,,,,13,AGUA-02,,0.0,27.5,12.23,0.0,0.0,16.0
2025-12-24T00:01:29,2025-12-24 00:02:30,Sin sesión,,,,13,AGUA-02,,0.0,25.5,12.22,0.0,0.0,17.0
2025-12-24T01:04:22,2025-12-24 01:05:03,Sin sesión,,,,13,AGUA-02,,0.0,24.25,12.19,0.0,0.0,20.0
2025-12-24T03:09:34,2025-12-24 03:10:51,Sin sesión,,,,13,AGUA-02,,0.0,22.0,12.18,0.0,0.0,9.0
2025-12-24T05:15:40,2025-12-24 05:16:21,Sin sesión,,,,13,AGUA-02,,0.0,20.25,12.18,0.0,0.0,20.0
2025-12-24T06:18:13,2025-12-24 06:19:14,Sin sesión,,,,13,AGUA-02,,0.0,19.25,12.18,0.0,0.0,22.0
2025-12-24T07:21:06,2025-12-24 07:21:47,Sin sesión,,,,13,AGUA-02,,0.0,19.25,12.17,0.0,0.0,20.0
2025-12-24T08:23:51,2025-12-24 08:24:32,Sin sesión,,,,13,AGUA-02,,0.0,21.25,12.17,0.0,0.0,23.0
2025-12-24T09:26:40,2025-12-24 09:27:56,Sin sesión,,,,13,AGUA-02,,0.0,24.25,12.18,0.0,0.0,9.0
2025-12-24T10:30:07,2025-12-24 10:30:58,Sin sesión,,,,13,AGUA-02,,0.0,27.0,12.2,0.0,0.0,7.0
2025-12-24T11:33:06,2025-12-24 11:33:47,Sin sesión,,,,13,AGUA-02,,0.0,29.25,12.2,0.0,0.0,20.0
2025-12-24T12:35:52,2025-12-24 12:36:33,Sin sesión,,,,13,AGUA-02,,0.0,31.75,12.24,0.0,0.0,21.0
2025-12-24T13:38:40,2025-12-24 13:39:20,Sin sesión,,,,13,AGUA-02,,0.0,35.0,12.24,0.0,0.0,20.0
2025-12-24T14:41:25,2025-12-24 14:42:06,Sin sesión,,,,13,AGUA-02,,0.0,39.0,12.25,0.0,0.0,23.0
2025-12-24T15:44:26,2025-12-24 15:45:09,Sin sesión,,,,13,AGUA-02,,0.0,44.25,12.28,0.0,0.0,20.0
2025-12-24T16:47:08,2025-12-24 16:48:00,Sin sesión,,,,13,AGUA-02,,0.0,45.75,12.28,0.0,0.0,19.0
2025-12-24T17:49:57,2025-12-24 17:50:45,Sin sesión,,,,13,AGUA-02,,0.0,43.75,12.28,0.0,0.0,21.0
2025-12-24T18:52:28,2025-12-24 18:53:09,Sin sesión,,,,13,AGUA-02,,0.0,38.5,12.28,0.0,0.0,20.0
2025-12-24T19:54:52,2025-12-24 19:55:33,Sin sesión,,,,13,AGUA-02,,0.0,36.25,12.26,0.0,0.0,19.0
2025-12-24T20:57:19,2025-12-24 20:58:00,Sin sesión,,,,13,AGUA-02,,0.0,33.75,12.24,0.0,0.0,22.0
2025-12-24T21:59:42,2025-12-24 22:00:23,Sin sesión,,,,13,AGUA-02,,0.0,30.5,12.24,0.0,0.0,20.0
2025-12-24T23:02:07,2025-12-24 23:02:48,Sin sesión,,,,13,AGUA-02,,0.0,27.75,12.24,0.0,0.0,21.0
2025-12-25T00:04:32,2025-12-25 00:05:14,Sin sesión,,,,13,AGUA-02,,0.0,26.0,12.23,0.0,0.0,19.0
