fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS18B20 [Grados celcius (°C)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],ENV-20-EC-K1.0 [Electroconductividad ambiental (uS/cm)],ENV-20-pH [pH ambiental (pH)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-12-26T18:59:42,2025-12-26 19:00:32,Sin sesión,,,,13,AGUA-02,,0.0,35.0,12.28,0.0,0.0,18.0
2025-12-26T20:02:13,2025-12-26 20:03:03,Sin sesión,,,,13,AGUA-02,,0.0,32.0,12.28,0.0,0.0,16.0
2025-12-26T21:04:46,2025-12-26 21:05:28,Sin sesión,,,,13,AGUA-02,,0.0,29.25,12.25,0.0,0.0,19.0
2025-12-26T22:07:11,2025-12-26 22:08:01,Sin sesión,,,,13,AGUA-02,,0.0,27.0,12.24,0.0,0.0,20.0
2025-12-26T23:09:47,2025-12-26 23:10:29,Sin sesión,,,,13,AGUA-02,,0.0,25.25,12.24,0.0,0.0,23.0
2025-12-27T00:12:18,2025-12-27 00:12:59,Sin sesión,,,,13,AGUA-02,,0.0,24.0,12.23,0.0,0.0,22.0
2025-12-27T01:14:50,2025-12-27 01:15:31,Sin sesión,,,,13,AGUA-02,,0.0,22.75,12.2,0.0,0.0,22.0
2025-12-27T02:17:23,2025-12-27 02:18:12,Sin sesión,,,,13,AGUA-02,,0.0,22.0,12.21,0.0,0.0,20.0
2025-12-27T03:20:02,2025-12-27 03:20:44,Sin sesión,,,,13,AGUA-02,,0.0,21.0,12.2,0.0,0.0,19.0
2025-12-27T04:22:35,2025-12-27 04:23:16,Sin sesión,,,,13,AGUA-02,,0.0,20.0,12.19,0.0,0.0,19.0
2025-12-27T05:25:08,2025-12-27 05:25:58,Sin sesión,,,,13,AGUA-02,,0.0,19.25,12.18,0.0,0.0,18.0
2025-12-27T06:27:52,2025-12-27 06:28:42,Sin sesión,,,,13,AGUA-02,,0.0,18.75,12.17,0.0,0.0,18.0
2025-12-27T07:30:38,2025-12-27 07:31:30,Sin sesión,,,,13,AGUA-02,,0.0,19.0,12.17,0.0,0.0,18.0
2025-12-27T08:33:36,2025-12-27 08:34:17,Sin sesión,,,,13,AGUA-02,,0.0,21.5,12.21,0.0,0.0,20.0
2025-12-27T09:36:28,2025-12-27 09:37:17,Sin sesión,,,,13,AGUA-02,,0.0,25.25,12.19,0.0,0.0,15.0
2025-12-27T10:39:27,2025-12-27 10:40:08,Sin sesión,,,,13,AGUA-02,,0.0,28.25,12.2,0.0,0.0,21.0
2025-12-27T11:42:12,2025-12-27 11:42:54,Sin sesión,,,,13,AGUA-02,,0.0,30.5,12.19,0.0,0.0,21.0
2025-12-27T12:45:01,2025-12-27 12:46:02,Sin sesión,,,,13,AGUA-02,,0.0,32.5,12.24,0.0,0.0,20.0
2025-12-27T13:48:12,2025-12-27 13:48:53,Sin sesión,,,,13,AGUA-02,,0.0,36.25,12.25,0.0,0.0,22.0
2025-12-27T14:50:59,2025-12-27 14:51:40,Sin sesión,,,,13,AGUA-02,,0.0,40.25,12.27,0.0,0.0,21.0
2025-12-27T15:53:56,2025-12-27 15:54:57,Sin sesión,,,,13,AGUA-02,,0.0,43.5,12.29,0.0,0.0,19.0
2025-12-27T16:56:51,2025-12-27 16:57:32,Sin sesión,,,,13,AGUA-02,,0.0,44.5,12.3,0.0,0.0,22.0
2025-12-27T17:59:27,2025-12-27 18:00:17,Sin sesión,,,,13,AGUA-02,,0.0,43.5,12.3,0.0,0.0,20.0
2025-12-27T19:01:56,2025-12-27 19:02:38,Sin sesión,,,,13,AGUA-02,,0.0,36.75,12.27,0.0,0.0,22.0
2025-12-27T20:04:19,2025-12-27 20:05:00,Sin sesión,,,,13,AGUA-02,,0.0,33.75,12.27,0.0,0.0,24.0
2025-12-27T21:06:46,2025-12-27 21:07:35,Sin sesión,,,,13,AGUA-02,,0.0,31.75,12.24,0.0,0.0,19.0
2025-12-27T22:09:25,2025-12-27 22:10:15,Sin sesión,,,,13,AGUA-02,,0.0,30.0,12.24,0.0,0.0,20.0
2025-12-27T23:11:58,2025-12-27 23:12:48,Sin sesión,,,,13,AGUA-02,,0.0,27.5,12.24,0.0,0.0,19.0
2025-12-28T00:14:35,2025-12-28 00:15:16,Sin sesión,,,,13,AGUA-02,,0.0,25.25,12.22,0.0,0.0,20.0
2025-12-28T01:17:04,2025-12-28 01:17:45,Sin sesión,,,,13,AGUA-02,,0.0,24.0,12.2,0.0,0.0,22.0
2025-12-28T02:19:34,2025-12-28 02:20:24,Sin sesión,,,,13,AGUA-02,,0.0,22.75,12.2,0.0,0.0,19.0
2025-12-28T03:22:15,2025-12-28 03:22:56,Sin sesión,,,,13,AGUA-02,,0.0,21.5,12.19,0.0,0.0,20.0
2025-12-28T04:24:48,2025-12-28 04:25:29,Sin sesión,,,,13,AGUA-02,,0.0,20.5,12.19,0.0,0.0,21.0
2025-12-28T05:27:20,2025-12-28 05:28:22,Sin sesión,,,,13,AGUA-02,,0.0,19.5,12.17,0.0,0.0,17.0
2025-12-28T06:30:13,2025-12-28 06:30:54,Sin sesión,,,,13,AGUA-02,,0.0,19.0,12.18,0.0,0.0,19.0
2025-12-28T07:32:50,2025-12-28 07:33:39,Sin sesión,,,,13,AGUA-02,,0.0,19.25,12.17,0.0,0.0,18.0
2025-12-28T08:35:42,2025-12-28 08:36:59,Sin sesión,,,,13,AGUA-02,,0.0,21.75,12.18,0.0,0.0,8.0
2025-12-28T09:39:08,2025-12-28 09:40:02,Sin sesión,,,,13,AGUA-02,,0.0,24.75,12.19,0.0,0.0,7.0
2025-12-28T10:42:14,2025-12-28 10:43:05,Sin sesión,,,,13,AGUA-02,,0.0,27.75,12.19,0.0,0.0,8.0
2025-12-28T11:45:12,2025-12-28 11:45:53,Sin sesión,,,,13,AGUA-02,,0.0,30.25,12.22,0.0,0.0,18.0
2025-12-28T12:48:00,2025-12-28 12:48:41,Sin sesión,,,,13,AGUA-02,,0.0,32.75,12.24,0.0,0.0,22.0
2025-12-28T13:50:51,2025-12-28 13:51:32,Sin sesión,,,,13,AGUA-02,,0.0,36.5,12.24,0.0,0.0,21.0
2025-12-28T14:53:40,2025-12-28 14:54:21,Sin sesión,,,,13,AGUA-02,,0.0,41.5,12.27,0.0,0.0,21.0
2025-12-28T15:56:37,2025-12-28 15:57:19,Sin sesión,,,,13,AGUA-02,,0.0,44.75,12.29,0.0,0.0,20.0
2025-12-28T16:59:16,2025-12-28 16:59:57,Sin sesión,,,,13,AGUA-02,,0.0,45.75,12.3,0.0,0.0,21.0
2025-12-28T18:01:44,2025-12-28 18:02:25,Sin sesión,,,,13,AGUA-02,,0.0,44.0,12.29,0.0,0.0,23.0
2025-12-28T19:04:04,2025-12-28 19:04:46,Sin sesión,,,,13,AGUA-02,,0.0,37.75,12.29,0.0,0.0,22.0
2025-12-28T20:06:29,2025-12-28 20:07:13,Sin sesión,,,,13,AGUA-02,,0.0,35.25,12.26,0.0,0.0,19.0
2025-12-28T21:08:55,2025-12-28 21:09:58,Sin sesión,,,,13,AGUA-02,,0.0,32.0,12.25,0.0,0.0,16.0
2025-12-28T22:11:40,2025-12-28 22:12:30,Sin sesión,,,,13,AGUA-02,,0.0,29.0,12.24,0.0,0.0,18.0
2025-12-28T23:14:14,2025-12-28 23:14:55,Sin sesión,,,,13,AGUA-02,,0.0,27.25,12.24,0.0,0.0,22.0
2025-12-29T00:16:43,2025-12-29 00:17:24,Sin sesión,,,,13,AGUA-02,,0.0,25.5,12.2,0.0,0.0,22.0
2025-12-29T01:19:14,2025-12-29 01:19:55,Sin sesión,,,,13,AGUA-02,,0.0,24.25,12.2,0.0,0.0,20.0
2025-12-29T02:21:45,2025-12-29 02:22:26,Sin sesión,,,,13,AGUA-02,,0.0,23.25,12.2,0.0,0.0,22.0
2025-12-29T03:24:18,2025-12-29 03:25:19,Sin sesión,,,,13,AGUA-02,,0.0,22.25,12.2,0.0,0.0,18.0
2025-12-29T04:27:12,2025-12-29 04:27:53,Sin sesión,,,,13,AGUA-02,,0.0,21.25,12.19,0.0,0.0,19.0
2025-12-29T05:29:46,2025-12-29 05:30:35,Sin sesión,,,,13,AGUA-02,,0.0,20.5,12.17,0.0,0.0,17.0
2025-12-29T06:32:31,2025-12-29 06:33:12,Sin sesión,,,,13,AGUA-02,,0.0,20.0,12.18,0.0,0.0,17.0
2025-12-29T07:35:05,2025-12-29 07:35:46,Sin sesión,,,,13,AGUA-02,,0.0,20.25,12.17,0.0,0.0,21.0
2025-12-29T08:37:49,2025-12-29 08:38:39,Sin sesión,,,,13,AGUA-02,,0.0,22.75,12.18,0.0,0.0,14.0
2025-12-29T09:40:52,2025-12-29 09:41:33,Sin sesión,,,,13,AGUA-02,,0.0,26.0,12.18,0.0,0.0,20.0
2025-12-29T10:43:41,2025-12-29 10:44:31,Sin sesión,,,,13,AGUA-02,,0.0,28.75,12.23,0.0,0.0,16.0
