fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS18B20 [Grados celcius (°C)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],ENV-20-EC-K1.0 [Electroconductividad ambiental (uS/cm)],ENV-20-pH [pH ambiental (pH)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-12-29T00:16:43,2025-12-29 00:17:24,Sin sesión,,,,13,AGUA-02,,0.0,25.5,12.2,0.0,0.0,22.0
2025-12-29T01:19:14,2025-12-29 01:19:55,Sin sesión,,,,13,AGUA-02,,0.0,24.25,12.2,0.0,0.0,20.0
2025-12-29T02:21:45,2025-12-29 02:22:26,Sin sesión,,,,13,AGUA-02,,0.0,23.25,12.2,0.0,0.0,22.0
2025-12-29T03:24:18,2025-12-29 03:25:19,Sin sesión,,,,13,AGUA-02,,0.0,22.25,12.2,0.0,0.0,18.0
2025-12-29T04:27:12,2025-12-29 04:27:53,Sin sesión,,,,13,AGUA-02,,0.0,21.25,12.19,0.0,0.0,19.0
2025-12-29T05:29:46,2025-12-29 05:30:35,Sin sesión,,,,13,AGUA-02,,0.0,20.5,12.17,0.0,0.0,17.0
2025-12-29T06:32:31,2025-12-29 06:33:12,Sin sesión,,,,13,AGUA-02,,0.0,20.0,12.18,0.0,0.0,17.0
2025-12-29T07:35:05,2025-12-29 07:35:46,Sin sesión,,,,13,AGUA-02,,0.0,20.25,12.17,0.0,0.0,21.0
2025-12-29T08:37:49,2025-12-29 08:38:39,Sin sesión,,,,13,AGUA-02,,0.0,22.75,12.18,0.0,0.0,14.0
2025-12-29T09:40:52,2025-12-29 09:41:33,Sin sesión,,,,13,AGUA-02,,0.0,26.0,12.18,0.0,0.0,20.0
2025-12-29T10:43:41,2025-12-29 10:44:31,Sin sesión,,,,13,AGUA-02,,0.0,28.75,12.23,0.0,0.0,16.0
2025-12-29T11:46:37,2025-12-29 11:47:38,Sin sesión,,,,13,AGUA-02,,0.0,31.25,12.22,0.0,0.0,15.0
2025-12-29T12:49:44,2025-12-29 12:50:25,Sin sesión,,,,13,AGUA-02,,0.0,34.0,12.23,0.0,0.0,22.0
