fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS18B20 [Grados celcius (°C)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],ENV-20-EC-K1.0 [Electroconductividad ambiental (uS/cm)],ENV-20-pH [pH ambiental (pH)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-12-21T09:35:47,2025-12-21 09:36:33,Sin sesión,,,,13,AGUA-01,,21.38,27.25,12.39,1425.0,8.85,25.0
2025-12-21T10:38:29,2025-12-21 10:39:15,Sin sesión,,,,13,AGUA-01,,0.0,30.0,12.39,0.0,0.0,26.0
2025-12-21T11:39:59,2025-12-21 11:40:45,Sin sesión,,,,13,AGUA-01,,22.75,31.75,12.42,1452.0,8.74,24.0
2025-12-21T12:41:55,2025-12-21 12:42:41,Sin sesión,,,,13,AGUA-01,,23.62,35.0,12.41,1486.0,8.74,26.0
2025-12-21T13:44:36,2025-12-21 13:45:22,Sin sesión,,,,13,AGUA-01,,0.0,36.75,12.43,0.0,0.0,24.0
2025-12-21T14:47:16,2025-12-21 14:48:02,Sin sesión,,,,13,AGUA-01,,0.0,38.75,12.44,0.0,0.0,26.0
2025-12-21T15:49:58,2025-12-21 15:50:44,Sin sesión,,,,13,AGUA-01,,0.0,37.5,12.44,0.0,0.0,30.0
2025-12-21T16:52:27,2025-12-21 16:53:12,Sin sesión,,,,13,AGUA-01,,0.0,36.75,12.44,0.0,0.0,28.0
2025-12-21T17:55:05,2025-12-21 17:55:51,Sin sesión,,,,13,AGUA-01,,0.0,36.75,12.44,0.0,0.0,23.0
2025-12-21T18:57:35,2025-12-21 18:58:21,Sin sesión,,,,13,AGUA-01,,0.0,35.0,12.44,0.0,0.0,24.0
2025-12-21T19:59:59,2025-12-21 20:00:45,Sin sesión,,,,13,AGUA-01,,0.0,31.25,12.44,0.0,0.0,31.0
2025-12-21T21:02:22,2025-12-21 21:03:08,Sin sesión,,,,13,AGUA-01,,0.0,28.25,12.41,0.0,0.0,27.0
2025-12-21T22:04:49,2025-12-21 22:05:36,Sin sesión,,,,13,AGUA-01,,0.0,26.5,12.4,0.0,0.0,23.0
2025-12-21T23:07:23,2025-12-21 23:08:09,Sin sesión,,,,13,AGUA-01,,0.0,26.5,12.39,0.0,0.0,25.0
2025-12-22T00:09:56,2025-12-22 00:10:42,Sin sesión,,,,13,AGUA-01,,0.0,26.0,12.38,0.0,0.0,26.0
2025-12-22T01:12:25,2025-12-22 01:13:11,Sin sesión,,,,13,AGUA-01,,0.0,24.0,12.38,0.0,0.0,23.0
2025-12-22T02:14:54,2025-12-22 02:15:40,Sin sesión,,,,13,AGUA-01,,0.0,23.75,12.36,0.0,0.0,26.0
2025-12-22T03:17:34,2025-12-22 03:18:22,Sin sesión,,,,13,AGUA-01,,0.0,23.5,12.37,0.0,0.0,25.0
2025-12-22T04:20:05,2025-12-22 04:20:51,Sin sesión,,,,13,AGUA-01,,0.0,21.5,12.35,0.0,0.0,29.0
2025-12-22T05:22:33,2025-12-22 05:23:19,Sin sesión,,,,13,AGUA-01,,0.0,20.75,12.35,0.0,0.0,26.0
2025-12-22T06:25:03,2025-12-22 06:25:49,Sin sesión,,,,13,AGUA-01,,0.0,20.75,12.33,0.0,0.0,26.0
2025-12-22T07:27:44,2025-12-22 07:28:31,Sin sesión,,,,13,AGUA-01,,0.0,22.0,12.35,0.0,0.0,26.0
2025-12-22T08:30:24,2025-12-22 08:31:10,Sin sesión,,,,13,AGUA-01,,0.0,23.75,12.37,0.0,0.0,27.0
2025-12-22T09:33:08,2025-12-22 09:33:54,Sin sesión,,,,13,AGUA-01,,0.0,26.25,12.39,0.0,0.0,26.0
2025-12-22T10:35:58,2025-12-22 10:36:44,Sin sesión,,,,13,AGUA-01,,0.0,32.25,12.4,0.0,0.0,25.0
2025-12-22T11:38:31,2025-12-22 11:39:18,Sin sesión,,,,13,AGUA-01,,23.62,36.75,12.42,1489.0,8.49,27.0
2025-12-22T12:41:11,2025-12-22 12:41:57,Sin sesión,,,,13,AGUA-01,,0.0,38.25,12.42,0.0,0.0,26.0
2025-12-22T13:43:47,2025-12-22 13:44:34,Sin sesión,,,,13,AGUA-01,,0.0,38.5,12.44,0.0,0.0,25.0
2025-12-22T14:46:04,2025-12-22 14:46:50,Sin sesión,,,,13,AGUA-01,,24.0,39.5,12.44,1567.0,8.23,30.0
2025-12-22T15:48:34,2025-12-22 15:49:20,Sin sesión,,,,13,AGUA-01,,0.0,38.0,12.44,0.0,0.0,31.0
2025-12-22T16:51:05,2025-12-22 16:51:51,Sin sesión,,,,13,AGUA-01,,0.0,37.0,12.45,0.0,0.0,29.0
2025-12-22T17:53:38,2025-12-22 17:54:24,Sin sesión,,,,13,AGUA-01,,0.0,36.75,12.44,0.0,0.0,27.0
2025-12-22T18:56:12,2025-12-22 18:56:58,Sin sesión,,,,13,AGUA-01,,0.0,36.75,12.45,0.0,0.0,27.0
2025-12-22T19:58:44,2025-12-22 19:59:30,Sin sesión,,,,13,AGUA-01,,0.0,34.75,12.45,0.0,0.0,22.0
2025-12-22T21:01:02,2025-12-22 21:01:48,Sin sesión,,,,13,AGUA-01,,0.0,29.0,12.41,0.0,0.0,25.0
2025-12-22T22:03:27,2025-12-22 22:04:13,Sin sesión,,,,13,AGUA-01,,0.0,27.5,12.4,0.0,0.0,25.0
2025-12-22T23:05:59,2025-12-22 23:06:45,Sin sesión,,,,13,AGUA-01,,0.0,27.0,12.39,0.0,0.0,25.0
2025-12-23T00:08:34,2025-12-23 00:09:20,Sin sesión,,,,13,AGUA-01,,0.0,26.25,12.38,0.0,0.0,26.0
2025-12-23T01:11:02,2025-12-23 01:11:48,Sin sesión,,,,13,AGUA-01,,0.0,24.75,12.38,0.0,0.0,26.0
2025-12-23T02:12:24,2025-12-23 02:13:10,Sin sesión,,,,13,AGUA-01,,21.81,23.0,12.36,1479.0,8.9,31.0
2025-12-23T03:13:35,2025-12-23 03:14:21,Sin sesión,,,,13,AGUA-01,,21.81,21.0,12.36,1472.0,8.89,26.0
2025-12-23T04:15:00,2025-12-23 04:15:46,Sin sesión,,,,13,AGUA-01,,21.56,19.5,12.35,1467.0,8.9,26.0
2025-12-23T05:17:34,2025-12-23 05:18:22,Sin sesión,,,,13,AGUA-01,,0.0,18.75,12.33,0.0,0.0,26.0
2025-12-23T06:20:09,2025-12-23 06:20:55,Sin sesión,,,,13,AGUA-01,,0.0,18.5,12.33,0.0,0.0,26.0
2025-12-23T07:22:41,2025-12-23 07:23:27,Sin sesión,,,,13,AGUA-01,,0.0,18.75,12.33,0.0,0.0,30.0
2025-12-23T08:25:24,2025-12-23 08:26:10,Sin sesión,,,,13,AGUA-01,,0.0,21.75,12.35,0.0,0.0,27.0
2025-12-23T09:28:04,2025-12-23 09:28:50,Sin sesión,,,,13,AGUA-01,,21.56,25.5,12.38,1451.0,8.76,31.0
2025-12-23T10:30:55,2025-12-23 10:31:42,Sin sesión,,,,13,AGUA-01,,0.0,33.5,12.41,0.0,0.0,31.0
2025-12-23T11:33:58,2025-12-23 11:34:44,Sin sesión,,,,13,AGUA-01,,0.0,39.25,12.42,0.0,0.0,28.0
2025-12-23T12:36:37,2025-12-23 12:37:23,Sin sesión,,,,13,AGUA-01,,0.0,39.5,12.42,0.0,0.0,28.0
2025-12-23T13:39:08,2025-12-23 13:39:54,Sin sesión,,,,13,AGUA-01,,0.0,38.0,12.43,0.0,0.0,26.0
2025-12-23T14:41:44,2025-12-23 14:42:30,Sin sesión,,,,13,AGUA-01,,0.0,38.25,12.45,0.0,0.0,28.0
2025-12-23T15:44:23,2025-12-23 15:45:09,Sin sesión,,,,13,AGUA-01,,0.0,39.5,12.44,0.0,0.0,24.0
2025-12-23T16:47:01,2025-12-23 16:47:48,Sin sesión,,,,13,AGUA-01,,0.0,40.5,12.46,0.0,0.0,26.0
2025-12-23T17:49:38,2025-12-23 17:50:24,Sin sesión,,,,13,AGUA-01,,0.0,41.0,12.46,0.0,0.0,28.0
2025-12-23T18:52:13,2025-12-23 18:52:59,Sin sesión,,,,13,AGUA-01,,0.0,40.0,12.46,0.0,0.0,26.0
2025-12-23T19:54:44,2025-12-23 19:55:30,Sin sesión,,,,13,AGUA-01,,0.0,38.25,12.46,0.0,0.0,31.0
2025-12-23T20:57:04,2025-12-23 20:57:50,Sin sesión,,,,13,AGUA-01,,0.0,32.75,12.41,0.0,0.0,26.0
2025-12-23T21:59:28,2025-12-23 22:00:14,Sin sesión,,,,13,AGUA-01,,0.0,30.75,12.41,0.0,0.0,26.0
2025-12-23T23:01:58,2025-12-23 23:02:44,Sin sesión,,,,13,AGUA-01,,0.0,30.5,12.4,0.0,0.0,23.0
2025-12-24T00:04:30,2025-12-24 00:05:16,Sin sesión,,,,13,AGUA-01,,0.0,29.0,12.4,0.0,0.0,27.0
2025-12-24T01:06:56,2025-12-24 01:07:42,Sin sesión,,,,13,AGUA-01,,0.0,26.75,12.39,0.0,0.0,26.0
2025-12-24T02:09:21,2025-12-24 02:10:08,Sin sesión,,,,13,AGUA-01,,0.0,24.25,12.37,0.0,0.0,26.0
2025-12-24T03:11:47,2025-12-24 03:12:34,Sin sesión,,,,13,AGUA-01,,0.0,22.5,12.36,0.0,0.0,25.0
2025-12-24T04:14:14,2025-12-24 04:15:00,Sin sesión,,,,13,AGUA-01,,0.0,21.25,12.36,0.0,0.0,23.0
2025-12-24T05:16:44,2025-12-24 05:17:30,Sin sesión,,,,13,AGUA-01,,0.0,20.25,12.35,0.0,0.0,23.0
2025-12-24T06:19:18,2025-12-24 06:20:04,Sin sesión,,,,13,AGUA-01,,0.0,19.75,12.33,0.0,0.0,26.0
2025-12-24T07:21:49,2025-12-24 07:22:35,Sin sesión,,,,13,AGUA-01,,0.0,20.0,12.34,0.0,0.0,23.0
2025-12-24T08:24:32,2025-12-24 08:25:19,Sin sesión,,,,13,AGUA-01,,0.0,23.0,12.36,0.0,0.0,31.0
2025-12-24T09:27:19,2025-12-24 09:28:05,Sin sesión,,,,13,AGUA-01,,0.0,26.75,12.39,0.0,0.0,26.0
2025-12-24T10:30:10,2025-12-24 10:30:56,Sin sesión,,,,13,AGUA-01,,0.0,34.5,12.41,0.0,0.0,29.0
2025-12-24T11:33:09,2025-12-24 11:33:55,Sin sesión,,,,13,AGUA-01,,0.0,39.5,12.42,0.0,0.0,30.0
2025-12-24T12:35:44,2025-12-24 12:36:30,Sin sesión,,,,13,AGUA-01,,0.0,38.5,12.42,0.0,0.0,31.0
2025-12-24T13:38:18,2025-12-24 13:39:04,Sin sesión,,,,13,AGUA-01,,0.0,38.0,12.42,0.0,0.0,30.0
2025-12-24T14:40:55,2025-12-24 14:41:42,Sin sesión,,,,13,AGUA-01,,0.0,38.5,12.44,0.0,0.0,26.0
2025-12-24T15:43:32,2025-12-24 15:44:18,Sin sesión,,,,13,AGUA-01,,0.0,39.5,12.44,0.0,0.0,25.0
2025-12-24T16:46:11,2025-12-24 16:46:57,Sin sesión,,,,13,AGUA-01,,0.0,41.0,12.45,0.0,0.0,25.0
2025-12-24T17:48:49,2025-12-24 17:49:36,Sin sesión,,,,13,AGUA-01,,0.0,41.5,12.45,0.0,0.0,26.0
2025-12-24T18:51:22,2025-12-24 18:52:08,Sin sesión,,,,13,AGUA-01,,0.0,41.5,12.46,0.0,0.0,26.0
2025-12-24T19:53:57,2025-12-24 19:54:44,Sin sesión,,,,13,AGUA-01,,0.0,40.25,12.46,0.0,0.0,26.0
2025-12-24T20:56:20,2025-12-24 20:57:06,Sin sesión,,,,13,AGUA-01,,0.0,34.5,12.42,0.0,0.0,27.0
2025-12-24T21:58:41,2025-12-24 21:59:28,Sin sesión,,,,13,AGUA-01,,0.0,32.25,12.41,0.0,0.0,26.0
2025-12-24T23:01:11,2025-12-24 23:01:57,Sin sesión,,,,13,AGUA-01,,0.0,30.75,12.4,0.0,0.0,31.0
