fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,A01NYUB [Distancia (m)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],LIQ-136 [Profundidad (m)],SHT40 [Grados celcius (°C)],SHT40 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-11-26T08:03:09,2025-11-26 09:05:38,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,15.25,7.91,1.06,14.7,90.36,31.0
2025-11-26T08:33:05,2025-11-26 09:05:43,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,15.75,7.89,1.06,14.82,89.96,31.0
2025-11-26T09:03:00,2025-11-26 09:05:48,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,16.0,7.9,1.06,14.9,89.74,31.0
2025-11-26T09:35:13,2025-11-26 21:04:20,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,16.5,7.92,1.06,15.06,86.93,31.0
2025-11-26T10:05:08,2025-11-26 21:04:25,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,17.0,7.92,1.06,15.5,84.8,31.0
2025-11-26T10:35:03,2025-11-26 21:04:29,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,17.75,7.92,1.06,15.7,84.22,31.0
2025-11-26T11:05:00,2025-11-26 21:04:34,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,18.75,7.94,1.07,16.04,83.15,31.0
2025-11-26T11:34:56,2025-11-26 21:04:38,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,19.75,7.95,1.06,16.84,80.54,31.0
2025-11-26T12:04:55,2025-11-26 21:04:42,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,22.5,7.87,1.06,19.06,73.31,31.0
2025-11-26T12:35:00,2025-11-26 21:04:46,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,26.75,7.91,1.05,20.46,68.27,31.0
2025-11-26T13:05:02,2025-11-26 21:04:51,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,30.5,7.93,1.07,21.62,62.59,31.0
2025-11-26T13:34:59,2025-11-26 21:04:55,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,30.75,7.92,1.07,21.26,65.13,31.0
2025-11-26T14:04:50,2025-11-26 21:04:59,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,29.75,7.93,1.06,22.74,61.34,31.0
2025-11-26T14:34:44,2025-11-26 21:05:04,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,29.25,7.94,1.06,22.72,62.43,31.0
2025-11-26T15:04:40,2025-11-26 21:05:08,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,29.75,7.95,1.07,22.31,61.83,31.0
2025-11-26T15:34:35,2025-11-26 21:05:12,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,29.75,7.94,1.07,22.42,62.8,31.0
2025-11-26T16:04:31,2025-11-26 21:05:16,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,30.0,7.94,1.06,22.82,61.85,31.0
2025-11-26T16:34:26,2025-11-26 21:05:21,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,30.5,7.96,1.06,23.35,61.85,31.0
2025-11-26T17:04:23,2025-11-26 21:05:25,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,31.25,7.98,1.05,24.04,57.67,31.0
2025-11-26T17:34:20,2025-11-26 21:05:29,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,32.75,7.97,1.05,24.05,57.63,31.0
2025-11-26T18:04:15,2025-11-26 21:05:33,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,32.5,7.96,1.05,23.58,57.22,31.0
2025-11-26T18:34:10,2025-11-26 21:05:38,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,32.0,7.95,1.05,22.89,58.62,31.0
2025-11-26T19:04:03,2025-11-26 21:05:42,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,31.0,7.97,1.05,22.23,60.04,31.0
2025-11-26T19:33:54,2025-11-26 21:05:46,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,29.0,7.93,1.05,20.69,61.04,31.0
2025-11-26T20:03:43,2025-11-26 21:05:51,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,25.75,7.91,1.05,18.97,64.14,31.0
2025-11-26T20:33:31,2025-11-26 21:05:55,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,21.25,7.96,1.04,17.31,69.12,31.0
2025-11-26T21:03:19,2025-11-26 21:05:59,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,18.5,7.94,1.04,16.5,71.78,31.0
2025-11-26T21:35:19,2025-11-27 09:04:18,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,17.25,7.93,1.04,16.02,70.83,31.0
