fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,A01NYUB [Distancia (m)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],LIQ-136 [Profundidad (m)],SHT40 [Grados celcius (°C)],SHT40 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-11-18 22:04:58,2025-11-19T09:04:12,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,23.0,8.0,0.47,20.91,50.33,20.0
2025-11-18 22:34:51,2025-11-19T09:04:16,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,21.25,7.99,0.47,19.41,60.61,20.0
2025-11-18 23:04:44,2025-11-19T09:04:21,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,20.0,8.0,0.47,18.68,63.02,20.0
2025-11-18 23:34:37,2025-11-19T09:04:25,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,18.75,7.98,0.47,17.74,68.58,20.0
2025-11-19 00:04:33,2025-11-19T09:04:29,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,18.0,8.01,0.46,17.01,74.88,20.0
2025-11-19 00:34:27,2025-11-19T09:04:34,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,17.0,7.98,0.46,16.32,73.5,20.0
2025-11-19 01:04:22,2025-11-19T09:04:38,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,16.25,8.0,0.46,15.78,77.03,20.0
2025-11-19 01:34:16,2025-11-19T09:04:42,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,15.75,8.0,0.46,15.26,76.15,20.0
2025-11-19 02:04:11,2025-11-19T09:04:47,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,15.25,8.0,0.46,14.8,74.43,20.0
2025-11-19 02:34:06,2025-11-19T09:04:51,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,14.5,8.01,0.46,14.18,76.3,20.0
2025-11-19 03:04:01,2025-11-19T09:04:55,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,14.0,8.01,0.45,13.73,79.23,20.0
2025-11-19 03:33:56,2025-11-19T09:04:59,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,13.5,8.0,0.45,13.4,79.0,20.0
2025-11-19 04:03:50,2025-11-19T09:05:04,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,13.0,7.99,0.45,12.94,86.17,20.0
2025-11-19 04:33:45,2025-11-19T09:05:08,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,12.5,8.0,0.45,12.51,82.76,20.0
2025-11-19 05:03:40,2025-11-19T09:05:12,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,12.25,8.0,0.45,12.2,89.72,20.0
2025-11-19 05:33:35,2025-11-19T09:05:17,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,11.75,8.0,0.45,11.6,84.85,20.0
2025-11-19 06:03:29,2025-11-19T09:05:21,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,11.5,8.0,0.44,11.43,85.41,20.0
