fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS18B20 [Grados celcius (°C)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],ENV-20-EC-K1.0 [Electroconductividad ambiental (uS/cm)],ENV-20-pH [pH ambiental (pH)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-11-24T19:57:36,2025-11-24 19:58:28,Sin sesión,,,,13,AGUA-02,,23.62,29.75,12.28,1075.0,8.11,20.0
2025-11-25T00:03:21,2025-11-25 00:04:04,Sin sesión,,,,13,AGUA-02,,23.56,21.5,12.2,979.3,8.08,21.0
2025-11-25T01:04:06,2025-11-25 01:04:50,Sin sesión,,,,13,AGUA-02,,22.31,21.5,12.2,972.5,8.02,20.0
2025-11-25T02:04:58,2025-11-25 02:05:41,Sin sesión,,,,13,AGUA-02,,22.0,21.75,12.21,968.3,7.98,21.0
2025-11-25T03:05:46,2025-11-25 04:08:32,Sin sesión,,,,13,AGUA-02,,21.62,21.75,12.19,964.3,7.96,7.0
2025-11-25T05:08:53,2025-11-25 05:09:40,Sin sesión,,,,13,AGUA-02,,21.75,21.25,12.18,959.9,7.97,18.0
2025-11-25T06:09:45,2025-11-25 06:10:37,Sin sesión,,,,13,AGUA-02,,21.75,21.25,12.18,958.2,7.95,20.0
2025-11-25T07:10:43,2025-11-25 07:11:26,Sin sesión,,,,13,AGUA-02,,20.81,21.5,12.18,959.1,7.94,19.0
2025-11-25T08:11:33,2025-11-25 08:12:36,Sin sesión,,,,13,AGUA-02,,20.69,21.75,12.17,959.6,7.97,19.0
2025-11-25T09:12:44,2025-11-25 09:13:47,Sin sesión,,,,13,AGUA-02,,20.88,22.25,12.18,961.4,7.97,19.0
2025-11-25T10:13:56,2025-11-25 10:14:39,Sin sesión,,,,13,AGUA-02,,20.81,23.0,12.2,960.8,7.98,21.0
2025-11-25T11:14:49,2025-11-25 11:15:32,Sin sesión,,,,13,AGUA-02,,20.88,24.25,12.23,955.7,8.0,20.0
2025-11-25T12:15:47,2025-11-25 12:21:38,Sin sesión,,,,13,AGUA-02,,21.38,27.0,12.24,958.9,7.86,10.0
2025-11-25T13:17:34,2025-11-25 14:20:31,Sin sesión,,,,13,AGUA-02,,24.44,28.5,12.24,959.9,7.74,9.0
2025-11-25T15:21:20,2025-11-25 15:22:08,Sin sesión,,,,13,AGUA-02,,23.75,35.0,12.27,938.2,7.73,21.0
2025-11-25T16:22:24,2025-11-25 16:23:16,Sin sesión,,,,13,AGUA-02,,24.5,37.5,12.27,917.7,7.81,19.0
2025-11-25T17:23:25,2025-11-25 17:24:51,Sin sesión,,,,13,AGUA-02,,26.0,38.25,12.28,891.0,7.93,10.0
2025-11-25T18:24:57,2025-11-25 18:25:56,Sin sesión,,,,13,AGUA-02,,26.25,34.5,12.27,847.0,8.0,7.0
2025-11-25T19:25:38,2025-11-25 19:26:21,Sin sesión,,,,13,AGUA-02,,23.69,29.5,12.25,795.2,8.07,22.0
2025-11-25T20:26:12,2025-11-25 20:27:05,Sin sesión,,,,13,AGUA-02,,23.56,26.5,12.25,760.6,8.16,20.0
2025-11-25T21:27:03,2025-11-25 21:27:46,Sin sesión,,,,13,AGUA-02,,23.19,24.5,12.24,732.0,8.18,22.0
2025-11-25T22:27:44,2025-11-25 22:28:27,Sin sesión,,,,13,AGUA-02,,22.69,22.75,12.24,713.9,8.15,22.0
2025-11-25T23:28:27,2025-11-25 23:30:01,Sin sesión,,,,13,AGUA-02,,23.69,21.75,12.21,698.9,8.11,8.0
2025-11-26T00:30:03,2025-11-26 00:31:21,Sin sesión,,,,13,AGUA-02,,23.25,21.25,12.22,688.5,8.07,11.0
2025-11-26T01:31:37,2025-11-26 01:32:29,Sin sesión,,,,13,AGUA-02,,21.69,21.75,12.2,678.8,8.05,22.0
2025-11-26T02:32:37,2025-11-26 02:33:21,Sin sesión,,,,13,AGUA-02,,21.56,22.25,12.2,670.8,8.03,21.0
2025-11-26T03:33:27,2025-11-26 03:34:10,Sin sesión,,,,13,AGUA-02,,21.38,22.25,12.2,663.2,8.03,20.0
2025-11-26T04:34:15,2025-11-26 04:34:58,Sin sesión,,,,13,AGUA-02,,21.12,22.25,12.18,659.0,8.02,19.0
2025-11-26T05:35:02,2025-11-26 05:35:54,Sin sesión,,,,13,AGUA-02,,20.88,22.25,12.2,659.8,7.98,22.0
2025-11-26T06:36:00,2025-11-26 06:36:44,Sin sesión,,,,13,AGUA-02,,20.69,22.25,12.18,661.7,7.99,20.0
2025-11-26T07:36:51,2025-11-26 07:37:35,Sin sesión,,,,13,AGUA-02,,20.44,22.0,12.18,662.7,7.98,21.0
2025-11-26T08:37:40,2025-11-26 08:38:23,Sin sesión,,,,13,AGUA-02,,20.31,22.5,12.19,666.6,7.96,19.0
2025-11-26T09:38:29,2025-11-26 09:39:12,Sin sesión,,,,13,AGUA-02,,20.06,22.5,12.2,666.6,7.98,21.0
2025-11-26T10:39:19,2025-11-26 10:40:11,Sin sesión,,,,13,AGUA-02,,20.06,23.25,12.23,662.4,8.05,20.0
2025-11-26T11:40:21,2025-11-26 11:41:05,Sin sesión,,,,13,AGUA-02,,20.0,24.0,12.24,657.0,8.07,24.0
2025-11-26T12:41:14,2025-11-26 12:41:57,Sin sesión,,,,13,AGUA-02,,20.0,25.25,12.23,652.2,8.02,22.0
2025-11-26T13:42:05,2025-11-26 13:42:48,Sin sesión,,,,13,AGUA-02,,20.06,26.75,12.24,651.1,7.96,22.0
2025-11-26T14:43:01,2025-11-26 14:43:45,Sin sesión,,,,13,AGUA-02,,20.25,28.75,12.24,649.7,7.89,21.0
2025-11-26T15:44:08,2025-11-26 15:44:50,Sin sesión,,,,13,AGUA-02,,22.44,34.25,12.27,644.8,7.64,22.0
2025-11-26T16:45:07,2025-11-26 16:45:51,Sin sesión,,,,13,AGUA-02,,22.31,37.5,12.29,634.7,7.64,22.0
2025-11-26T17:46:07,2025-11-26 17:46:51,Sin sesión,,,,13,AGUA-02,,22.62,40.0,12.3,625.6,7.68,22.0
2025-11-26T18:46:40,2025-11-26 18:47:33,Sin sesión,,,,13,AGUA-02,,24.38,32.25,12.29,606.4,7.92,18.0
2025-11-26T19:47:22,2025-11-26 19:48:18,Sin sesión,,,,13,AGUA-02,,21.56,29.0,12.25,588.8,8.05,21.0
2025-11-26T20:48:07,2025-11-26 20:48:50,Sin sesión,,,,13,AGUA-02,,21.19,25.5,12.24,578.2,8.12,22.0
2025-11-26T21:48:41,2025-11-26 21:49:24,Sin sesión,,,,13,AGUA-02,,20.88,23.5,12.23,573.1,8.13,22.0
2025-11-26T22:49:23,2025-11-26 22:50:26,Sin sesión,,,,13,AGUA-02,,21.19,22.0,12.24,570.3,8.14,18.0
2025-11-26T23:50:28,2025-11-26 23:51:12,Sin sesión,,,,13,AGUA-02,,20.75,20.75,12.22,566.8,8.12,22.0
2025-11-27T00:51:11,2025-11-27 00:52:03,Sin sesión,,,,13,AGUA-02,,20.44,19.75,12.2,564.6,8.09,20.0
2025-11-27T01:52:05,2025-11-27 01:52:48,Sin sesión,,,,13,AGUA-02,,20.12,18.75,12.19,562.8,8.06,21.0
2025-11-27T02:52:49,2025-11-27 02:54:06,Sin sesión,,,,13,AGUA-02,,19.81,17.75,12.18,561.2,8.05,8.0
2025-11-27T03:54:08,2025-11-27 03:55:02,Sin sesión,,,,13,AGUA-02,,19.5,17.25,12.18,559.7,8.06,7.0
2025-11-27T04:55:16,2025-11-27 04:55:59,Sin sesión,,,,13,AGUA-02,,19.19,17.5,12.17,558.3,8.07,23.0
2025-11-27T05:56:05,2025-11-27 05:57:11,Sin sesión,,,,13,AGUA-02,,19.0,17.25,12.18,558.3,8.06,19.0
2025-11-27T06:57:13,2025-11-27 06:57:56,Sin sesión,,,,13,AGUA-02,,18.62,16.75,12.17,558.4,8.06,20.0
2025-11-27T07:58:03,2025-11-27 07:58:46,Sin sesión,,,,13,AGUA-02,,18.44,18.0,12.18,558.9,8.07,20.0
2025-11-27T08:59:02,2025-11-27 08:59:45,Sin sesión,,,,13,AGUA-02,,18.12,20.25,12.18,561.9,8.06,20.0
2025-11-27T10:00:01,2025-11-27 10:00:53,Sin sesión,,,,13,AGUA-02,,18.44,22.5,12.19,561.6,7.94,19.0
