fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS18B20 [Grados celcius (°C)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],ENV-20-EC-K1.0 [Electroconductividad ambiental (uS/cm)],ENV-20-pH [pH ambiental (pH)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-11-17T15:50:45,2025-11-17 15:51:49,Sin sesión,,,,13,AGUA-02,,25.12,43.25,12.29,1678.0,7.17,23.0
2025-11-17T16:51:50,2025-11-17 16:52:34,Sin sesión,,,,13,AGUA-02,,25.38,43.0,12.31,1683.0,7.47,24.0
2025-11-17T17:52:40,2025-11-17 17:53:24,Sin sesión,,,,13,AGUA-02,,25.44,43.25,12.28,1678.0,7.66,23.0
2025-11-17T19:54:47,2025-11-17 19:55:47,Sin sesión,,,,13,AGUA-02,,27.5,36.25,12.3,1672.0,8.03,6.0
2025-11-17T20:55:46,2025-11-17 20:56:29,Sin sesión,,,,13,AGUA-02,,24.75,32.5,12.27,1656.0,8.14,19.0
2025-11-17T21:56:21,2025-11-17 21:57:04,Sin sesión,,,,13,AGUA-02,,24.5,29.0,12.24,1640.0,8.11,23.0
2025-11-17T22:56:58,2025-11-17 22:58:25,Sin sesión,,,,13,AGUA-02,,24.12,27.0,12.24,1626.0,8.06,7.0
2025-11-17T23:58:23,2025-11-17 23:59:30,Sin sesión,,,,13,AGUA-02,,23.75,25.25,12.24,1616.0,8.03,10.0
2025-11-18T00:59:29,2025-11-18 01:00:17,Sin sesión,,,,13,AGUA-02,,24.31,23.5,12.24,1609.0,7.97,20.0
2025-11-18T02:00:18,2025-11-18 02:01:02,Sin sesión,,,,13,AGUA-02,,23.81,22.25,12.21,1602.0,7.93,22.0
2025-11-18T03:01:02,2025-11-18 03:02:11,Sin sesión,,,,13,AGUA-02,,23.38,21.25,12.19,1594.0,7.9,7.0
2025-11-18T04:02:21,2025-11-18 05:05:09,Sin sesión,,,,13,AGUA-02,,22.94,20.5,12.2,1579.0,7.83,22.0
