fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS18B20 [Grados celcius (°C)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],ENV-20-EC-K1.0 [Electroconductividad ambiental (uS/cm)],ENV-20-pH [pH ambiental (pH)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-11-13T06:57:45,2025-11-13 06:58:48,Sin sesión,,,,13,AGUA-02,,20.31,17.25,12.18,1545.0,8.02,21.0
2025-11-13T07:58:55,2025-11-13 07:59:38,Sin sesión,,,,13,AGUA-02,,20.19,19.25,12.18,1538.0,8.02,22.0
2025-11-13T09:00:00,2025-11-13 09:01:04,Sin sesión,,,,13,AGUA-02,,19.81,22.75,12.22,1542.0,7.86,21.0
2025-11-13T10:01:23,2025-11-13 10:02:15,Sin sesión,,,,13,AGUA-02,,21.44,25.5,12.24,1557.0,7.46,21.0
2025-11-13T11:02:33,2025-11-13 12:06:26,Sin sesión,,,,13,AGUA-02,,20.31,28.25,12.25,1565.0,7.84,7.0
2025-11-13T12:04:35,2025-11-13 12:06:31,Sin sesión,,,,13,AGUA-02,,21.31,30.5,12.25,1577.0,6.99,7.0
2025-11-13T14:08:25,2025-11-13 14:09:24,Sin sesión,,,,13,AGUA-02,,23.38,37.0,12.26,1644.0,6.67,22.0
2025-11-13T15:09:38,2025-11-13 15:10:57,Sin sesión,,,,13,AGUA-02,,24.0,39.75,12.29,1661.0,6.99,8.0
2025-11-13T16:11:15,2025-11-13 16:12:17,Sin sesión,,,,13,AGUA-02,,24.56,43.0,12.3,1662.0,7.13,3.0
2025-11-13T17:12:37,2025-11-13 17:13:41,Sin sesión,,,,13,AGUA-02,,25.12,43.0,12.31,1652.0,7.47,20.0
2025-11-13T18:13:41,2025-11-13 18:14:25,Sin sesión,,,,13,AGUA-02,,25.0,40.5,12.31,1618.0,7.64,21.0
2025-11-13T19:14:05,2025-11-13 19:14:49,Sin sesión,,,,13,AGUA-02,,26.12,37.25,12.29,1573.0,7.91,22.0
2025-11-13T20:14:41,2025-11-13 20:15:25,Sin sesión,,,,13,AGUA-02,,23.5,32.75,12.29,1534.0,8.04,23.0
2025-11-13T21:15:12,2025-11-13 21:16:16,Sin sesión,,,,13,AGUA-02,,23.44,28.75,12.26,1506.0,8.11,23.0
2025-11-13T22:16:08,2025-11-13 22:17:14,Sin sesión,,,,13,AGUA-02,,23.12,26.25,12.24,1483.0,8.13,23.0
2025-11-13T23:17:10,2025-11-13 23:18:03,Sin sesión,,,,13,AGUA-02,,22.75,24.75,12.24,1464.0,8.13,21.0
2025-11-14T00:18:01,2025-11-14 00:18:45,Sin sesión,,,,13,AGUA-02,,22.31,23.5,12.24,1524.0,8.09,22.0
2025-11-14T01:18:45,2025-11-14 01:19:48,Sin sesión,,,,13,AGUA-02,,23.5,22.0,12.22,1623.0,8.1,22.0
2025-11-14T02:19:49,2025-11-14 02:20:33,Sin sesión,,,,13,AGUA-02,,22.94,20.75,12.21,1617.0,8.04,20.0
2025-11-14T03:20:37,2025-11-14 03:21:29,Sin sesión,,,,13,AGUA-02,,22.38,20.0,12.19,1610.0,8.02,20.0
