fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS18B20 [Grados celcius (°C)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],ENV-20-EC-K1.0 [Electroconductividad ambiental (uS/cm)],ENV-20-pH [pH ambiental (pH)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-11-27T11:01:09,2025-11-27 12:04:13,Sin sesión,,,,13,AGUA-02,,18.94,25.0,12.21,561.7,7.91,9.0
2025-11-27T13:04:54,2025-11-27 13:05:48,Sin sesión,,,,13,AGUA-02,,20.81,31.75,12.24,570.3,7.08,20.0
2025-11-27T14:06:04,2025-11-27 14:07:01,Sin sesión,,,,13,AGUA-02,,21.81,33.5,12.25,754.6,7.31,19.0
2025-11-27T15:07:19,2025-11-27 15:08:43,Sin sesión,,,,13,AGUA-02,,22.25,38.5,12.27,743.6,6.98,9.0
2025-11-27T17:10:17,2025-11-27 17:11:13,Sin sesión,,,,13,AGUA-02,,23.19,39.75,12.3,722.3,7.58,20.0
2025-11-27T18:11:19,2025-11-27 18:12:03,Sin sesión,,,,13,AGUA-02,,23.56,37.5,12.28,708.2,7.76,20.0
2025-11-27T19:11:44,2025-11-27 19:12:36,Sin sesión,,,,13,AGUA-02,,24.81,32.75,12.29,692.8,7.95,17.0
2025-11-27T20:12:30,2025-11-27 20:13:23,Sin sesión,,,,13,AGUA-02,,22.44,29.0,12.27,675.8,8.09,20.0
2025-11-27T21:13:13,2025-11-27 21:13:56,Sin sesión,,,,13,AGUA-02,,22.19,25.75,12.24,663.6,8.14,21.0
2025-11-27T22:13:51,2025-11-27 22:14:35,Sin sesión,,,,13,AGUA-02,,21.75,23.75,12.24,653.1,8.12,22.0
2025-11-27T23:14:34,2025-11-27 23:15:17,Sin sesión,,,,13,AGUA-02,,21.69,22.5,12.22,645.9,8.13,22.0
2025-11-28T00:15:18,2025-11-28 00:16:02,Sin sesión,,,,13,AGUA-02,,21.75,21.25,12.2,637.4,8.11,22.0
2025-11-28T01:16:01,2025-11-28 01:16:44,Sin sesión,,,,13,AGUA-02,,21.62,20.0,12.22,629.5,8.06,21.0
2025-11-28T02:16:45,2025-11-28 02:17:28,Sin sesión,,,,13,AGUA-02,,21.19,19.0,12.18,624.6,8.02,22.0
2025-11-28T03:17:33,2025-11-28 03:18:18,Sin sesión,,,,13,AGUA-02,,20.88,18.5,12.2,623.5,8.0,21.0
2025-11-28T04:18:19,2025-11-28 04:19:11,Sin sesión,,,,13,AGUA-02,,20.5,17.75,12.18,624.4,7.98,20.0
2025-11-28T05:19:12,2025-11-28 05:19:56,Sin sesión,,,,13,AGUA-02,,20.12,17.0,12.17,626.0,7.99,19.0
2025-11-28T06:20:01,2025-11-28 06:20:44,Sin sesión,,,,13,AGUA-02,,19.81,16.75,12.17,626.0,7.98,21.0
2025-11-28T07:20:48,2025-11-28 07:21:40,Sin sesión,,,,13,AGUA-02,,19.5,17.0,12.17,626.7,8.01,20.0
2025-11-28T08:21:51,2025-11-28 08:23:13,Sin sesión,,,,13,AGUA-02,,19.38,19.25,12.18,627.3,8.03,8.0
2025-11-28T09:23:30,2025-11-28 09:24:29,Sin sesión,,,,13,AGUA-02,,19.12,21.75,12.22,629.7,7.92,8.0
2025-11-28T10:24:54,2025-11-28 10:25:39,Sin sesión,,,,13,AGUA-02,,19.12,23.75,12.22,626.1,7.99,19.0
2025-11-28T11:25:52,2025-11-28 11:26:43,Sin sesión,,,,13,AGUA-02,,19.31,24.5,12.24,623.4,7.98,19.0
2025-11-28T12:26:54,2025-11-28 12:27:37,Sin sesión,,,,13,AGUA-02,,20.44,25.5,12.24,627.0,7.63,22.0
2025-11-28T13:27:48,2025-11-28 13:29:14,Sin sesión,,,,13,AGUA-02,,21.88,28.0,12.25,627.6,7.51,8.0
2025-11-28T14:29:30,2025-11-28 14:30:27,Sin sesión,,,,13,AGUA-02,,22.06,31.5,12.26,628.9,7.43,12.0
2025-11-28T15:31:01,2025-11-28 15:31:55,Sin sesión,,,,13,AGUA-02,,22.69,37.0,12.27,621.4,7.39,18.0
2025-11-28T16:32:10,2025-11-28 16:32:53,Sin sesión,,,,13,AGUA-02,,23.38,38.5,12.29,609.5,7.66,21.0
2025-11-28T17:32:57,2025-11-28 17:33:49,Sin sesión,,,,13,AGUA-02,,24.06,38.0,12.28,592.1,7.83,17.0
2025-11-28T18:33:47,2025-11-28 18:34:29,Sin sesión,,,,13,AGUA-02,,24.88,32.25,12.29,573.2,7.95,21.0
2025-11-28T19:34:13,2025-11-28 19:35:05,Sin sesión,,,,13,AGUA-02,,22.56,29.25,12.27,551.7,8.07,20.0
2025-11-28T20:34:57,2025-11-28 20:35:49,Sin sesión,,,,13,AGUA-02,,22.31,26.75,12.25,539.4,8.14,20.0
2025-11-28T21:35:45,2025-11-28 21:36:28,Sin sesión,,,,13,AGUA-02,,21.88,24.5,12.24,530.2,8.16,21.0
2025-11-28T22:36:27,2025-11-28 22:37:10,Sin sesión,,,,13,AGUA-02,,21.94,22.75,12.23,549.9,8.12,21.0
2025-11-28T23:37:08,2025-11-28 23:37:51,Sin sesión,,,,13,AGUA-02,,21.88,21.25,12.22,535.7,8.11,21.0
2025-11-29T00:37:51,2025-11-29 00:38:34,Sin sesión,,,,13,AGUA-02,,21.31,20.0,12.21,526.5,8.08,19.0
2025-11-29T01:38:34,2025-11-29 01:39:18,Sin sesión,,,,13,AGUA-02,,20.94,19.0,12.2,522.9,8.05,21.0
