fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,A01NYUB [Distancia (m)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],LIQ-136 [Profundidad (m)],SHT40 [Grados celcius (°C)],SHT40 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-11-27T19:08:16,2025-11-27 21:10:54,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.22,30.0,7.91,0.71,27.3,48.12,16.0
2025-11-27T19:38:07,2025-11-27 21:10:59,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.22,28.75,7.9,0.71,25.92,51.45,16.0
2025-11-27T20:07:59,2025-11-27 21:11:03,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.22,27.5,7.9,0.71,24.4,53.53,16.0
2025-11-27T20:37:48,2025-11-27 21:11:08,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.22,25.25,7.89,0.71,22.58,56.62,16.0
2025-11-27T21:07:39,2025-11-27 21:11:14,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.21,23.25,7.87,0.71,20.98,62.54,16.0
2025-11-27T21:40:40,2025-11-28 09:09:28,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.21,21.5,7.88,0.71,19.77,68.03,15.0
2025-11-28T09:44:10,2025-11-28 21:12:12,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.22,29.25,7.89,0.71,19.0,65.96,21.0
2025-11-28T10:14:04,2025-11-28 21:12:16,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.22,30.25,7.86,0.71,20.09,63.73,21.0
2025-11-28T10:43:59,2025-11-28 21:12:21,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,31.0,7.87,0.71,20.46,61.7,21.0
2025-11-28T11:13:52,2025-11-28 21:12:25,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.22,31.5,7.88,0.71,21.39,60.13,21.0
2025-11-28T11:43:44,2025-11-28 21:12:29,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.22,31.25,7.9,0.71,22.34,57.87,21.0
2025-11-28T12:13:39,2025-11-28 21:12:34,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,31.75,7.9,0.71,23.23,55.34,21.0
2025-11-28T12:43:31,2025-11-28 21:12:38,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.22,31.0,7.9,0.71,23.62,54.88,21.0
2025-11-28T13:13:21,2025-11-28 21:12:42,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.22,30.0,7.89,0.71,24.25,57.19,21.0
2025-11-28T13:43:13,2025-11-28 21:12:47,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.21,29.5,7.91,0.71,24.65,56.44,21.0
2025-11-28T14:13:05,2025-11-28 21:12:51,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.21,29.25,7.88,0.71,25.22,55.51,21.0
2025-11-28T14:42:59,2025-11-28 21:12:55,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.22,30.0,7.9,0.71,25.46,53.12,21.0
2025-11-28T15:12:53,2025-11-28 21:13:00,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.22,30.5,7.89,0.71,26.05,52.35,21.0
2025-11-28T15:42:47,2025-11-28 21:13:04,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.21,31.0,7.89,0.72,26.65,51.88,21.0
2025-11-28T16:12:41,2025-11-28 21:13:08,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.21,31.75,7.92,0.72,26.31,52.47,21.0
2025-11-28T16:42:34,2025-11-28 21:13:13,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.22,31.75,7.92,0.71,26.41,52.1,21.0
2025-11-28T17:12:26,2025-11-28 21:13:17,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.21,31.0,7.89,0.71,26.47,50.98,21.0
2025-11-28T17:42:18,2025-11-28 21:13:21,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.22,29.75,7.89,0.72,26.32,49.76,21.0
2025-11-28T18:12:06,2025-11-28 21:13:26,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.22,28.5,7.91,0.71,25.73,50.92,21.0
2025-11-28T18:41:57,2025-11-28 21:13:30,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.22,27.5,7.9,0.72,25.37,50.86,21.0
2025-11-28T19:11:48,2025-11-28 21:13:34,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.22,26.5,7.9,0.71,24.34,53.03,21.0
2025-11-28T19:41:39,2025-11-28 21:13:39,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.22,25.25,7.85,0.71,23.32,54.12,21.0
2025-11-28T20:11:30,2025-11-28 21:13:43,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.22,24.0,7.89,0.71,21.42,58.41,21.0
2025-11-28T20:41:19,2025-11-28 21:13:47,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.22,22.25,7.89,0.71,20.19,61.45,21.0
2025-11-28T21:11:08,2025-11-28 21:13:52,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.22,20.75,7.88,0.71,19.05,63.92,21.0
2025-11-28T21:43:18,2025-11-29 09:12:07,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.22,19.5,7.87,0.71,18.27,65.82,24.0
