fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,AGS SO2 [Dióxido de Azufre (SO2) (RAW)],"CO-B4 [Monóxido de Carbono (CO), RAW 1 (RAW)]","CO-B4 [Monóxido de Carbono (CO), RAW 2 (RAW)]",CWT-UR [Índice de Radiación UV (Adimensional)],CWT-UWD-SDTHAPSIR [Agua caída (Lluvia) (mm)],CWT-UWD-SDTHAPSIR [Dirección del Viento (Grados)],CWT-UWD-SDTHAPSIR [Grados celcius (°C)],CWT-UWD-SDTHAPSIR [Humedad (%)],CWT-UWD-SDTHAPSIR [Presión atmosférica (kPa)],CWT-UWD-SDTHAPSIR [Radiación Solar (W/m2)],CWT-UWD-SDTHAPSIR [Velocidad del viento (m/s)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],MH-Z19B [Dióxido de Carbono (CO2) Custom (ppm)],MH-Z19B [Dióxido de Carbono (CO2) Interno (ppm)],MH-Z19B [Dióxido de Carbono (CO2) RAW (RAW)],"NO-B4 [Óxido Nítrico (NO), RAW 1 (RAW)]","NO-B4 [Óxido Nítrico (NO), RAW 2 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 1 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 2 (RAW)]","OX-B431 [Ozono (O3), RAW 1 (RAW)]","OX-B431 [Ozono (O3), RAW 2 (RAW)]",PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],"SO2 -B4 [Dióxido de Azufre (SO2), RAW 1 (RAW)]","SO2 -B4 [Dióxido de Azufre (SO2), RAW 2 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 1 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 2 (RAW)]",ZE40B-TVOC [Compuestos orgánicos volátiles (VOC) (ug/m2)]
2025-10-13 13:15:29,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1867.425,7653.0,5901.0,15.0,0.0,77.0,24.6,32.3,92.3,1227.0,2.3,44.5,12.16,11369.87,609.0,37199.0,5482.0,5613.0,3659.0,3729.0,3807.0,3645.0,26.1,29.1,30.0,29.0,31.0,0.0,0.0,0.0,0.0,19.0
2025-10-13 13:20:29,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1866.046,8235.0,5869.0,15.0,0.0,90.0,25.4,32.0,92.2,1214.0,1.9,44.5,12.12,11368.53,606.0,37201.0,5891.0,5835.0,3856.0,3933.0,3989.0,3888.0,26.0,29.5,36.0,32.0,31.0,0.0,0.0,0.0,0.0,17.0
2025-10-13 13:25:29,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1866.9821,7719.0,5734.0,15.0,0.0,90.0,24.9,31.2,92.2,1225.0,2.2,44.5,12.16,11372.57,612.0,37195.0,5784.0,5577.0,3504.0,3723.0,3689.0,3630.0,26.1,29.2,34.0,31.0,31.0,0.0,0.0,0.0,0.0,21.0
2025-10-13 13:30:30,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1867.376,7317.0,5804.0,15.0,0.0,76.0,24.7,30.5,92.2,1216.0,1.9,44.75,12.16,11369.87,611.0,37199.0,5559.0,5604.0,3680.0,3742.0,3844.0,3700.0,26.0,29.0,34.0,31.0,31.0,0.0,0.0,0.0,0.0,24.0
2025-10-13 13:35:29,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1868.115,7292.0,5763.0,15.0,0.0,0.0,25.1,30.4,92.2,1221.0,0.0,44.5,12.12,11365.83,605.0,37205.0,5791.0,5762.0,3806.0,3861.0,4010.0,3837.0,26.0,29.0,30.0,28.0,31.0,0.0,0.0,0.0,0.0,17.0
2025-10-13 13:40:29,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1868.542,7448.0,5480.0,15.0,0.0,13.0,26.1,28.5,92.2,1232.0,1.5,44.5,12.16,11368.53,606.0,37201.0,5866.0,5696.0,3559.0,3765.0,3695.0,3695.0,26.2,28.6,30.0,28.0,31.0,0.0,0.0,0.0,0.0,22.0
2025-10-13 13:45:29,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1866.864,6943.0,5264.0,15.0,0.0,46.0,26.0,27.1,92.2,1224.0,1.0,44.75,12.16,11368.53,614.0,37201.0,5639.0,5674.0,3651.0,3704.0,3730.0,3639.0,26.4,27.1,27.0,27.0,31.0,0.0,0.0,0.0,0.0,18.0
2025-10-13 13:50:29,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1868.304,7844.0,5952.0,15.0,0.0,40.0,26.4,29.0,92.2,1205.0,1.4,44.75,12.16,11371.9,619.0,37196.0,6248.0,6068.0,3938.0,4034.0,3876.0,4087.0,26.7,28.1,34.0,32.0,31.0,0.0,0.0,0.0,0.0,20.0
2025-10-13 13:55:29,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1868.522,7606.0,5645.0,15.0,0.0,90.0,25.7,29.9,92.2,1221.0,2.1,45.0,12.16,11367.18,615.0,37203.0,5879.0,5681.0,3494.0,3707.0,3662.0,3635.0,26.9,27.3,37.0,33.0,31.0,0.0,0.0,0.0,0.0,21.0
2025-10-13 14:00:30,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1867.604,7452.0,5749.0,15.0,0.0,61.0,26.0,27.8,92.2,1246.0,1.8,45.25,12.16,11377.29,626.0,37188.0,5626.0,5718.0,3707.0,3741.0,3786.0,3674.0,26.9,27.8,42.0,35.0,31.0,0.0,0.0,0.0,0.0,20.0
