fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,AGS SO2 [Dióxido de Azufre (SO2) (RAW)],"CO-B4 [Monóxido de Carbono (CO), RAW 1 (RAW)]","CO-B4 [Monóxido de Carbono (CO), RAW 2 (RAW)]",CWT-UR [Índice de Radiación UV (Adimensional)],CWT-UWD-SDTHAPSIR [Agua caída (Lluvia) (mm)],CWT-UWD-SDTHAPSIR [Dirección del Viento (Grados)],CWT-UWD-SDTHAPSIR [Grados celcius (°C)],CWT-UWD-SDTHAPSIR [Humedad (%)],CWT-UWD-SDTHAPSIR [Presión atmosférica (kPa)],CWT-UWD-SDTHAPSIR [Radiación Solar (W/m2)],CWT-UWD-SDTHAPSIR [Velocidad del viento (m/s)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],MH-Z19B [Dióxido de Carbono (CO2) Custom (ppm)],MH-Z19B [Dióxido de Carbono (CO2) Interno (ppm)],MH-Z19B [Dióxido de Carbono (CO2) RAW (RAW)],"NO-B4 [Óxido Nítrico (NO), RAW 1 (RAW)]","NO-B4 [Óxido Nítrico (NO), RAW 2 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 1 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 2 (RAW)]","OX-B431 [Ozono (O3), RAW 1 (RAW)]","OX-B431 [Ozono (O3), RAW 2 (RAW)]",PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],"SO2 -B4 [Dióxido de Azufre (SO2), RAW 1 (RAW)]","SO2 -B4 [Dióxido de Azufre (SO2), RAW 2 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 1 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 2 (RAW)]",ZE40B-TVOC [Compuestos orgánicos volátiles (VOC) (ug/m2)]
2025-09-15 21:58:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.559,6780.0,5419.0,0.0,0.0,0.0,17.5,36.7,90.9,5.0,0.5,33.25,12.08,11411.66,601.0,37137.0,5673.0,5461.0,3646.0,3766.0,3793.0,3806.0,18.1,34.6,3.0,3.0,15.0,0.0,0.0,0.0,0.0,16.0
2025-09-15 22:03:40,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.326,6739.0,5428.0,0.0,0.0,0.0,17.3,37.2,90.9,5.0,0.5,33.0,12.08,11416.38,607.0,37130.0,5651.0,5418.0,3643.0,3774.0,3776.0,3790.0,18.0,34.7,4.0,4.0,15.0,0.0,0.0,0.0,0.0,15.0
2025-09-15 22:08:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.278,6570.0,5385.0,0.0,0.0,0.0,17.4,36.4,90.9,5.0,0.6,33.0,12.08,11409.64,602.0,37140.0,5623.0,5379.0,3601.0,3733.0,3709.0,3763.0,17.9,34.2,5.0,5.0,15.0,0.0,0.0,0.0,0.0,16.0
2025-09-15 22:13:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.167,6530.0,5324.0,0.0,0.0,0.0,17.1,36.6,90.9,5.0,0.6,33.0,12.08,11421.1,611.0,37123.0,5541.0,5349.0,3581.0,3719.0,3720.0,3723.0,17.8,34.2,6.0,5.0,15.0,0.0,0.0,0.0,0.0,15.0
2025-09-15 22:18:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.901,6699.0,5474.0,0.0,0.0,0.0,17.2,36.3,90.9,5.0,0.5,32.75,12.04,11406.94,572.0,37144.0,5757.0,5573.0,3760.0,3863.0,3901.0,3934.0,17.8,34.7,4.0,4.0,15.0,0.0,0.0,0.0,0.0,17.0
2025-09-15 22:23:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.109,6640.0,5428.0,0.0,0.0,0.0,17.3,36.3,90.9,5.0,0.5,32.75,12.08,11423.12,592.0,37120.0,5638.0,5403.0,3646.0,3765.0,3762.0,3786.0,17.8,34.4,6.0,6.0,15.0,0.0,0.0,0.0,0.0,16.0
2025-09-15 22:28:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.98,6797.0,5459.0,0.0,0.0,0.0,17.2,36.9,90.9,5.0,0.6,32.75,12.08,11413.68,582.0,37134.0,5568.0,5376.0,3646.0,3773.0,3770.0,3796.0,17.7,34.8,3.0,3.0,15.0,0.0,0.0,0.0,0.0,16.0
2025-09-15 22:33:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.304,6734.0,5449.0,0.0,0.0,0.0,17.1,37.1,90.9,5.0,0.5,32.5,12.08,11414.36,580.0,37133.0,5561.0,5394.0,3641.0,3764.0,3748.0,3797.0,17.6,34.9,5.0,4.0,15.0,0.0,0.0,0.0,0.0,16.0
2025-09-15 22:38:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.537,6636.0,5409.0,0.0,0.0,0.0,17.1,37.4,90.9,5.0,0.5,32.5,12.08,11415.71,583.0,37131.0,5558.0,5396.0,3675.0,3782.0,3753.0,3805.0,17.6,35.1,4.0,4.0,15.0,0.0,0.0,0.0,0.0,17.0
2025-09-15 22:43:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.7209,6660.0,5396.0,0.0,0.0,0.0,17.0,37.9,90.9,5.0,0.5,32.5,12.08,11417.05,582.0,37129.0,5489.0,5326.0,3606.0,3724.0,3736.0,3758.0,17.5,35.5,5.0,4.0,15.0,0.0,0.0,0.0,0.0,17.0
