fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,AGS SO2 [Dióxido de Azufre (SO2) (RAW)],"CO-B4 [Monóxido de Carbono (CO), RAW 1 (RAW)]","CO-B4 [Monóxido de Carbono (CO), RAW 2 (RAW)]",CWT-UR [Índice de Radiación UV (Adimensional)],CWT-UWD-SDTHAPSIR [Agua caída (Lluvia) (mm)],CWT-UWD-SDTHAPSIR [Dirección del Viento (Grados)],CWT-UWD-SDTHAPSIR [Grados celcius (°C)],CWT-UWD-SDTHAPSIR [Humedad (%)],CWT-UWD-SDTHAPSIR [Presión atmosférica (kPa)],CWT-UWD-SDTHAPSIR [Radiación Solar (W/m2)],CWT-UWD-SDTHAPSIR [Velocidad del viento (m/s)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],MH-Z19B [Dióxido de Carbono (CO2) Custom (ppm)],MH-Z19B [Dióxido de Carbono (CO2) Interno (ppm)],MH-Z19B [Dióxido de Carbono (CO2) RAW (RAW)],"NO-B4 [Óxido Nítrico (NO), RAW 1 (RAW)]","NO-B4 [Óxido Nítrico (NO), RAW 2 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 1 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 2 (RAW)]","OX-B431 [Ozono (O3), RAW 1 (RAW)]","OX-B431 [Ozono (O3), RAW 2 (RAW)]",PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],"SO2 -B4 [Dióxido de Azufre (SO2), RAW 1 (RAW)]","SO2 -B4 [Dióxido de Azufre (SO2), RAW 2 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 1 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 2 (RAW)]",ZE40B-TVOC [Compuestos orgánicos volátiles (VOC) (ug/m2)]
2025-09-29 17:26:11,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1867.521,6336.0,5446.0,0.0,0.0,0.0,32.0,25.8,91.2,459.0,0.0,42.75,9.84,11391.44,659.0,37167.0,5734.0,5658.0,3680.0,3747.0,3603.0,3612.0,26.3,33.1,30.0,29.0,17.0,0.0,0.0,0.0,0.0,20.0
2025-09-29 17:31:10,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1868.2209,6408.0,5481.0,0.0,0.0,0.0,30.2,27.9,91.2,384.0,0.0,42.75,9.84,11386.05,639.0,37175.0,5518.0,5500.0,3576.0,3689.0,3681.0,3596.0,26.1,33.3,34.0,32.0,17.0,0.0,0.0,0.0,0.0,20.0
2025-09-29 17:36:11,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1866.9611,6047.0,5381.0,0.0,0.0,0.0,29.0,29.2,91.2,340.0,0.0,42.5,9.76,11388.75,642.0,37171.0,5426.0,5511.0,3647.0,3733.0,3739.0,3623.0,25.6,34.0,40.0,35.0,15.0,0.0,0.0,0.0,0.0,19.0
2025-09-29 17:41:11,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1867.6801,6108.0,5226.0,0.0,0.0,0.0,26.3,33.4,91.2,340.0,0.0,42.0,9.84,11379.31,611.0,37185.0,5323.0,5425.0,3588.0,3667.0,3748.0,3573.0,25.0,34.5,32.0,31.0,15.0,0.0,0.0,0.0,0.0,21.0
2025-09-29 17:46:11,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1866.9611,5884.0,5239.0,0.0,0.0,0.0,23.8,38.2,91.2,164.0,0.0,41.75,9.84,11381.33,617.0,37182.0,5300.0,5401.0,3690.0,3721.0,3865.0,3640.0,24.4,35.5,32.0,31.0,15.0,0.0,0.0,0.0,0.0,22.0
2025-09-29 17:51:11,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1866.798,5724.0,5031.0,0.0,0.0,0.0,22.8,40.7,91.2,52.0,0.0,41.0,9.8,11377.96,601.0,37187.0,5172.0,5369.0,3716.0,3729.0,3875.0,3651.0,23.7,36.3,30.0,28.0,15.0,0.0,0.0,0.0,0.0,24.0
2025-09-29 17:56:11,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1867.121,5788.0,4947.0,0.0,0.0,0.0,22.4,41.6,91.2,63.0,0.0,40.25,9.76,11379.31,598.0,37185.0,5215.0,5419.0,3814.0,3833.0,4011.0,3766.0,23.2,37.1,28.0,27.0,15.0,0.0,0.0,0.0,0.0,24.0
2025-09-29 18:01:10,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1866.246,5849.0,4794.0,0.0,0.0,0.0,22.1,43.0,91.2,61.0,0.0,39.5,9.8,11374.59,597.0,37192.0,5154.0,5309.0,3744.0,3744.0,3956.0,3701.0,22.9,37.7,27.0,27.0,15.0,0.0,0.0,0.0,0.0,23.0
2025-09-29 18:06:11,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1865.912,5657.0,4668.0,0.0,0.0,0.0,21.6,44.0,91.2,52.0,0.0,38.75,9.76,11378.64,600.0,37186.0,5014.0,5239.0,3731.0,3732.0,3964.0,3689.0,22.5,38.5,25.0,23.0,16.0,0.0,0.0,0.0,0.0,22.0
2025-09-29 18:11:11,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1865.798,5851.0,4680.0,0.0,0.0,0.0,21.5,45.0,91.2,51.0,0.0,38.0,9.8,11373.24,591.0,37194.0,4952.0,5212.0,3707.0,3704.0,3913.0,3657.0,22.1,39.7,24.0,23.0,16.0,0.0,0.0,0.0,0.0,24.0
2025-09-29 18:16:11,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1865.859,5779.0,4730.0,0.0,0.0,0.0,21.3,45.6,91.2,46.0,0.0,37.25,9.76,11384.7,602.0,37177.0,4988.0,5234.0,3746.0,3750.0,3971.0,3716.0,21.8,40.2,24.0,24.0,16.0,0.0,0.0,0.0,0.0,22.0
2025-09-29 18:21:12,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1865.387,5808.0,4788.0,0.0,0.0,0.0,21.1,47.4,91.2,44.0,0.0,36.75,9.76,11378.64,590.0,37186.0,5016.0,5235.0,3747.0,3754.0,3992.0,3723.0,21.5,41.3,21.0,21.0,16.0,0.0,0.0,0.0,0.0,22.0
2025-09-29 18:26:10,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1865.408,5731.0,4743.0,0.0,0.0,0.0,20.9,47.6,91.2,38.0,0.0,36.25,9.76,11371.9,582.0,37196.0,4913.0,5147.0,3690.0,3712.0,3879.0,3685.0,21.3,41.8,21.0,19.0,16.0,0.0,0.0,0.0,0.0,21.0
2025-09-29 18:31:10,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1865.476,5900.0,4816.0,0.0,0.0,0.0,20.7,48.5,91.2,38.0,0.0,35.75,9.76,11388.75,606.0,37171.0,4912.0,5139.0,3721.0,3717.0,3920.0,3698.0,21.1,42.3,16.0,15.0,16.0,0.0,0.0,0.0,0.0,21.0
2025-09-29 18:36:11,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1865.223,5873.0,4873.0,0.0,0.0,0.0,20.5,49.1,91.2,39.0,0.0,35.25,9.76,11375.94,589.0,37190.0,4934.0,5210.0,3750.0,3771.0,3981.0,3732.0,20.9,42.7,16.0,14.0,15.0,0.0,0.0,0.0,0.0,21.0
2025-09-29 18:41:10,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1865.03,5959.0,4915.0,0.0,0.0,0.0,20.4,49.4,91.2,31.0,0.0,35.0,9.76,11382.01,596.0,37181.0,4907.0,5169.0,3767.0,3771.0,3966.0,3758.0,20.7,43.1,11.0,11.0,15.0,0.0,0.0,0.0,0.0,21.0
2025-09-29 18:46:11,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.895,5902.0,5281.0,0.0,0.0,0.0,20.2,49.7,91.2,25.0,0.0,34.5,9.76,11367.18,578.0,37203.0,4869.0,5112.0,3713.0,3731.0,3905.0,3696.0,20.6,43.4,12.0,12.0,15.0,0.0,0.0,0.0,0.0,20.0
2025-09-29 18:51:10,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1865.342,5898.0,4891.0,0.0,0.0,0.0,19.8,50.1,91.2,20.0,0.0,34.25,9.76,11373.92,582.0,37193.0,4847.0,5141.0,3732.0,3722.0,3926.0,3704.0,20.4,43.6,11.0,10.0,15.0,0.0,0.0,0.0,0.0,21.0
2025-09-29 18:56:10,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1864.2889,5933.0,4921.0,0.0,0.0,0.0,19.6,50.9,91.2,20.0,0.0,34.0,9.69,11377.96,582.0,37187.0,4887.0,5153.0,3760.0,3774.0,3945.0,3756.0,20.2,43.9,9.0,9.0,15.0,0.0,0.0,0.0,0.0,21.0
2025-09-29 19:01:10,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1864.472,6012.0,4976.0,0.0,0.0,0.0,19.5,51.5,91.2,19.0,0.0,33.5,9.73,11384.7,588.0,37177.0,4897.0,5184.0,3769.0,3768.0,3956.0,3766.0,20.0,44.4,10.0,10.0,15.0,0.0,0.0,0.0,0.0,21.0
2025-09-29 19:06:11,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1864.241,6008.0,4993.0,0.0,0.0,0.0,19.3,51.5,91.2,18.0,0.0,33.25,9.73,11387.4,591.0,37173.0,4768.0,5108.0,3745.0,3733.0,3950.0,3726.0,19.8,44.6,8.0,8.0,18.0,0.0,0.0,0.0,0.0,21.0
2025-09-29 19:11:10,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1864.2581,6012.0,4993.0,0.0,0.0,0.0,19.1,51.7,91.3,16.0,0.0,33.0,9.69,11392.79,600.0,37165.0,4876.0,5118.0,3701.0,3727.0,4060.0,3858.0,19.6,44.8,8.0,7.0,18.0,0.0,0.0,0.0,0.0,21.0
2025-09-29 19:16:10,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1864.954,6003.0,4984.0,0.0,0.0,0.0,19.0,51.6,91.3,15.0,0.0,32.75,9.69,11388.75,595.0,37171.0,4836.0,5083.0,3725.0,3737.0,3958.0,3728.0,19.5,44.9,11.0,9.0,18.0,0.0,0.0,0.0,0.0,21.0
2025-09-29 19:21:10,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1864.725,6271.0,5050.0,0.0,0.0,0.0,18.9,51.9,91.3,12.0,0.0,32.75,9.69,11386.05,592.0,37175.0,4892.0,5161.0,3767.0,3796.0,3949.0,3767.0,19.4,45.2,4.0,4.0,18.0,0.0,0.0,0.0,0.0,21.0
2025-09-29 19:26:10,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.821,5991.0,5089.0,0.0,0.0,0.0,18.7,51.9,91.3,10.0,0.0,32.5,9.69,11390.09,599.0,37169.0,4824.0,5118.0,3768.0,3784.0,3919.0,3776.0,19.3,45.3,7.0,6.0,18.0,0.0,0.0,0.0,0.0,21.0
2025-09-29 19:31:10,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.9301,5987.0,5092.0,0.0,0.0,0.0,18.6,52.5,91.3,8.0,0.0,32.25,9.73,11388.75,595.0,37171.0,4829.0,5075.0,3707.0,3733.0,3902.0,3717.0,19.1,45.2,7.0,7.0,18.0,0.0,0.0,0.0,0.0,21.0
2025-09-29 19:36:11,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1864.37,6050.0,5108.0,0.0,0.0,0.0,18.4,52.9,91.3,7.0,0.0,32.0,9.69,11386.72,569.0,37174.0,4791.0,5082.0,3733.0,3740.0,3943.0,3738.0,19.0,45.6,9.0,8.0,15.0,0.0,0.0,0.0,0.0,21.0
2025-09-29 19:41:10,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.824,6150.0,5112.0,0.0,0.0,0.0,18.2,53.6,91.3,6.0,0.0,31.75,9.69,11386.05,570.0,37175.0,4764.0,5048.0,3735.0,3734.0,3895.0,3726.0,18.9,45.9,6.0,6.0,15.0,0.0,0.0,0.0,0.0,21.0
2025-09-29 19:46:10,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.963,6255.0,5158.0,0.0,0.0,0.0,18.0,54.1,91.3,5.0,0.0,31.75,9.69,11382.01,562.0,37181.0,4864.0,5141.0,3786.0,3784.0,3917.0,3754.0,18.8,46.4,4.0,4.0,15.0,0.0,0.0,0.0,0.0,21.0
2025-09-29 19:51:10,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1864.12,6128.0,5111.0,0.0,0.0,0.0,17.9,54.2,91.3,5.0,0.0,31.5,9.65,11390.09,572.0,37169.0,4827.0,5146.0,3778.0,3792.0,3926.0,3795.0,18.6,46.7,5.0,5.0,15.0,0.0,0.0,0.0,0.0,21.0
2025-09-29 19:56:10,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.626,6188.0,5154.0,0.0,0.0,0.0,17.8,54.5,91.3,5.0,0.0,31.25,9.65,11382.68,565.0,37180.0,4874.0,5094.0,3772.0,3790.0,3905.0,3790.0,18.5,46.9,4.0,4.0,15.0,0.0,0.0,0.0,0.0,22.0
