fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,AGS SO2 [Dióxido de Azufre (SO2) (RAW)],"CO-B4 [Monóxido de Carbono (CO), RAW 1 (RAW)]","CO-B4 [Monóxido de Carbono (CO), RAW 2 (RAW)]",CWT-UR [Índice de Radiación UV (Adimensional)],CWT-UWD-SDTHAPSIR [Agua caída (Lluvia) (mm)],CWT-UWD-SDTHAPSIR [Dirección del Viento (Grados)],CWT-UWD-SDTHAPSIR [Grados celcius (°C)],CWT-UWD-SDTHAPSIR [Humedad (%)],CWT-UWD-SDTHAPSIR [Presión atmosférica (kPa)],CWT-UWD-SDTHAPSIR [Radiación Solar (W/m2)],CWT-UWD-SDTHAPSIR [Velocidad del viento (m/s)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],MH-Z19B [Dióxido de Carbono (CO2) Custom (ppm)],MH-Z19B [Dióxido de Carbono (CO2) Interno (ppm)],MH-Z19B [Dióxido de Carbono (CO2) RAW (RAW)],"NO-B4 [Óxido Nítrico (NO), RAW 1 (RAW)]","NO-B4 [Óxido Nítrico (NO), RAW 2 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 1 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 2 (RAW)]","OX-B431 [Ozono (O3), RAW 1 (RAW)]","OX-B431 [Ozono (O3), RAW 2 (RAW)]",PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],"SO2 -B4 [Dióxido de Azufre (SO2), RAW 1 (RAW)]","SO2 -B4 [Dióxido de Azufre (SO2), RAW 2 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 1 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 2 (RAW)]",ZE40B-TVOC [Compuestos orgánicos volátiles (VOC) (ug/m2)]
2025-09-20 11:58:38,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.876,6223.0,5608.0,0.0,0.0,0.0,15.7,46.5,91.2,126.0,1.1,31.0,12.08,11354.37,495.0,37222.0,4908.0,5068.0,3640.0,3765.0,3749.0,3774.0,16.4,43.0,4.0,4.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-20 12:03:38,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.443,6379.0,5710.0,0.0,0.0,0.0,15.7,47.0,91.2,57.0,0.8,31.25,12.08,11355.05,494.0,37221.0,4890.0,5092.0,3652.0,3770.0,3780.0,3805.0,16.6,42.9,4.0,4.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-20 12:08:37,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.037,6386.0,5686.0,0.0,0.0,0.0,15.5,48.1,91.2,63.0,0.8,31.25,12.08,11359.09,501.0,37215.0,4948.0,5116.0,3680.0,3767.0,3813.0,3828.0,16.6,43.0,7.0,7.0,14.0,0.0,0.0,0.0,0.0,19.0
2025-09-20 12:13:37,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.002,6409.0,5711.0,0.0,0.0,0.0,15.1,49.9,91.2,80.0,0.9,31.25,12.08,11360.44,504.0,37213.0,4878.0,5092.0,3701.0,3809.0,3833.0,3818.0,16.5,43.4,10.0,8.0,14.0,0.0,0.0,0.0,0.0,19.0
2025-09-20 12:18:38,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.463,6424.0,5690.0,0.0,0.0,0.0,14.8,50.5,91.2,91.0,1.0,31.25,12.04,11361.79,507.0,37211.0,5055.0,5121.0,3676.0,3796.0,3945.0,3968.0,16.3,43.5,8.0,7.0,14.0,0.0,0.0,0.0,0.0,19.0
2025-09-20 12:23:38,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.821,6493.0,5698.0,0.0,0.0,0.0,14.7,52.6,91.2,59.0,0.8,31.25,12.08,11355.72,499.0,37220.0,4914.0,5139.0,3709.0,3797.0,3831.0,3803.0,16.2,44.4,18.0,15.0,14.0,0.0,0.0,0.0,0.0,19.0
2025-09-20 12:28:38,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1861.4919,6406.0,5643.0,0.0,0.0,0.0,14.4,53.2,91.2,87.0,0.8,31.25,12.08,11362.46,503.0,37210.0,4910.0,5097.0,3686.0,3799.0,3817.0,3820.0,16.1,44.7,18.0,15.0,14.0,0.0,0.0,0.0,0.0,19.0
2025-09-20 12:33:38,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.302,6389.0,5596.0,0.0,0.0,0.0,14.7,53.8,91.2,95.0,0.9,31.0,12.12,11369.87,515.0,37199.0,4869.0,5079.0,3711.0,3807.0,3805.0,3782.0,16.0,45.6,18.0,17.0,14.0,0.0,0.0,0.0,0.0,20.0
2025-09-20 12:38:38,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.423,6359.0,5618.0,0.0,0.0,0.0,14.6,53.8,91.2,112.0,1.0,31.0,12.08,11353.7,497.0,37223.0,4894.0,5109.0,3668.0,3793.0,3830.0,3832.0,16.0,45.7,16.0,16.0,14.0,0.0,0.0,0.0,0.0,19.0
2025-09-20 12:43:38,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.061,6142.0,5526.0,0.0,0.0,0.0,14.6,53.3,91.2,111.0,1.1,31.0,12.0,11349.65,492.0,37229.0,4850.0,5017.0,3642.0,3761.0,3808.0,3777.0,16.0,45.8,14.0,12.0,14.0,0.0,0.0,0.0,0.0,19.0
