fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,AGS SO2 [Dióxido de Azufre (SO2) (RAW)],"CO-B4 [Monóxido de Carbono (CO), RAW 1 (RAW)]","CO-B4 [Monóxido de Carbono (CO), RAW 2 (RAW)]",CWT-UR [Índice de Radiación UV (Adimensional)],CWT-UWD-SDTHAPSIR [Agua caída (Lluvia) (mm)],CWT-UWD-SDTHAPSIR [Dirección del Viento (Grados)],CWT-UWD-SDTHAPSIR [Grados celcius (°C)],CWT-UWD-SDTHAPSIR [Humedad (%)],CWT-UWD-SDTHAPSIR [Presión atmosférica (kPa)],CWT-UWD-SDTHAPSIR [Radiación Solar (W/m2)],CWT-UWD-SDTHAPSIR [Velocidad del viento (m/s)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],MH-Z19B [Dióxido de Carbono (CO2) Custom (ppm)],MH-Z19B [Dióxido de Carbono (CO2) Interno (ppm)],MH-Z19B [Dióxido de Carbono (CO2) RAW (RAW)],"NO-B4 [Óxido Nítrico (NO), RAW 1 (RAW)]","NO-B4 [Óxido Nítrico (NO), RAW 2 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 1 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 2 (RAW)]","OX-B431 [Ozono (O3), RAW 1 (RAW)]","OX-B431 [Ozono (O3), RAW 2 (RAW)]",PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],"SO2 -B4 [Dióxido de Azufre (SO2), RAW 1 (RAW)]","SO2 -B4 [Dióxido de Azufre (SO2), RAW 2 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 1 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 2 (RAW)]",ZE40B-TVOC [Compuestos orgánicos volátiles (VOC) (ug/m2)]
2025-09-27 15:21:12,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1865.8361,6943.0,6112.0,6.0,0.0,0.0,30.9,15.5,91.3,878.0,0.0,36.75,11.39,11364.48,668.0,37207.0,5665.0,5609.0,3490.0,3791.0,3548.0,3742.0,25.4,26.0,7.0,7.0,14.0,0.0,0.0,0.0,0.0,17.0
2025-09-27 15:26:12,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1864.964,6829.0,6246.0,7.0,0.0,0.0,31.1,15.2,91.3,879.0,0.0,37.25,11.39,11373.92,683.0,37193.0,5851.0,5621.0,3483.0,3789.0,3395.0,3637.0,25.7,25.8,5.0,5.0,14.0,0.0,0.0,0.0,0.0,23.0
2025-09-27 15:31:13,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1865.392,7114.0,6325.0,6.0,0.0,0.0,32.0,15.3,91.3,862.0,0.0,38.0,11.35,11384.7,693.0,37177.0,6102.0,5911.0,3666.0,3936.0,3655.0,3868.0,26.0,25.4,8.0,8.0,14.0,0.0,0.0,0.0,0.0,19.0
2025-09-27 15:36:12,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1866.546,7019.0,6090.0,3.0,0.0,0.0,32.2,15.9,91.3,852.0,0.0,38.25,11.39,11380.66,689.0,37183.0,5989.0,5713.0,3487.0,3720.0,3465.0,3648.0,26.3,25.3,9.0,8.0,15.0,0.0,0.0,0.0,0.0,24.0
2025-09-27 15:41:12,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1866.129,6983.0,6252.0,3.0,0.0,0.0,32.0,16.2,91.3,842.0,0.0,39.0,11.39,11388.75,699.0,37171.0,5853.0,5736.0,3539.0,3771.0,3515.0,3703.0,26.5,25.1,20.0,19.0,15.0,0.0,0.0,0.0,0.0,23.0
2025-09-27 15:46:12,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1865.778,7075.0,6162.0,2.0,0.0,0.0,31.9,15.9,91.3,830.0,0.0,39.5,11.39,11388.75,709.0,37171.0,5788.0,5771.0,3488.0,3761.0,3377.0,3674.0,26.7,25.0,19.0,18.0,15.0,0.0,0.0,0.0,0.0,16.0
2025-09-27 15:51:13,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1866.08,7113.0,6073.0,2.0,0.0,0.0,32.7,15.3,91.3,834.0,0.0,40.0,11.39,11390.77,713.0,37168.0,6083.0,5815.0,3491.0,3766.0,3477.0,3670.0,26.8,24.8,23.0,23.0,15.0,0.0,0.0,0.0,0.0,23.0
2025-09-27 15:56:13,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1867.173,6954.0,5975.0,2.0,0.0,0.0,33.0,15.5,91.3,822.0,0.0,40.5,11.39,11398.86,724.0,37156.0,5817.0,5769.0,3469.0,3703.0,3421.0,3611.0,26.9,24.3,23.0,23.0,15.0,0.0,0.0,0.0,0.0,23.0
2025-09-27 16:01:12,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1867.3831,7002.0,6133.0,2.0,0.0,0.0,33.0,15.5,91.3,807.0,0.0,41.0,11.39,11386.72,711.0,37174.0,6013.0,5886.0,3589.0,3755.0,3481.0,3677.0,27.1,24.6,19.0,19.0,15.0,0.0,0.0,0.0,0.0,22.0
2025-09-27 16:06:13,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1866.92,7129.0,5964.0,2.0,0.0,0.0,33.6,15.1,91.3,788.0,0.0,41.75,11.39,11395.49,720.0,37161.0,6004.0,5858.0,3530.0,3700.0,3465.0,3604.0,27.2,24.3,26.0,24.0,15.0,0.0,0.0,0.0,0.0,21.0
