fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,AGS SO2 [Dióxido de Azufre (SO2) (RAW)],"CO-B4 [Monóxido de Carbono (CO), RAW 1 (RAW)]","CO-B4 [Monóxido de Carbono (CO), RAW 2 (RAW)]",CWT-UR [Índice de Radiación UV (Adimensional)],CWT-UWD-SDTHAPSIR [Agua caída (Lluvia) (mm)],CWT-UWD-SDTHAPSIR [Dirección del Viento (Grados)],CWT-UWD-SDTHAPSIR [Grados celcius (°C)],CWT-UWD-SDTHAPSIR [Humedad (%)],CWT-UWD-SDTHAPSIR [Presión atmosférica (kPa)],CWT-UWD-SDTHAPSIR [Radiación Solar (W/m2)],CWT-UWD-SDTHAPSIR [Velocidad del viento (m/s)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],MH-Z19B [Dióxido de Carbono (CO2) Custom (ppm)],MH-Z19B [Dióxido de Carbono (CO2) Interno (ppm)],MH-Z19B [Dióxido de Carbono (CO2) RAW (RAW)],"NO-B4 [Óxido Nítrico (NO), RAW 1 (RAW)]","NO-B4 [Óxido Nítrico (NO), RAW 2 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 1 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 2 (RAW)]","OX-B431 [Ozono (O3), RAW 1 (RAW)]","OX-B431 [Ozono (O3), RAW 2 (RAW)]",PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],"SO2 -B4 [Dióxido de Azufre (SO2), RAW 1 (RAW)]","SO2 -B4 [Dióxido de Azufre (SO2), RAW 2 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 1 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 2 (RAW)]",ZE40B-TVOC [Compuestos orgánicos volátiles (VOC) (ug/m2)]
2025-09-28 08:06:12,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1860.98,6227.0,5464.0,0.0,0.0,354.0,11.4,53.5,90.9,14.0,5.3,25.0,10.93,11370.55,478.0,37198.0,4712.0,4944.0,3693.0,3772.0,3787.0,3808.0,13.0,45.9,12.0,12.0,14.0,0.0,0.0,0.0,0.0,21.0
2025-09-28 08:11:12,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1861.559,6224.0,5487.0,0.0,0.0,352.0,11.5,53.4,91.0,14.0,4.4,25.0,10.93,11360.44,466.0,37213.0,4687.0,4926.0,3682.0,3777.0,3778.0,3798.0,13.0,45.8,9.0,9.0,14.0,0.0,0.0,0.0,0.0,21.0
2025-09-28 08:16:12,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1861.533,6213.0,5465.0,0.0,0.0,355.0,11.5,52.7,91.0,15.0,7.1,25.0,10.93,11364.48,471.0,37207.0,4670.0,4939.0,3679.0,3771.0,3769.0,3791.0,13.0,46.2,7.0,7.0,14.0,0.0,0.0,0.0,0.0,21.0
2025-09-28 08:21:11,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1861.647,6097.0,5536.0,0.0,0.0,357.0,11.6,51.7,91.0,14.0,16.3,25.0,10.93,11368.53,475.0,37201.0,4665.0,4928.0,3676.0,3765.0,3763.0,3782.0,13.0,45.2,8.0,7.0,14.0,0.0,0.0,0.0,0.0,22.0
2025-09-28 08:26:11,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1860.871,6176.0,5563.0,0.0,0.0,357.0,11.6,52.3,91.0,13.0,17.3,25.0,10.93,11361.79,469.0,37211.0,4665.0,4958.0,3732.0,3824.0,3763.0,3803.0,13.1,45.4,7.0,7.0,14.0,0.0,0.0,0.0,0.0,22.0
2025-09-28 08:31:11,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1860.611,6098.0,5531.0,0.0,0.0,357.0,11.7,52.3,91.0,12.0,13.3,25.0,10.93,11355.05,461.0,37221.0,4637.0,4932.0,3687.0,3779.0,3744.0,3801.0,13.2,45.2,8.0,8.0,14.0,0.0,0.0,0.0,0.0,21.0
2025-09-28 08:36:12,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1861.099,6153.0,5535.0,0.0,0.0,354.0,11.7,52.0,91.0,12.0,7.6,25.25,10.93,11359.09,463.0,37215.0,4764.0,5008.0,3730.0,3822.0,3814.0,3837.0,13.3,45.0,8.0,8.0,14.0,0.0,0.0,0.0,0.0,22.0
2025-09-28 08:41:12,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1860.963,6130.0,5556.0,0.0,0.0,340.0,11.7,51.0,91.0,13.0,2.0,25.25,10.93,11350.33,455.0,37228.0,4733.0,4983.0,3731.0,3806.0,3795.0,3830.0,13.3,44.6,8.0,8.0,14.0,0.0,0.0,0.0,0.0,20.0
2025-09-28 08:46:12,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1860.778,6080.0,5501.0,0.0,0.0,334.0,11.8,50.1,91.0,13.0,1.4,25.25,10.93,11352.35,456.0,37225.0,4717.0,5000.0,3720.0,3812.0,3811.0,3834.0,13.4,44.1,6.0,6.0,14.0,0.0,0.0,0.0,0.0,21.0
2025-09-28 08:51:11,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1861.4821,6080.0,5506.0,0.0,0.0,328.0,11.9,49.9,91.0,13.0,1.4,25.25,10.93,11351.68,459.0,37226.0,4737.0,4948.0,3740.0,3821.0,3806.0,3834.0,13.4,44.0,6.0,5.0,14.0,0.0,0.0,0.0,0.0,21.0
