fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,AGS SO2 [Dióxido de Azufre (SO2) (RAW)],"CO-B4 [Monóxido de Carbono (CO), RAW 1 (RAW)]","CO-B4 [Monóxido de Carbono (CO), RAW 2 (RAW)]",CWT-UR [Índice de Radiación UV (Adimensional)],CWT-UWD-SDTHAPSIR [Agua caída (Lluvia) (mm)],CWT-UWD-SDTHAPSIR [Dirección del Viento (Grados)],CWT-UWD-SDTHAPSIR [Grados celcius (°C)],CWT-UWD-SDTHAPSIR [Humedad (%)],CWT-UWD-SDTHAPSIR [Presión atmosférica (kPa)],CWT-UWD-SDTHAPSIR [Radiación Solar (W/m2)],CWT-UWD-SDTHAPSIR [Velocidad del viento (m/s)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],MH-Z19B [Dióxido de Carbono (CO2) Custom (ppm)],MH-Z19B [Dióxido de Carbono (CO2) Interno (ppm)],MH-Z19B [Dióxido de Carbono (CO2) RAW (RAW)],"NO-B4 [Óxido Nítrico (NO), RAW 1 (RAW)]","NO-B4 [Óxido Nítrico (NO), RAW 2 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 1 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 2 (RAW)]","OX-B431 [Ozono (O3), RAW 1 (RAW)]","OX-B431 [Ozono (O3), RAW 2 (RAW)]",PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],"SO2 -B4 [Dióxido de Azufre (SO2), RAW 1 (RAW)]","SO2 -B4 [Dióxido de Azufre (SO2), RAW 2 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 1 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 2 (RAW)]",ZE40B-TVOC [Compuestos orgánicos volátiles (VOC) (ug/m2)]
2025-09-16 06:23:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1861.88,6187.0,5517.0,0.0,0.0,313.0,13.8,37.9,90.6,5.0,1.0,28.75,12.08,11387.4,517.0,37173.0,5122.0,5167.0,3669.0,3797.0,3783.0,3835.0,14.7,36.4,5.0,5.0,14.0,0.0,0.0,0.0,0.0,17.0
2025-09-16 06:28:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1861.754,6258.0,5528.0,0.0,0.0,316.0,13.8,38.7,90.6,5.0,1.1,28.75,12.04,11384.7,513.0,37177.0,5128.0,5147.0,3677.0,3794.0,3769.0,3846.0,14.7,36.8,5.0,5.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-16 06:33:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1860.847,6326.0,5512.0,0.0,0.0,310.0,13.8,38.1,90.6,5.0,1.1,28.5,12.04,11398.18,525.0,37157.0,5182.0,5191.0,3652.0,3794.0,3784.0,3849.0,14.7,36.7,6.0,6.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-16 06:38:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1861.703,6249.0,5473.0,0.0,0.0,306.0,13.8,39.2,90.6,5.0,1.2,28.5,12.04,11394.14,523.0,37163.0,5114.0,5103.0,3634.0,3745.0,3804.0,3846.0,14.7,36.8,6.0,4.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-16 06:43:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1861.329,6155.0,5507.0,0.0,0.0,308.0,13.6,39.6,90.6,5.0,1.2,28.5,12.08,11394.81,525.0,37162.0,5107.0,5103.0,3628.0,3743.0,3733.0,3766.0,14.6,37.4,6.0,5.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-16 06:48:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1861.704,5991.0,5500.0,0.0,0.0,304.0,13.5,39.0,90.6,5.0,1.3,28.5,12.08,11396.16,526.0,37160.0,5119.0,5133.0,3609.0,3748.0,3707.0,3784.0,14.5,37.0,8.0,7.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-16 06:53:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1861.703,5922.0,5452.0,0.0,0.0,307.0,13.4,38.2,90.6,5.0,1.1,28.5,12.08,11402.9,530.0,37150.0,5104.0,5130.0,3620.0,3760.0,3738.0,3796.0,14.5,36.5,5.0,5.0,14.0,0.0,0.0,0.0,0.0,17.0
2025-09-16 06:58:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1861.2791,5992.0,5499.0,0.0,0.0,309.0,13.4,37.9,90.6,5.0,1.1,28.5,12.08,11398.18,528.0,37157.0,5064.0,5116.0,3634.0,3751.0,3716.0,3785.0,14.5,36.2,5.0,4.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-16 07:03:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1861.361,6075.0,5475.0,0.0,0.0,310.0,13.3,38.6,90.6,5.0,1.1,28.25,12.08,11386.72,513.0,37174.0,5086.0,5098.0,3625.0,3751.0,3717.0,3784.0,14.4,36.7,4.0,4.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-16 07:08:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1861.887,6023.0,5437.0,0.0,0.0,311.0,13.4,38.1,90.6,5.0,1.2,28.25,12.08,11396.16,522.0,37160.0,5087.0,5119.0,3612.0,3746.0,3702.0,3792.0,14.4,36.4,3.0,3.0,14.0,0.0,0.0,0.0,0.0,18.0
