fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,AGS SO2 [Dióxido de Azufre (SO2) (RAW)],"CO-B4 [Monóxido de Carbono (CO), RAW 1 (RAW)]","CO-B4 [Monóxido de Carbono (CO), RAW 2 (RAW)]",CWT-UR [Índice de Radiación UV (Adimensional)],CWT-UWD-SDTHAPSIR [Agua caída (Lluvia) (mm)],CWT-UWD-SDTHAPSIR [Dirección del Viento (Grados)],CWT-UWD-SDTHAPSIR [Grados celcius (°C)],CWT-UWD-SDTHAPSIR [Humedad (%)],CWT-UWD-SDTHAPSIR [Presión atmosférica (kPa)],CWT-UWD-SDTHAPSIR [Radiación Solar (W/m2)],CWT-UWD-SDTHAPSIR [Velocidad del viento (m/s)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],MH-Z19B [Dióxido de Carbono (CO2) Custom (ppm)],MH-Z19B [Dióxido de Carbono (CO2) Interno (ppm)],MH-Z19B [Dióxido de Carbono (CO2) RAW (RAW)],"NO-B4 [Óxido Nítrico (NO), RAW 1 (RAW)]","NO-B4 [Óxido Nítrico (NO), RAW 2 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 1 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 2 (RAW)]","OX-B431 [Ozono (O3), RAW 1 (RAW)]","OX-B431 [Ozono (O3), RAW 2 (RAW)]",PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],"SO2 -B4 [Dióxido de Azufre (SO2), RAW 1 (RAW)]","SO2 -B4 [Dióxido de Azufre (SO2), RAW 2 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 1 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 2 (RAW)]",ZE40B-TVOC [Compuestos orgánicos volátiles (VOC) (ug/m2)]
2025-09-17 16:53:38,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1867.635,8189.0,5564.0,0.0,0.0,0.0,21.5,45.5,90.9,0.0,0.0,41.25,12.08,11425.82,659.0,37116.0,5540.0,5434.0,3569.0,3756.0,3887.0,3776.0,22.9,39.4,73.0,66.0,14.0,0.0,0.0,0.0,0.0,17.0
2025-09-17 16:58:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1867.2271,7991.0,5398.0,0.0,0.0,0.0,21.4,46.3,90.9,392.0,0.0,41.25,12.12,11419.75,650.0,37125.0,5430.0,5325.0,3549.0,3694.0,3840.0,3724.0,22.7,40.3,73.0,64.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 17:03:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1866.439,8337.0,5730.0,0.0,0.0,0.0,20.8,47.3,90.9,235.0,0.0,41.0,12.04,11417.73,645.0,37128.0,5586.0,5540.0,3733.0,3889.0,4068.0,3917.0,22.5,40.5,74.0,66.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 17:08:38,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1866.854,7916.0,5223.0,0.0,0.0,0.0,20.7,47.7,90.9,246.0,0.0,40.75,12.08,11415.71,646.0,37131.0,5379.0,5340.0,3608.0,3745.0,3924.0,3764.0,22.1,41.0,73.0,64.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 17:13:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1866.667,7792.0,5368.0,0.0,0.0,0.0,19.8,49.9,90.9,315.0,0.0,40.5,12.04,11419.08,643.0,37126.0,5274.0,5269.0,3579.0,3703.0,3900.0,3728.0,21.8,41.4,75.0,67.0,14.0,0.0,0.0,0.0,0.0,15.0
2025-09-17 17:18:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1866.345,7648.0,5251.0,0.0,0.0,0.0,19.4,51.0,91.0,89.0,0.0,40.25,12.08,11416.38,640.0,37130.0,5168.0,5193.0,3590.0,3690.0,3935.0,3716.0,21.4,41.6,77.0,68.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 17:23:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1866.224,7613.0,5132.0,0.0,0.0,0.0,19.3,52.0,91.0,94.0,0.0,40.0,12.12,11406.94,629.0,37144.0,5296.0,5290.0,3679.0,3748.0,4017.0,3767.0,21.1,42.5,76.0,69.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 17:28:38,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1866.1851,7602.0,5051.0,0.0,0.0,0.0,19.3,51.8,91.0,72.0,0.0,39.5,12.12,11417.73,644.0,37128.0,5209.0,5268.0,3691.0,3757.0,4041.0,3797.0,20.9,42.8,75.0,69.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 17:33:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1865.527,7566.0,5083.0,0.0,0.0,0.0,19.1,52.4,91.0,59.0,0.0,39.25,12.08,11415.03,638.0,37132.0,5165.0,5239.0,3650.0,3706.0,3966.0,3733.0,20.7,43.1,76.0,67.0,14.0,0.0,0.0,0.0,0.0,17.0
2025-09-17 17:38:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1865.375,7540.0,5015.0,0.0,0.0,0.0,19.0,52.6,91.0,61.0,0.0,38.75,12.08,11414.36,627.0,37133.0,5142.0,5183.0,3651.0,3711.0,3995.0,3738.0,20.4,43.8,74.0,66.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 17:43:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1865.204,7544.0,5035.0,0.0,0.0,0.0,18.7,53.5,91.0,55.0,0.0,38.25,12.08,11419.08,633.0,37126.0,5181.0,5244.0,3684.0,3757.0,4029.0,3786.0,20.2,44.2,75.0,69.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 17:48:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1865.131,7540.0,5006.0,0.0,0.0,0.0,18.8,53.6,91.0,43.0,0.0,37.75,12.08,11418.4,633.0,37127.0,5097.0,5217.0,3738.0,3772.0,4011.0,3782.0,19.9,44.8,72.0,63.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 17:53:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1864.249,7468.0,5024.0,0.0,0.0,316.0,18.5,54.3,91.0,54.0,0.5,37.5,12.08,11425.82,642.0,37116.0,5088.0,5204.0,3723.0,3765.0,4010.0,3752.0,19.7,45.2,76.0,69.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 17:58:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1864.8719,7581.0,5007.0,0.0,0.0,0.0,18.3,55.1,91.0,48.0,0.0,37.0,12.12,11415.03,630.0,37132.0,5103.0,5162.0,3679.0,3723.0,4005.0,3767.0,19.5,45.6,73.0,65.0,14.0,0.0,0.0,0.0,0.0,18.0
