fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,AGS SO2 [Dióxido de Azufre (SO2) (RAW)],"CO-B4 [Monóxido de Carbono (CO), RAW 1 (RAW)]","CO-B4 [Monóxido de Carbono (CO), RAW 2 (RAW)]",CWT-UR [Índice de Radiación UV (Adimensional)],CWT-UWD-SDTHAPSIR [Agua caída (Lluvia) (mm)],CWT-UWD-SDTHAPSIR [Dirección del Viento (Grados)],CWT-UWD-SDTHAPSIR [Grados celcius (°C)],CWT-UWD-SDTHAPSIR [Humedad (%)],CWT-UWD-SDTHAPSIR [Presión atmosférica (kPa)],CWT-UWD-SDTHAPSIR [Radiación Solar (W/m2)],CWT-UWD-SDTHAPSIR [Velocidad del viento (m/s)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],MH-Z19B [Dióxido de Carbono (CO2) Custom (ppm)],MH-Z19B [Dióxido de Carbono (CO2) Interno (ppm)],MH-Z19B [Dióxido de Carbono (CO2) RAW (RAW)],"NO-B4 [Óxido Nítrico (NO), RAW 1 (RAW)]","NO-B4 [Óxido Nítrico (NO), RAW 2 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 1 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 2 (RAW)]","OX-B431 [Ozono (O3), RAW 1 (RAW)]","OX-B431 [Ozono (O3), RAW 2 (RAW)]",PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],"SO2 -B4 [Dióxido de Azufre (SO2), RAW 1 (RAW)]","SO2 -B4 [Dióxido de Azufre (SO2), RAW 2 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 1 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 2 (RAW)]",ZE40B-TVOC [Compuestos orgánicos volátiles (VOC) (ug/m2)]
2025-09-11 15:03:31,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,438.056,4200.0,4204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.75,12.19,0.0,0.0,0.0,4181.0,4188.0,4197.0,4189.0,4257.0,4185.0,0.0,0.0,0.0,0.0,17.0,15009.0,14996.0,0.0,0.0,0.0
2025-09-15 12:09:58,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,445.552,14856.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.75,12.12,0.0,0.0,0.0,32767.0,32767.0,129.0,753.0,130.0,747.0,19.1,44.2,6.0,5.0,23.0,9765.0,6423.0,0.0,0.0,85.0
2025-09-15 12:19:58,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,449.127,10207.0,2816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.25,12.12,0.0,0.0,0.0,29607.0,20766.0,126.0,1059.0,125.0,711.0,20.8,37.1,4.0,4.0,23.0,6607.0,5529.0,0.0,0.0,88.0
2025-09-15 12:35:47,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,447.431,9166.0,4067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,12.12,0.0,0.0,0.0,22071.0,15219.0,1480.0,2381.0,128.0,2017.0,20.3,37.6,5.0,5.0,22.0,6063.0,5405.0,0.0,0.0,88.0
2025-09-15 15:22:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,508.689,19504.0,4277.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.75,12.12,0.0,0.0,0.0,32767.0,16658.0,615.0,2559.0,292.0,2260.0,27.7,28.3,46.0,39.0,99.0,6396.0,5092.0,0.0,0.0,401.0
2025-09-15 15:27:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,516.612,14738.0,4486.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,12.16,0.0,0.0,0.0,24641.0,12892.0,1254.0,2828.0,82.0,2689.0,28.5,26.9,45.0,38.0,99.0,6121.0,5103.0,0.0,0.0,420.0
2025-09-15 15:32:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,520.64,12595.0,4732.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,12.12,0.0,0.0,0.0,20441.0,11336.0,1248.0,2982.0,858.0,2983.0,29.1,25.8,48.0,40.0,99.0,5630.0,5245.0,0.0,0.0,404.0
2025-09-15 15:37:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,516.445,11573.0,5557.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.75,12.16,0.0,0.0,0.0,18346.0,10478.0,1560.0,3143.0,1414.0,3102.0,29.6,25.1,46.0,39.0,99.0,5679.0,5267.0,0.0,0.0,427.0
2025-09-15 15:42:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,524.158,10799.0,5927.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,12.16,0.0,0.0,0.0,16674.0,9836.0,1643.0,3128.0,1723.0,3140.0,30.0,24.7,45.0,38.0,99.0,5506.0,5183.0,0.0,0.0,444.0
2025-09-15 15:47:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,517.327,10394.0,6165.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.25,12.08,0.0,0.0,0.0,16007.0,9660.0,1957.0,3328.0,2178.0,3480.0,30.1,24.3,48.0,39.0,22.0,5622.0,5187.0,0.0,0.0,464.0
2025-09-15 15:52:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,521.473,9997.0,6145.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.75,12.12,0.0,0.0,0.0,14919.0,9197.0,1913.0,3255.0,2156.0,3272.0,30.3,23.9,49.0,41.0,22.0,5404.0,5207.0,0.0,0.0,478.0
2025-09-15 15:57:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,510.232,9670.0,6291.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,12.12,0.0,0.0,0.0,14745.0,9154.0,2014.0,3372.0,2273.0,3414.0,30.6,23.6,50.0,41.0,22.0,5423.0,5143.0,0.0,0.0,488.0
2025-09-15 16:02:05,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,512.934,9213.0,6152.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.25,12.16,0.0,0.0,0.0,14282.0,8875.0,1839.0,3221.0,2179.0,3275.0,30.8,23.2,47.0,41.0,22.0,5378.0,5184.0,0.0,0.0,491.0
2025-09-15 16:07:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,514.697,9130.0,6137.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.75,12.08,0.0,0.0,0.0,14587.0,9177.0,2167.0,3294.0,2384.0,3530.0,30.9,23.0,49.0,40.0,22.0,5400.0,5105.0,0.0,0.0,515.0
2025-09-15 16:12:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,516.985,9020.0,6109.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.25,12.16,0.0,0.0,0.0,14069.0,8896.0,1977.0,3221.0,2246.0,3294.0,31.2,22.6,55.0,46.0,22.0,5515.0,5214.0,0.0,0.0,518.0
2025-09-15 16:17:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,519.254,8699.0,6157.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,12.12,0.0,0.0,0.0,14073.0,8890.0,2049.0,3314.0,2385.0,3358.0,31.3,22.6,47.0,40.0,22.0,5394.0,5150.0,0.0,0.0,533.0
2025-09-15 16:22:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,522.404,8453.0,6115.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,12.12,0.0,0.0,0.0,14170.0,8928.0,1959.0,3278.0,2235.0,3301.0,31.4,22.2,48.0,39.0,22.0,5472.0,5103.0,0.0,0.0,551.0
2025-09-15 16:27:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,522.486,8121.0,6103.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.25,12.12,0.0,0.0,0.0,14179.0,8997.0,1947.0,3235.0,2309.0,3305.0,31.5,22.0,47.0,40.0,22.0,5476.0,5126.0,0.0,0.0,564.0
2025-09-15 16:32:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,521.422,7898.0,6016.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,12.12,0.0,0.0,0.0,14044.0,8995.0,1966.0,3294.0,2371.0,3351.0,31.6,21.9,46.0,39.0,22.0,5286.0,5125.0,0.0,0.0,567.0
2025-09-15 16:37:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,524.309,7596.0,5967.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,12.12,0.0,0.0,0.0,13532.0,8819.0,2143.0,3252.0,2301.0,3298.0,31.8,21.1,43.0,37.0,22.0,5410.0,5123.0,0.0,0.0,576.0
2025-09-15 16:42:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,526.204,7356.0,6099.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,12.12,0.0,0.0,0.0,13626.0,8872.0,2153.0,3346.0,2487.0,3368.0,31.7,21.4,42.0,36.0,22.0,5358.0,5083.0,0.0,0.0,574.0
2025-09-15 16:47:05,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,526.911,7063.0,5982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.25,12.12,0.0,0.0,0.0,13546.0,8818.0,2196.0,3361.0,2389.0,3373.0,31.5,21.3,42.0,35.0,20.0,5429.0,5114.0,0.0,0.0,577.0
2025-09-15 16:52:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,527.632,7055.0,6054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,12.12,0.0,0.0,0.0,13548.0,8986.0,2427.0,3520.0,2434.0,3669.0,31.4,21.4,37.0,33.0,20.0,5374.0,5087.0,0.0,0.0,580.0
2025-09-15 16:57:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,527.899,6813.0,5939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.75,12.12,0.0,0.0,0.0,13198.0,8733.0,2226.0,3367.0,2495.0,3391.0,31.2,21.5,34.0,31.0,20.0,5363.0,5063.0,0.0,0.0,580.0
2025-09-15 17:02:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,529.314,6777.0,6103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.75,12.08,0.0,0.0,0.0,13169.0,8761.0,2500.0,3526.0,2755.0,3601.0,31.0,21.3,32.0,31.0,20.0,5342.0,5093.0,0.0,0.0,571.0
2025-09-15 17:07:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,528.637,6044.0,5925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,12.08,0.0,0.0,0.0,12456.0,8337.0,2291.0,3320.0,2627.0,3354.0,30.6,21.4,31.0,30.0,20.0,5348.0,5122.0,0.0,0.0,554.0
2025-09-15 17:12:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,526.377,6361.0,6174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,12.04,0.0,0.0,0.0,12000.0,8270.0,2612.0,3507.0,2930.0,3588.0,30.1,22.0,30.0,29.0,20.0,5312.0,5103.0,0.0,0.0,520.0
2025-09-15 17:17:05,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,517.073,6021.0,5834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.75,12.12,0.0,0.0,0.0,11193.0,7747.0,2551.0,3341.0,2759.0,3400.0,29.5,22.2,30.0,29.0,21.0,5296.0,5038.0,0.0,0.0,489.0
2025-09-15 17:22:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,508.129,5729.0,5867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,12.12,0.0,0.0,0.0,10561.0,7489.0,2722.0,3435.0,2914.0,3479.0,28.6,22.8,29.0,28.0,21.0,5356.0,5117.0,0.0,0.0,450.0
2025-09-15 17:27:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,500.168,5451.0,5601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,12.08,0.0,0.0,0.0,9902.0,7167.0,2948.0,3460.0,2977.0,3471.0,28.0,23.0,28.0,28.0,21.0,5322.0,5096.0,0.0,0.0,412.0
2025-09-15 17:32:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,491.697,5414.0,5520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.75,12.08,0.0,0.0,0.0,9491.0,6994.0,3089.0,3534.0,3158.0,3543.0,27.4,23.3,28.0,28.0,21.0,5339.0,5091.0,0.0,0.0,373.0
2025-09-15 17:37:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,488.053,5501.0,5495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.25,12.04,0.0,0.0,0.0,9237.0,6960.0,3348.0,3688.0,3318.0,3697.0,26.9,24.1,31.0,30.0,21.0,5274.0,5071.0,0.0,0.0,335.0
2025-09-15 17:42:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,482.652,5445.0,5342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.25,12.08,0.0,0.0,0.0,8693.0,6636.0,3296.0,3599.0,3264.0,3587.0,26.4,24.6,26.0,25.0,21.0,5317.0,5157.0,0.0,0.0,300.0
2025-09-15 17:47:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,478.297,5452.0,5126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.75,12.08,0.0,0.0,0.0,8481.0,6517.0,3335.0,3611.0,3225.0,3558.0,26.0,24.8,27.0,27.0,22.0,5279.0,5116.0,0.0,0.0,269.0
2025-09-15 17:52:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,476.562,5802.0,5396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.75,12.08,0.0,0.0,0.0,8470.0,6698.0,3680.0,3909.0,3358.0,3977.0,25.6,25.2,23.0,23.0,22.0,5307.0,5062.0,0.0,0.0,242.0
2025-09-15 17:57:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,473.832,5529.0,5051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.75,12.04,0.0,0.0,0.0,8023.0,6318.0,3360.0,3641.0,3353.0,3643.0,25.2,25.1,22.0,22.0,22.0,5304.0,5065.0,0.0,0.0,219.0
2025-09-15 18:02:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,472.74,5743.0,5169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,12.08,0.0,0.0,0.0,7877.0,6277.0,3443.0,3682.0,3410.0,3632.0,24.9,25.7,19.0,18.0,22.0,5217.0,5169.0,0.0,0.0,198.0
2025-09-15 18:07:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,472.266,5747.0,5092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.25,12.04,0.0,0.0,0.0,7746.0,6233.0,3498.0,3705.0,3404.0,3643.0,24.7,26.1,19.0,19.0,22.0,5323.0,5116.0,0.0,0.0,180.0
2025-09-15 18:12:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,468.044,5757.0,5135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5,12.08,0.0,0.0,0.0,7615.0,6141.0,3391.0,3656.0,3315.0,3607.0,24.4,26.0,16.0,15.0,22.0,5215.0,5156.0,0.0,0.0,165.0
2025-09-15 18:17:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,468.384,5885.0,5183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.25,12.04,0.0,0.0,0.0,7492.0,6131.0,3547.0,3730.0,3462.0,3655.0,24.3,25.2,12.0,11.0,22.0,5315.0,5157.0,0.0,0.0,151.0
2025-09-15 18:22:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,466.123,5919.0,5126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.75,12.08,0.0,0.0,0.0,7385.0,6042.0,3471.0,3681.0,3416.0,3621.0,24.0,25.4,8.0,8.0,22.0,5291.0,5123.0,0.0,0.0,141.0
2025-09-15 18:27:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,466.534,5986.0,5233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.25,12.04,0.0,0.0,0.0,7360.0,6085.0,3558.0,3733.0,3444.0,3687.0,23.9,25.8,13.0,13.0,22.0,5287.0,5105.0,0.0,0.0,131.0
2025-09-15 18:32:04,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-06,,464.549,5955.0,5280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,12.04,0.0,0.0,0.0,7230.0,5997.0,3518.0,3693.0,3488.0,3642.0,23.7,26.1,11.0,9.0,22.0,5273.0,5087.0,0.0,0.0,124.0
