fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,AGS SO2 [Dióxido de Azufre (SO2) (RAW)],"CO-B4 [Monóxido de Carbono (CO), RAW 1 (RAW)]","CO-B4 [Monóxido de Carbono (CO), RAW 2 (RAW)]",CWT-UR [Índice de Radiación UV (Adimensional)],CWT-UWD-SDTHAPSIR [Agua caída (Lluvia) (mm)],CWT-UWD-SDTHAPSIR [Dirección del Viento (Grados)],CWT-UWD-SDTHAPSIR [Grados celcius (°C)],CWT-UWD-SDTHAPSIR [Humedad (%)],CWT-UWD-SDTHAPSIR [Presión atmosférica (kPa)],CWT-UWD-SDTHAPSIR [Radiación Solar (W/m2)],CWT-UWD-SDTHAPSIR [Velocidad del viento (m/s)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],MH-Z19B [Dióxido de Carbono (CO2) Custom (ppm)],MH-Z19B [Dióxido de Carbono (CO2) Interno (ppm)],MH-Z19B [Dióxido de Carbono (CO2) RAW (RAW)],"NO-B4 [Óxido Nítrico (NO), RAW 1 (RAW)]","NO-B4 [Óxido Nítrico (NO), RAW 2 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 1 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 2 (RAW)]","OX-B431 [Ozono (O3), RAW 1 (RAW)]","OX-B431 [Ozono (O3), RAW 2 (RAW)]",PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],"SO2 -B4 [Dióxido de Azufre (SO2), RAW 1 (RAW)]","SO2 -B4 [Dióxido de Azufre (SO2), RAW 2 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 1 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 2 (RAW)]",ZE40B-TVOC [Compuestos orgánicos volátiles (VOC) (ug/m2)]
2025-10-13 21:35:29,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.806,6985.0,5137.0,0.0,0.0,0.0,15.9,62.9,92.3,0.0,0.0,31.0,12.08,11398.86,547.0,37156.0,4739.0,5082.0,3813.0,3789.0,3959.0,3802.0,17.1,49.1,4.0,3.0,31.0,0.0,0.0,0.0,0.0,22.0
2025-10-13 21:40:29,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.922,6833.0,5111.0,0.0,0.0,0.0,15.8,65.8,92.3,0.0,0.0,30.75,12.08,11413.68,563.0,37134.0,4695.0,5045.0,3825.0,3792.0,3973.0,3810.0,16.9,49.4,2.0,2.0,31.0,0.0,0.0,0.0,0.0,20.0
2025-10-13 21:45:29,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.5031,6749.0,5109.0,0.0,0.0,0.0,15.6,64.7,92.3,0.0,0.0,30.5,12.08,11408.97,563.0,37141.0,4718.0,5062.0,3843.0,3784.0,3948.0,3810.0,16.7,49.8,3.0,3.0,31.0,0.0,0.0,0.0,0.0,22.0
2025-10-13 21:50:29,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1861.859,6809.0,5128.0,0.0,0.0,0.0,15.5,66.9,92.3,0.0,0.0,30.5,12.12,11410.99,565.0,37138.0,4718.0,5065.0,3852.0,3794.0,3944.0,3795.0,16.5,50.2,2.0,2.0,31.0,0.0,0.0,0.0,0.0,24.0
2025-10-13 21:55:29,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.593,6769.0,5160.0,0.0,0.0,0.0,15.3,66.9,92.3,0.0,0.0,30.25,12.08,11401.55,557.0,37152.0,4847.0,5177.0,3977.0,3930.0,4141.0,3975.0,16.4,50.8,3.0,3.0,31.0,0.0,0.0,0.0,0.0,22.0
2025-10-13 22:00:30,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.7469,6750.0,5094.0,0.0,0.0,0.0,15.1,67.4,92.3,0.0,0.0,30.0,12.12,11412.34,562.0,37136.0,4625.0,4980.0,3769.0,3751.0,3912.0,3770.0,16.3,50.9,5.0,4.0,31.0,0.0,0.0,0.0,0.0,23.0
2025-10-13 22:05:29,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.446,6930.0,5334.0,0.0,0.0,0.0,15.1,68.5,92.3,0.0,0.0,29.75,12.04,11419.75,578.0,37125.0,4899.0,5254.0,4015.0,3965.0,4215.0,4059.0,16.1,51.4,1.0,1.0,31.0,0.0,0.0,0.0,0.0,24.0
2025-10-13 22:10:29,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.425,6653.0,5119.0,0.0,0.0,0.0,14.9,69.0,92.3,0.0,0.0,29.75,12.12,11421.1,575.0,37123.0,4613.0,5009.0,3771.0,3742.0,3899.0,3771.0,15.9,52.6,3.0,3.0,31.0,0.0,0.0,0.0,0.0,22.0
2025-10-13 22:15:29,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.5959,6628.0,5108.0,0.0,0.0,0.0,14.6,70.2,92.3,0.0,0.0,29.5,12.12,11425.82,584.0,37116.0,4643.0,5008.0,3776.0,3756.0,3929.0,3782.0,15.8,52.7,3.0,3.0,31.0,0.0,0.0,0.0,0.0,23.0
2025-10-13 22:20:29,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1861.804,6876.0,5117.0,0.0,0.0,0.0,14.6,68.2,92.3,0.0,0.0,29.25,12.08,11412.34,567.0,37136.0,4564.0,4972.0,3813.0,3751.0,3952.0,3782.0,15.7,52.4,2.0,2.0,31.0,0.0,0.0,0.0,0.0,21.0
