fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,AGS SO2 [Dióxido de Azufre (SO2) (RAW)],"CO-B4 [Monóxido de Carbono (CO), RAW 1 (RAW)]","CO-B4 [Monóxido de Carbono (CO), RAW 2 (RAW)]",CWT-UR [Índice de Radiación UV (Adimensional)],CWT-UWD-SDTHAPSIR [Agua caída (Lluvia) (mm)],CWT-UWD-SDTHAPSIR [Dirección del Viento (Grados)],CWT-UWD-SDTHAPSIR [Grados celcius (°C)],CWT-UWD-SDTHAPSIR [Humedad (%)],CWT-UWD-SDTHAPSIR [Presión atmosférica (kPa)],CWT-UWD-SDTHAPSIR [Radiación Solar (W/m2)],CWT-UWD-SDTHAPSIR [Velocidad del viento (m/s)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],MH-Z19B [Dióxido de Carbono (CO2) Custom (ppm)],MH-Z19B [Dióxido de Carbono (CO2) Interno (ppm)],MH-Z19B [Dióxido de Carbono (CO2) RAW (RAW)],"NO-B4 [Óxido Nítrico (NO), RAW 1 (RAW)]","NO-B4 [Óxido Nítrico (NO), RAW 2 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 1 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 2 (RAW)]","OX-B431 [Ozono (O3), RAW 1 (RAW)]","OX-B431 [Ozono (O3), RAW 2 (RAW)]",PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],"SO2 -B4 [Dióxido de Azufre (SO2), RAW 1 (RAW)]","SO2 -B4 [Dióxido de Azufre (SO2), RAW 2 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 1 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 2 (RAW)]",ZE40B-TVOC [Compuestos orgánicos volátiles (VOC) (ug/m2)]
2025-09-17 00:03:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.495,6514.0,5282.0,0.0,0.0,0.0,16.3,54.8,90.8,5.0,0.6,31.75,12.08,11421.77,594.0,37122.0,5045.0,5130.0,3654.0,3789.0,3824.0,3845.0,16.9,47.1,19.0,18.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 00:08:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.214,6741.0,5371.0,0.0,0.0,0.0,16.2,55.7,90.8,5.0,0.7,31.5,12.08,11428.51,598.0,37112.0,4973.0,5140.0,3728.0,3798.0,3902.0,3843.0,16.8,47.3,18.0,18.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 00:13:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.491,6974.0,5299.0,0.0,0.0,328.0,15.9,57.1,90.8,5.0,0.6,31.5,12.08,11425.82,596.0,37116.0,4990.0,5134.0,3706.0,3804.0,3900.0,3861.0,16.6,48.0,21.0,19.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 00:18:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.349,7068.0,5357.0,0.0,0.0,0.0,15.5,59.0,90.8,5.0,0.7,31.5,12.08,11435.25,608.0,37102.0,5090.0,5178.0,3714.0,3795.0,3874.0,3849.0,16.5,48.4,22.0,22.0,15.0,0.0,0.0,0.0,0.0,17.0
2025-09-17 00:23:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.296,6915.0,5350.0,0.0,0.0,0.0,15.7,57.9,90.8,5.0,0.8,31.25,12.08,11436.6,605.0,37100.0,4885.0,5116.0,3756.0,3812.0,3889.0,3847.0,16.4,48.5,23.0,20.0,15.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 00:28:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.2371,6912.0,5257.0,0.0,0.0,0.0,15.4,58.6,90.8,5.0,0.8,31.25,12.08,11420.42,588.0,37124.0,4912.0,5050.0,3687.0,3754.0,3848.0,3807.0,16.3,48.5,22.0,20.0,15.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 00:33:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.417,6766.0,5345.0,0.0,0.0,0.0,15.2,59.2,90.8,5.0,0.8,31.25,12.08,11426.49,579.0,37115.0,5011.0,5124.0,3713.0,3796.0,3801.0,3795.0,16.2,48.8,21.0,19.0,15.0,0.0,0.0,0.0,0.0,17.0
2025-09-17 00:38:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.012,6777.0,5259.0,0.0,0.0,332.0,15.0,59.9,90.8,5.0,0.6,31.0,12.08,11426.49,576.0,37115.0,4940.0,5070.0,3696.0,3761.0,3820.0,3802.0,16.1,49.1,21.0,21.0,15.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 00:43:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.46,6835.0,5430.0,0.0,0.0,0.0,15.2,58.6,90.8,0.0,0.7,31.0,12.04,11431.88,577.0,37107.0,5099.0,5240.0,3855.0,3934.0,4009.0,3976.0,16.0,49.2,23.0,21.0,15.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 00:48:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.616,6738.0,5298.0,0.0,0.0,0.0,15.1,59.1,90.7,0.0,0.7,30.75,12.08,11431.88,582.0,37107.0,4981.0,5092.0,3681.0,3753.0,3802.0,3811.0,16.0,49.3,21.0,21.0,15.0,0.0,0.0,0.0,0.0,17.0
2025-09-17 00:53:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.193,6755.0,5296.0,0.0,0.0,336.0,15.2,59.0,90.7,5.0,0.7,30.75,12.08,11429.19,577.0,37111.0,4923.0,5064.0,3739.0,3760.0,3807.0,3820.0,16.0,49.5,22.0,22.0,15.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 00:58:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.635,6736.0,5275.0,0.0,0.0,338.0,15.0,60.1,90.7,5.0,0.8,30.75,12.08,11430.53,586.0,37109.0,4944.0,5104.0,3687.0,3754.0,3845.0,3819.0,15.9,49.6,24.0,24.0,15.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 01:03:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.446,6847.0,5344.0,0.0,0.0,327.0,15.1,59.5,90.7,5.0,0.7,30.5,12.08,11421.1,571.0,37123.0,4922.0,5071.0,3667.0,3760.0,3806.0,3805.0,15.8,49.8,23.0,23.0,15.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 01:08:38,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.467,6756.0,5264.0,0.0,0.0,334.0,15.0,59.6,90.7,5.0,0.7,30.5,12.08,11429.19,579.0,37111.0,4963.0,5062.0,3685.0,3760.0,3809.0,3814.0,15.8,49.8,23.0,20.0,15.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 01:13:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.389,6913.0,5327.0,0.0,0.0,332.0,14.9,60.4,90.7,5.0,0.7,30.5,12.08,11426.49,580.0,37115.0,4902.0,5078.0,3683.0,3764.0,3773.0,3805.0,15.7,49.9,22.0,22.0,15.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 01:18:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.947,6826.0,5305.0,0.0,0.0,332.0,15.0,60.0,90.7,5.0,0.7,30.25,12.08,11432.56,582.0,37106.0,4914.0,5038.0,3693.0,3773.0,3781.0,3806.0,15.7,50.0,25.0,25.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 01:23:38,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.213,6908.0,5306.0,0.0,0.0,331.0,15.0,59.9,90.7,5.0,0.6,30.25,12.08,11424.47,574.0,37118.0,4961.0,5093.0,3665.0,3765.0,3814.0,3823.0,15.7,50.2,27.0,25.0,14.0,0.0,0.0,0.0,0.0,19.0
2025-09-17 01:28:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.5291,6886.0,5384.0,0.0,0.0,322.0,14.9,59.9,90.7,5.0,0.7,30.25,12.08,11436.6,588.0,37100.0,4901.0,5066.0,3717.0,3762.0,3783.0,3797.0,15.7,50.2,22.0,22.0,14.0,0.0,0.0,0.0,0.0,21.0
2025-09-17 01:33:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.197,6912.0,5319.0,0.0,0.0,323.0,14.8,60.2,90.7,5.0,0.7,30.25,12.08,11427.16,576.0,37114.0,4895.0,5074.0,3764.0,3763.0,3838.0,3819.0,15.6,50.5,24.0,22.0,14.0,0.0,0.0,0.0,0.0,19.0
2025-09-17 01:38:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.799,7040.0,5469.0,0.0,0.0,331.0,14.5,61.4,90.7,5.0,0.8,30.25,12.04,11425.82,575.0,37116.0,5022.0,5193.0,3872.0,3892.0,3963.0,3948.0,15.5,50.6,24.0,24.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 01:43:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.63,6851.0,5296.0,0.0,0.0,321.0,14.5,60.6,90.7,5.0,0.7,30.0,12.08,11435.93,587.0,37101.0,4884.0,5051.0,3665.0,3767.0,3818.0,3817.0,15.4,50.5,25.0,24.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 01:53:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1863.344,6918.0,5296.0,0.0,0.0,327.0,14.1,62.1,90.7,5.0,0.9,30.0,12.08,11432.56,584.0,37106.0,4815.0,5031.0,3713.0,3764.0,3823.0,3803.0,15.3,50.8,22.0,22.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 01:58:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.847,6851.0,5366.0,0.0,0.0,327.0,14.0,62.9,90.7,5.0,1.0,29.75,12.08,11425.14,573.0,37117.0,4838.0,5036.0,3658.0,3759.0,3801.0,3804.0,15.2,50.9,23.0,23.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 02:03:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.455,6864.0,5283.0,0.0,0.0,320.0,14.0,62.5,90.7,5.0,0.8,29.75,12.08,11430.53,582.0,37109.0,4900.0,5047.0,3702.0,3769.0,3809.0,3822.0,15.1,51.3,23.0,22.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 02:08:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.88,6845.0,5278.0,0.0,0.0,314.0,14.1,61.8,90.7,5.0,0.9,29.75,12.08,11425.82,577.0,37116.0,4854.0,5033.0,3660.0,3764.0,3782.0,3811.0,15.1,51.3,25.0,24.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 02:13:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.748,6929.0,5350.0,0.0,0.0,322.0,14.1,61.9,90.7,5.0,0.9,29.5,12.08,11429.19,582.0,37111.0,4845.0,5059.0,3710.0,3755.0,3869.0,3816.0,15.1,51.0,23.0,23.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 02:18:40,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1861.603,6918.0,5341.0,0.0,0.0,311.0,14.1,62.7,90.7,5.0,0.9,29.5,12.08,11425.14,578.0,37117.0,4874.0,5001.0,3730.0,3771.0,3833.0,3818.0,15.0,51.6,23.0,23.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 02:23:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.218,6943.0,5311.0,0.0,0.0,306.0,14.0,62.7,90.7,5.0,0.9,29.5,12.08,11424.47,578.0,37118.0,4780.0,5012.0,3765.0,3767.0,3915.0,3815.0,15.0,51.6,24.0,23.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 02:28:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1867.063,6960.0,5361.0,0.0,0.0,304.0,13.8,63.5,90.7,5.0,0.9,29.5,12.08,11424.47,574.0,37118.0,4894.0,5045.0,3703.0,3771.0,3865.0,3810.0,15.0,51.1,26.0,23.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 02:33:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.709,6999.0,5371.0,0.0,0.0,304.0,13.7,63.6,90.7,5.0,1.0,29.25,12.08,11419.75,571.0,37125.0,4887.0,5055.0,3693.0,3767.0,3804.0,3803.0,14.9,51.6,22.0,22.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 02:38:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.835,6938.0,5340.0,0.0,0.0,306.0,13.7,63.6,90.7,5.0,1.0,29.25,12.12,11427.16,564.0,37114.0,4928.0,5050.0,3728.0,3767.0,3820.0,3813.0,14.8,52.0,27.0,24.0,14.0,0.0,0.0,0.0,0.0,18.0
2025-09-17 02:43:39,2025-10-22T15:10:22,Sin sesión,,,,12,AIRE-02,,1862.684,6953.0,5363.0,0.0,0.0,305.0,13.8,63.6,90.7,5.0,1.0,29.25,12.08,11423.12,556.0,37120.0,4898.0,5079.0,3790.0,3814.0,3930.0,3867.0,14.8,52.1,23.0,23.0,14.0,0.0,0.0,0.0,0.0,18.0
