fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,A01NYUB [Distancia (m)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],LIQ-136 [Profundidad (m)],SHT40 [Grados celcius (°C)],SHT40 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-12-10T15:19:50,2025-12-10 21:20:15,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,32.5,8.01,0.56,24.34,56.31,22.0
2025-12-10T15:49:45,2025-12-10 21:20:19,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,33.0,8.05,0.56,24.39,55.54,22.0
2025-12-10T16:19:42,2025-12-10 21:20:24,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,34.25,8.04,0.56,24.77,60.1,22.0
2025-12-10T16:49:42,2025-12-10 21:20:28,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,36.0,8.05,0.56,24.32,53.63,22.0
2025-12-10T17:19:39,2025-12-10 21:20:33,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,36.75,8.01,0.56,23.92,57.3,22.0
2025-12-10T17:49:35,2025-12-10 21:20:37,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,37.0,8.03,0.56,24.42,55.05,22.0
2025-12-10T18:19:28,2025-12-10 21:20:41,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,33.25,7.99,0.56,22.57,62.09,22.0
2025-12-10T18:49:11,2025-12-10 21:20:45,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,27.0,8.0,0.56,21.35,63.61,22.0
2025-12-10T19:19:00,2025-12-10 21:20:49,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,24.5,8.03,0.56,20.78,70.3,22.0
2025-12-10T19:48:51,2025-12-10 21:20:53,Sin sesión,,,,14,LVAG-04,"Estación de Nivel de Agua para Línea Base, Trapiche",0.0,22.75,8.01,0.56,19.87,67.05,22.0
